,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.55,1.13,2576,3.55,3964,5.47,-1388,-1.92,-3613,-4.99,1038,1.43
1,2015-11-05,12.41,0.24,3793,4.52,1481,1.76,2311,2.75,-6663,-7.93,2871,3.42
2,2015-11-04,12.38,10.04,11200.0,16.55,11000.0,16.27,193,0.28,-4075,-6.00,-7168,-10.55
3,2015-11-03,11.25,3.21,414,1.12,-19.97,-0.05,434,1.18,167,0.45,-581,-1.57
4,2015-11-02,10.90,-2.07,-1746,-8.06,89.78,0.41,-1836,-8.47,-768,-3.54,2514,11.60
5,2015-10-30,11.13,2.68,3569,9.85,2243,6.19,1326,3.66,-893,-2.46,-2676,-7.39
6,2015-10-29,10.84,1.98,539,2.96,689,3.79,-150,-0.82,264,1.45,-803,-4.41
7,2015-10-28,10.63,-1.94,-1253,-6.06,-337,-1.63,-916,-4.43,7.59,0.04,1245,6.02
8,2015-10-27,10.84,1.78,484,2.37,951,4.66,-467,-2.29,-599,-2.94,116,0.57
9,2015-10-26,10.65,-0.37,-4265,-17.93,-2017,-8.48,-2248,-9.45,1038,4.37,3227,13.57
10,2015-10-23,10.69,3.19,155,0.78,-253,-1.27,407,2.05,274,1.38,-428,-2.16
11,2015-10-22,10.36,3.70,-47.63,-0.30,-244,-1.51,196,1.22,-55.22,-0.34,103,0.64
12,2015-10-21,9.99,-9.67,-4710,-15.94,-1935,-6.55,-2775,-9.39,57.49,0.19,4653,15.75
13,2015-10-20,11.06,1.65,-1133,-5.37,-896,-4.25,-237,-1.12,630,2.99,503,2.38
14,2015-10-19,10.88,-1.89,-3324,-14.72,-1251,-5.54,-2073,-9.18,-200,-0.88,3523,15.60
15,2015-10-16,11.09,-0.72,-9312,-23.15,-4110,-10.22,-5202,-12.93,1409,3.50,7904,19.65
16,2015-10-15,11.17,6.99,-7141,-10.28,-6108,-8.79,-1033,-1.49,883,1.27,6258,9.01
17,2015-10-14,10.44,-2.34,-4362,-13.59,-1032,-3.22,-3330,-10.37,1556,4.85,2806,8.74
18,2015-10-13,10.69,4.50,799,1.87,432,1.01,367,0.86,-40.33,-0.09,-759,-1.77
19,2015-10-12,10.23,8.83,5847,17.25,2160,6.37,3687,10.88,-2260,-6.67,-3587,-10.58
20,2015-10-09,9.40,1.62,774,5.21,15.73,0.11,759,5.10,178,1.20,-953,-6.41
21,2015-10-08,9.25,4.88,2873,21.19,847,6.25,2026,14.94,-1046,-7.72,-1827,-13.47
22,2015-09-30,8.82,0.11,-495,-9.73,-28.76,-0.57,-466,-9.17,303,5.95,192,3.78
23,2015-09-29,8.81,-2.11,-1564,-21.71,-936,-12.99,-629,-8.72,996,13.83,568,7.88
24,2015-09-28,9.00,3.09,1081,13.29,177,2.18,904,11.12,-452,-5.56,-629,-7.73
25,2015-09-25,8.73,-3.96,-1497,-14.79,-148,-1.46,-1349,-13.33,222,2.19,1275,12.60
26,2015-09-24,9.09,1.68,-2522,-18.70,-1914,-14.19,-608,-4.51,1235,9.16,1287,9.54
27,2015-09-23,8.94,-3.35,-2806,-19.43,-693,-4.80,-2113,-14.63,1138,7.88,1668,11.55
28,2015-09-22,9.25,1.09,538,3.95,106,0.78,432,3.17,-384,-2.82,-155,-1.14
29,2015-09-21,9.15,3.74,1586,14.73,624,5.80,961,8.93,-867,-8.05,-719,-6.68
