,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,11.06,10.05,4.48,14.79,26.60,87.79,-22.12,-73.00,4424,1.46,-4.92,-16.25
1,2015-07-07,10.05,-10.03,-1821,-36.05,-2565,-50.78,744,14.73,1025,20.30,796,15.76
2,2015-07-06,11.17,-9.99,-2094,-12.13,-985,-5.70,-1109,-6.42,744,4.31,1350,7.82
3,2015-07-03,12.41,-10.01,-1169,-8.58,-10.73,-0.08,-1158,-8.50,305,2.24,864,6.34
4,2015-07-02,13.79,-9.99,-1497,-10.22,-809,-5.52,-688,-4.70,282,1.93,1215,8.30
5,2015-07-01,15.32,-9.99,-3171,-19.80,-1062,-6.63,-2109,-13.17,1254,7.83,1917,11.97
6,2015-06-30,17.02,5.58,-381,-2.11,-1192,-6.60,811,4.49,-13.71,-0.08,394,2.18
7,2015-06-29,16.12,-9.99,-1356,-13.12,-21.91,-0.21,-1334,-12.91,563,5.45,793,7.67
8,2015-06-26,17.91,-10.00,-1902,-15.09,-973,-7.72,-929,-7.37,463,3.67,1439,11.42
9,2015-06-25,19.90,-10.00,-5147,-25.03,-2134,-10.38,-3013,-14.66,1676,8.15,3471,16.88
10,2015-06-24,22.11,-1.65,-2213,-13.13,-1700,-10.08,-513,-3.04,728,4.32,1485,8.81
11,2015-06-23,22.48,0.63,-95.76,-0.59,319,1.97,-415,-2.56,-541,-3.34,636,3.93
12,2015-06-19,22.34,-7.69,-256,-1.63,-208,-1.33,-47.62,-0.30,-325,-2.07,581,3.71
13,2015-06-18,24.20,-1.63,-569,-2.69,339,1.60,-908,-4.28,191,0.90,378,1.78
14,2015-06-17,24.60,8.37,225,1.25,-297,-1.65,522,2.90,-160,-0.89,-64.76,-0.36
15,2015-06-16,22.70,-4.94,-1185,-7.35,158,0.98,-1343,-8.33,12.34,0.08,1173,7.27
16,2015-06-15,23.88,-2.13,-3351,-10.69,-2655,-8.47,-696,-2.22,1562,4.98,1789,5.71
17,2015-06-12,24.40,10.01,3079,11.00,2265,8.09,814,2.91,-1544,-5.52,-1535,-5.49
18,2015-06-11,22.18,1.42,363,2.04,1312,7.38,-949,-5.33,-403,-2.27,39.94,0.22
19,2015-06-10,21.87,3.26,922,5.16,1283,7.19,-361,-2.02,-320,-1.79,-602,-3.37
20,2015-06-09,21.18,-2.71,-2951,-16.43,-568,-3.16,-2383,-13.27,1168,6.51,1782,9.93
21,2015-06-08,21.77,-5.06,-765,-3.92,41.85,0.21,-807,-4.13,5.48,0.03,760,3.89
22,2015-06-05,22.93,-0.09,-1069,-2.81,-280,-0.73,-790,-2.07,-25.76,-0.07,1095,2.88
23,2015-06-04,22.95,6.60,-4910,-8.91,-3801,-6.90,-1109,-2.01,1711,3.10,3199,5.80
24,2015-06-03,21.53,10.02,5849,15.86,7953,21.57,-2104,-5.71,-3514,-9.53,-2335,-6.33
25,2015-06-02,19.57,7.41,-184,-0.73,586,2.31,-770,-3.04,9.12,0.04,175,0.69
26,2015-06-01,18.22,6.49,2101,11.39,670,3.63,1431,7.76,-700,-3.80,-1401,-7.59
27,2015-05-29,17.11,1.72,-576,-3.30,99.34,0.57,-676,-3.87,99.49,0.57,477,2.73
28,2015-05-28,16.82,-6.56,-1778,-7.59,-360,-1.54,-1418,-6.05,120,0.51,1657,7.08
29,2015-05-27,18.00,-1.10,-474,-2.37,-2.93,-0.01,-471,-2.36,-342,-1.71,815,4.08
