,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.44,3.07,298,1.06,-156,-0.55,453,1.61,53.60,0.19,-351,-1.25
1,2015-11-05,12.07,0.08,-1233,-3.85,-815,-2.55,-418,-1.31,-50.25,-0.16,1283,4.01
2,2015-11-04,12.06,5.51,3119,12.02,1306,5.03,1813,6.99,-1191,-4.59,-1927,-7.43
3,2015-11-03,11.43,1.51,-835,-4.09,-1007,-4.93,173,0.85,290,1.42,545,2.67
4,2015-11-02,11.26,-6.48,-5996,-20.07,-2773,-9.28,-3223,-10.79,965,3.23,5031,16.84
5,2015-10-30,12.04,-2.27,-3326,-13.45,-1652,-6.68,-1674,-6.77,829,3.36,2497,10.10
6,2015-10-29,12.32,4.05,1774,5.05,2110,6.00,-336,-0.96,-470,-1.34,-1304,-3.71
7,2015-10-28,11.84,-1.58,-2206,-6.09,-257,-0.71,-1949,-5.38,-122,-0.34,2328,6.43
8,2015-10-27,12.03,-2.27,-3963,-11.40,-2294,-6.60,-1669,-4.80,2056,5.91,1907,5.49
9,2015-10-26,12.31,6.30,77.42,0.14,3031,5.58,-2953,-5.44,-1745,-3.22,1668,3.07
10,2015-10-23,11.58,5.37,-2737,-5.90,-3800,-8.19,1063,2.29,1754,3.78,983,2.12
11,2015-10-22,10.99,10.01,6657,18.13,5694,15.51,963,2.62,-3331,-9.07,-3326,-9.06
12,2015-10-21,9.99,-7.84,-1868,-7.80,490,2.05,-2358,-9.84,105,0.44,1763,7.36
13,2015-10-20,10.84,1.59,-1137,-7.33,-415,-2.67,-722,-4.65,759,4.89,378,2.44
14,2015-10-19,10.67,-2.56,-1782,-10.44,-655,-3.84,-1127,-6.60,632,3.70,1151,6.74
15,2015-10-16,10.95,3.01,903,3.87,758,3.25,146,0.62,-909,-3.90,5.73,0.02
16,2015-10-15,10.63,3.71,1087,7.09,-68.70,-0.45,1156,7.53,-194,-1.27,-892,-5.82
17,2015-10-14,10.25,-2.94,-1063,-7.99,-94.25,-0.71,-969,-7.28,819,6.16,244,1.83
18,2015-10-13,10.56,2.03,634,3.81,34.64,0.21,599,3.61,-227,-1.37,-407,-2.45
19,2015-10-12,10.35,4.02,-1076,-4.78,-136,-0.60,-940,-4.17,933,4.14,144,0.64
20,2015-10-09,9.95,1.95,524,4.28,763,6.24,-239,-1.95,63.94,0.52,-588,-4.81
21,2015-10-08,9.76,5.74,522,4.49,9.06,0.08,513,4.41,29.60,0.25,-552,-4.74
22,2015-09-30,9.23,1.10,-435,-9.96,-50.20,-1.15,-385,-8.81,318,7.29,117,2.67
23,2015-09-29,9.13,-3.39,-763,-13.41,0,0,-763,-13.41,31.83,0.56,731,12.85
24,2015-09-28,9.45,1.94,-431,-8.27,-114,-2.18,-318,-6.09,296,5.68,135,2.59
25,2015-09-25,9.27,-4.73,-1420,-16.52,-586,-6.81,-834,-9.71,346,4.02,1074,12.50
26,2015-09-24,9.73,3.73,354,3.36,198,1.88,156,1.48,-190,-1.80,-164,-1.56
27,2015-09-23,9.38,-3.99,-1330,-13.01,-523,-5.11,-807,-7.89,596,5.83,733,7.18
28,2015-09-22,9.77,-0.31,-89.16,-0.69,34.99,0.27,-124,-0.96,-455,-3.53,544,4.23
29,2015-09-21,9.80,4.14,629,5.50,381,3.33,248,2.17,-42.86,-0.37,-586,-5.13
