,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,8.20,4.19,6005,19.83,3279,10.83,2726,9.00,-3505,-11.58,-2500,-8.26
1,2015-11-05,7.87,1.94,986,2.80,-4929,-14.00,5915,16.80,-57.65,-0.16,-928,-2.64
2,2015-11-04,7.72,4.47,1075,9.82,155,1.42,920,8.40,223,2.03,-1298,-11.85
3,2015-11-03,7.39,-2.38,-310,-3.52,282,3.21,-592,-6.73,-186,-2.11,495,5.63
4,2015-11-02,7.57,-2.32,-1071,-13.16,-192,-2.36,-879,-10.80,169,2.08,902,11.08
5,2015-10-30,7.75,1.57,1934,15.51,708,5.68,1227,9.84,-792,-6.35,-1143,-9.17
6,2015-10-29,7.63,0.13,-322,-4.17,-58.12,-0.75,-264,-3.42,-7.57,-0.10,329,4.27
7,2015-10-28,7.62,-2.31,1296,9.71,115,0.86,1181,8.85,-1212,-9.09,-83.54,-0.63
8,2015-10-27,7.80,-0.89,514,3.81,582,4.32,-68.19,-0.51,-465,-3.45,-48.41,-0.36
9,2015-10-26,7.87,-1.50,-509,-2.60,-244,-1.25,-265,-1.35,-208,-1.06,718,3.66
10,2015-10-23,7.99,2.44,3613,13.04,2400,8.66,1213,4.38,-1247,-4.50,-2367,-8.54
11,2015-10-22,7.80,5.98,-2299,-6.96,-1524,-4.62,-775,-2.35,-467,-1.41,2766,8.38
12,2015-10-14,7.36,0.41,668,4.41,956,6.32,-288,-1.91,-374,-2.47,-294,-1.94
13,2015-10-13,7.33,-0.27,225,2.09,349,3.24,-124,-1.15,-172,-1.60,-52.40,-0.49
14,2015-10-12,7.35,6.37,2350,11.94,2324,11.81,26.45,0.13,-6.83,-0.03,-2343,-11.91
15,2015-10-09,6.91,0.88,92.87,1.22,133,1.76,-40.56,-0.53,477,6.28,-570,-7.51
16,2015-10-08,6.85,3.32,370,5.81,-162,-2.54,533,8.36,-19.05,-0.30,-351,-5.52
17,2015-09-30,6.63,1.22,197,5.39,109,2.99,87.86,2.40,162,4.43,-359,-9.82
18,2015-09-29,6.55,-1.50,-1061,-15.81,-649,-9.67,-412,-6.14,400,5.95,662,9.86
19,2015-09-28,6.65,1.06,347,8.64,0,0,347,8.64,-300,-7.47,-47.18,-1.17
20,2015-09-25,6.58,-3.09,-292,-5.43,2.51,0.05,-294,-5.47,-253,-4.70,544,10.13
21,2015-09-24,6.79,1.49,-3.73,-0.05,-54.64,-0.80,50.91,0.74,5.08,0.07,-1.35,-0.02
22,2015-09-23,6.69,-2.19,23.09,0.40,0,0,23.09,0.40,-354,-6.17,331,5.77
23,2015-09-22,6.84,0.29,107,1.16,79.02,0.86,27.72,0.30,-7.58,-0.08,-99.16,-1.07
24,2015-09-21,6.82,3.96,262,3.10,-113,-1.34,374,4.44,98.26,1.17,-360,-4.27
25,2015-09-18,6.56,1.55,94.10,1.47,3900,0.01,93.71,1.46,-226,-3.51,131,2.05
26,2015-09-17,6.46,-3.00,-222,-1.79,134,1.08,-356,-2.86,-7.09,-0.06,230,1.84
27,2015-09-16,6.66,9.72,-103,-0.97,126,1.19,-229,-2.16,440,4.15,-338,-3.18
28,2015-09-15,6.07,-6.18,-535,-5.25,278,2.73,-814,-7.97,-701,-6.87,1236,12.11
29,2015-09-14,6.47,-8.87,-1039,-8.73,-348,-2.93,-691,-5.81,-219,-1.84,1258,10.57
