,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.30,0.90,-391,-3.79,-369,-3.58,-21.55,-0.21,84.11,0.82,306,2.98
1,2015-11-05,12.19,-3.64,-1480,-9.17,116,0.72,-1596,-9.88,669,4.15,811,5.02
2,2015-11-04,12.65,4.98,-229,-1.31,533,3.05,-762,-4.36,-206,-1.18,434,2.48
3,2015-11-03,12.05,2.99,-109,-0.81,449,3.35,-558,-4.16,-144,-1.07,253,1.88
4,2015-11-02,11.70,0.34,-1635,-9.30,-201,-1.15,-1434,-8.16,336,1.91,1299,7.39
5,2015-10-30,11.66,10.00,2479,17.63,1237,8.79,1242,8.83,-1171,-8.33,-1308,-9.30
6,2015-10-29,10.60,1.05,-206,-5.08,-31.91,-0.79,-174,-4.29,17.24,0.42,189,4.66
7,2015-10-28,10.49,-3.41,-927,-9.15,-143,-1.41,-784,-7.74,430,4.25,497,4.91
8,2015-10-27,10.86,-1.27,153,2.38,-21.30,-0.33,174,2.71,-256,-3.98,103,1.60
9,2015-10-26,11.00,4.27,671,5.41,235,1.90,436,3.51,-469,-3.78,-202,-1.63
10,2015-10-23,10.55,5.29,-105,-1.13,-13.07,-0.14,-91.85,-0.98,72.26,0.77,32.66,0.35
11,2015-10-22,10.02,4.92,4.16,0.07,3.59,0.06,5762,0.01,306,5.32,-310,-5.39
12,2015-10-21,9.55,-9.31,-1222,-15.84,-231,-3.00,-990,-12.84,614,7.96,608,7.88
13,2015-10-20,10.53,5.72,1006,10.91,13.76,0.15,993,10.76,-221,-2.39,-786,-8.51
14,2015-10-19,9.96,-1.68,-1014,-17.97,-148,-2.62,-866,-15.35,282,4.99,732,12.97
15,2015-10-16,10.13,0.50,-218,-4.12,235,4.45,-453,-8.57,-55.61,-1.05,273,5.17
16,2015-10-15,10.08,2.75,45.37,1.01,-103,-2.29,148,3.29,58.08,1.29,-103,-2.30
17,2015-10-14,9.81,-3.06,-331,-8.03,0,0,-331,-8.03,-195,-4.72,525,12.75
18,2015-10-13,10.12,1.81,46.81,0.73,-5.67,-0.09,52.48,0.81,43.90,0.68,-90.71,-1.41
19,2015-10-12,9.94,6.88,599,7.52,86.95,1.09,512,6.43,-288,-3.61,-312,-3.91
20,2015-10-09,9.30,1.42,936,17.94,448,8.58,488,9.35,-826,-15.84,-110,-2.10
21,2015-10-08,9.17,3.73,573,12.71,615,13.64,-41.96,-0.93,-396,-8.77,-178,-3.94
22,2015-09-30,8.84,0.34,-57.62,-2.90,0,0,-57.62,-2.90,20.11,1.01,37.50,1.89
23,2015-09-29,8.81,-1.78,-449,-18.72,0,0,-449,-18.72,368,15.37,80.27,3.35
24,2015-09-28,8.97,2.75,162,6.65,0,0,162,6.65,71.54,2.93,-234,-9.59
25,2015-09-25,8.73,-4.17,-760,-16.72,-261,-5.74,-499,-10.98,523,11.50,237,5.22
26,2015-09-24,9.11,3.64,24.88,0.42,217,3.63,-193,-3.21,-226,-3.77,201,3.35
27,2015-09-23,8.79,-3.30,-745,-18.85,-236,-5.98,-509,-12.87,415,10.50,330,8.35
28,2015-09-22,9.09,0.55,90.13,1.84,-326,-6.68,416,8.52,-77.92,-1.59,-12.20,-0.25
29,2015-09-21,9.04,3.08,580,12.31,354,7.52,226,4.79,-358,-7.58,-223,-4.73
