,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,4.53,0.44,-3245,-8.29,-3222,-8.23,-23.04,-0.06,1106,2.83,2138,5.46
1,2015-11-05,4.51,-0.22,-655,-1.89,372,1.07,-1026,-2.97,13.65,0.04,641,1.85
2,2015-11-04,4.52,2.96,2291,7.45,1973,6.42,319,1.04,-1134,-3.69,-1157,-3.76
3,2015-11-03,4.39,-1.35,-2214,-12.75,-1669,-9.61,-545,-3.14,751,4.33,1463,8.42
4,2015-11-02,4.45,-0.45,-776,-3.33,-738,-3.17,-37.94,-0.16,1211,5.21,-436,-1.87
5,2015-10-30,4.47,-0.45,-597,-2.31,478,1.85,-1075,-4.16,-851,-3.29,1448,5.60
6,2015-10-29,4.49,0.22,984,4.74,1202,5.79,-219,-1.05,-1012,-4.87,28.46,0.14
7,2015-10-28,4.48,-3.45,-6545,-19.11,-2156,-6.30,-4389,-12.82,783,2.29,5762,16.83
8,2015-10-27,4.64,1.98,1059,2.14,1213,2.45,-155,-0.31,-1157,-2.34,98.40,0.20
9,2015-10-26,4.55,-0.44,-2793,-6.25,761,1.70,-3554,-7.95,-362,-0.81,3154,7.06
10,2015-10-23,4.57,2.24,3843,7.70,3053,6.12,791,1.58,-2543,-5.09,-1301,-2.61
11,2015-10-22,4.47,1.13,-6094,-10.58,-2865,-4.98,-3229,-5.61,999,1.73,5095,8.85
12,2015-10-21,4.42,-9.98,-29400.0,-31.07,-21500.0,-22.72,-7905,-8.35,7322,7.73,22100.0,23.34
13,2015-10-20,4.91,0.61,-4559,-7.63,-1782,-2.98,-2777,-4.65,485,0.81,4074,6.82
14,2015-10-19,4.88,-1.01,-11800.0,-11.53,-6541,-6.41,-5227,-5.12,1232,1.21,10500.0,10.32
15,2015-10-16,4.93,-9.38,-83300.0,-32.91,-57000.0,-22.52,-26300.0,-10.40,28400.0,11.21,54900.0,21.70
16,2015-10-15,5.44,-43.74,-3580,-65.91,-2567,-47.27,-1013,-18.64,778,14.32,2802,51.59
17,2015-05-22,9.67,10.01,7348,13.55,11300.0,20.84,-3950,-7.29,-3701,-6.83,-3647,-6.73
18,2015-05-21,8.79,3.66,-737,-0.92,3290,4.13,-4028,-5.05,-1165,-1.46,1902,2.39
19,2015-05-20,8.48,0.36,-2296,-2.87,-437,-0.55,-1860,-2.32,1180,1.47,1116,1.39
20,2015-05-19,8.45,4.58,5895,10.03,1644,2.80,4251,7.23,-1690,-2.87,-4205,-7.15
21,2015-05-18,8.08,-0.98,-1236,-2.86,418,0.97,-1654,-3.83,681,1.58,555,1.29
22,2015-05-15,8.16,-1.45,209,0.30,3494,5.05,-3285,-4.75,-929,-1.34,720,1.04
23,2015-05-14,8.28,4.15,1496,1.64,716,0.78,780,0.85,800,0.88,-2296,-2.51
24,2015-05-13,7.95,0,-74.03,-0.10,1025,1.37,-1099,-1.46,627,0.84,-553,-0.74
25,2015-05-12,7.95,2.19,-9764,-8.37,-11400.0,-9.73,1587,1.36,6120,5.25,3644,3.12
26,2015-05-11,7.78,3.87,-1520,-2.21,-238,-0.35,-1282,-1.87,792,1.15,728,1.06
27,2015-05-08,7.49,3.31,-66.71,-0.19,-711,-2.01,644,1.82,434,1.23,-367,-1.04
28,2015-05-07,7.25,-2.29,-1326,-4.77,-1142,-4.10,-184,-0.66,414,1.49,912,3.28
29,2015-05-06,7.42,-2.11,-5074,-14.12,-3491,-9.72,-1583,-4.41,1775,4.94,3299,9.18
