,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.48,0.97,-41.33,-0.18,-278,-1.21,236,1.03,102,0.44,-60.42,-0.26
1,2015-11-05,12.36,2.91,4055,11.41,767,2.16,3288,9.25,-2141,-6.03,-1914,-5.39
2,2015-11-04,12.01,5.26,2244,10.95,345,1.68,1899,9.27,-553,-2.70,-1692,-8.25
3,2015-11-03,11.41,-1.89,-2104,-16.08,-613,-4.68,-1491,-11.40,841,6.42,1263,9.65
4,2015-11-02,11.63,-1.69,-557,-5.57,-107,-1.07,-450,-4.50,141,1.41,416,4.16
5,2015-10-30,11.83,1.28,1367,9.45,830,5.74,537,3.71,-522,-3.61,-845,-5.84
6,2015-10-29,11.68,1.39,-333,-2.34,-1206,-8.45,873,6.11,574,4.02,-241,-1.69
7,2015-10-28,11.52,-4.71,-3126,-14.39,-1187,-5.46,-1939,-8.93,673,3.10,2453,11.29
8,2015-10-27,12.09,-2.26,-1007,-4.92,-759,-3.71,-249,-1.21,14.17,0.07,993,4.85
9,2015-10-26,12.37,0.73,-1976,-4.97,-490,-1.23,-1486,-3.74,-395,-0.99,2371,5.97
10,2015-10-23,12.28,7.91,5598,10.61,3807,7.22,1790,3.39,-3450,-6.54,-2148,-4.07
11,2015-10-22,11.38,3.64,627,3.21,177,0.91,450,2.30,-505,-2.59,-122,-0.62
12,2015-10-21,10.98,-7.58,-1132,-4.61,-7.78,-0.03,-1124,-4.58,-148,-0.60,1280,5.21
13,2015-10-20,11.88,-0.08,-1743,-8.45,-805,-3.90,-938,-4.55,795,3.86,948,4.60
14,2015-10-19,11.89,0.68,-2937,-10.74,-2702,-9.88,-235,-0.86,1554,5.68,1383,5.06
15,2015-10-16,11.81,3.78,1298,4.16,1205,3.87,92.44,0.30,-641,-2.06,-657,-2.11
16,2015-10-15,11.38,3.45,2324,14.98,85.83,0.55,2238,14.43,-785,-5.06,-1539,-9.92
17,2015-10-14,11.00,-3.34,-1358,-9.05,-876,-5.84,-481,-3.21,564,3.76,794,5.29
18,2015-10-13,11.38,1.43,1632,7.94,41.81,0.20,1590,7.74,-1353,-6.58,-279,-1.36
19,2015-10-12,11.22,2.84,-9275,-22.88,-15000.0,-37.07,5752,14.19,5945,14.67,3330,8.22
20,2015-10-09,10.91,2.73,1045,13.31,630,8.03,414,5.28,-250,-3.19,-794,-10.12
21,2015-10-08,10.62,4.94,1489,18.86,1236,15.66,253,3.20,-819,-10.37,-670,-8.49
22,2015-09-30,10.12,0.40,-211,-6.12,0,0,-211,-6.12,186,5.41,24.55,0.71
23,2015-09-29,10.08,-3.82,-406,-8.27,-9.42,-0.19,-396,-8.07,-76.45,-1.56,482,9.82
24,2015-09-28,10.48,0.87,118,2.02,130,2.21,-11.54,-0.20,-339,-5.78,220,3.76
25,2015-09-25,10.39,-4.24,-237,-2.74,91.89,1.06,-329,-3.80,-182,-2.10,419,4.85
26,2015-09-24,10.85,-0.46,-1882,-18.34,-546,-5.32,-1336,-13.02,1096,10.68,787,7.66
27,2015-09-23,10.90,0.83,512,4.24,246,2.04,266,2.20,-289,-2.39,-224,-1.85
28,2015-09-22,10.81,2.08,-9.25,-0.08,140,1.15,-149,-1.23,98.16,0.81,-88.91,-0.73
29,2015-09-21,10.59,3.02,117,1.22,19.12,0.20,97.69,1.02,15.47,0.16,-132,-1.39
