,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.94,10.03,11500.0,40.43,12200.0,42.75,-662,-2.33,-5430,-19.09,-6070,-21.34
1,2015-11-05,11.76,1.03,-27.16,-0.08,620,1.89,-647,-1.97,-467,-1.42,494,1.50
2,2015-11-04,11.64,7.08,3568,14.69,1056,4.35,2512,10.34,-792,-3.26,-2776,-11.43
3,2015-11-03,10.87,-1.18,-1526,-8.56,-752,-4.22,-774,-4.34,-75.57,-0.42,1602,8.98
4,2015-11-02,11.00,-4.01,-2849,-13.65,-1843,-8.83,-1006,-4.82,-113,-0.54,2961,14.19
5,2015-10-30,11.46,-1.80,-1664,-6.28,-59.82,-0.23,-1604,-6.05,-144,-0.54,1808,6.82
6,2015-10-29,11.67,-1.52,-4189,-13.52,-2108,-6.80,-2081,-6.72,-213,-0.69,4402,14.21
7,2015-10-28,11.85,-1.00,259,0.57,-71.50,-0.16,331,0.73,-1052,-2.32,792,1.75
8,2015-10-27,11.97,-1.89,-2789,-6.83,-719,-1.76,-2070,-5.07,-844,-2.07,3633,8.89
9,2015-10-26,12.20,5.08,-3552,-6.20,-2196,-3.83,-1356,-2.37,2893,5.05,659,1.15
10,2015-10-23,11.61,5.64,3133,6.83,2099,4.57,1034,2.25,-865,-1.89,-2268,-4.94
11,2015-10-22,10.99,3.68,674,2.12,375,1.18,299,0.94,-611,-1.92,-63.48,-0.20
12,2015-10-21,10.60,-10.02,-9025,-18.87,-4666,-9.75,-4359,-9.11,-151,-0.32,9176,19.18
13,2015-10-20,11.78,3.61,-1909,-3.44,-1657,-2.99,-252,-0.45,172,0.31,1737,3.13
14,2015-10-19,11.37,-2.07,-3232,-8.93,-1363,-3.77,-1869,-5.16,-343,-0.95,3575,9.88
15,2015-10-16,11.61,-0.85,-5226,-12.02,-1633,-3.76,-3594,-8.27,417,0.96,4809,11.06
16,2015-10-15,11.71,2.72,-534,-1.34,-601,-1.51,67.14,0.17,226,0.57,307,0.77
17,2015-10-14,11.40,-2.56,-5575,-11.70,-850,-1.78,-4725,-9.91,1152,2.42,4423,9.28
18,2015-10-13,11.70,-55.00,-3843,-9.21,-1108,-2.66,-2735,-6.56,313,0.75,3530,8.46
19,2015-10-12,26.00,3.26,-274,-0.38,374,0.51,-647,-0.89,-166,-0.23,440,0.60
20,2015-10-09,25.18,9.00,3434,6.34,1549,2.86,1885,3.48,-2430,-4.48,-1004,-1.85
21,2015-10-08,23.10,6.45,913,2.48,511,1.39,402,1.09,-208,-0.56,-705,-1.92
22,2015-09-30,21.70,-2.78,-2254,-7.42,-994,-3.27,-1260,-4.15,-200,-0.66,2453,8.08
23,2015-09-29,22.32,-1.24,-2323,-6.88,607,1.80,-2930,-8.68,-288,-0.85,2611,7.73
24,2015-09-28,22.60,7.82,2317,6.77,518,1.51,1799,5.25,-219,-0.64,-2098,-6.12
25,2015-09-25,20.96,-5.46,-5175,-14.19,-878,-2.41,-4296,-11.78,907,2.49,4268,11.70
26,2015-09-24,22.17,-0.85,-2652,-7.01,-551,-1.46,-2100,-5.55,155,0.41,2496,6.60
27,2015-09-23,22.36,0.63,-3017,-6.95,-1559,-3.59,-1458,-3.36,933,2.15,2084,4.80
28,2015-09-22,22.22,2.30,-2252,-4.50,-1110,-2.22,-1142,-2.28,695,1.39,1557,3.11
29,2015-09-21,21.72,5.08,-1129,-2.65,-403,-0.95,-726,-1.70,611,1.43,518,1.22
