,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,8.77,1.04,2628,10.92,1839,7.64,789,3.28,-951,-3.95,-1677,-6.97
1,2015-11-05,8.68,0.46,-1653,-3.42,-709,-1.47,-945,-1.95,1106,2.29,547,1.13
2,2015-11-04,8.64,6.93,7721,15.72,3536,7.20,4186,8.52,-2279,-4.64,-5443,-11.08
3,2015-11-03,8.08,2.28,4581,14.61,3867,12.33,713,2.27,-1633,-5.21,-2948,-9.40
4,2015-11-02,7.90,-0.38,1163,4.06,438,1.53,725,2.54,-650,-2.27,-513,-1.79
5,2015-10-30,7.93,-1.86,-2789,-15.48,-1505,-8.36,-1284,-7.13,2073,11.51,716,3.97
6,2015-10-29,8.08,1.89,2259,7.68,2397,8.15,-138,-0.47,-1055,-3.59,-1203,-4.09
7,2015-10-28,7.93,-3.17,-4182,-15.52,-2329,-8.64,-1854,-6.88,868,3.22,3314,12.30
8,2015-10-27,8.19,3.41,3285,8.74,3408,9.06,-123,-0.33,-2059,-5.48,-1226,-3.26
9,2015-10-26,7.92,0.89,240,0.78,1252,4.06,-1012,-3.28,679,2.20,-919,-2.98
10,2015-10-23,7.85,2.48,1224,4.15,-150,-0.51,1375,4.66,-749,-2.54,-475,-1.61
11,2015-10-22,7.66,3.79,1229,6.15,-63.76,-0.32,1293,6.46,196,0.98,-1425,-7.13
12,2015-10-21,7.38,-8.32,-4721,-11.90,-5555,-14.01,834,2.10,1752,4.42,2968,7.48
13,2015-10-20,8.05,2.68,1234,3.10,1620,4.08,-386,-0.97,-1463,-3.68,230,0.58
14,2015-10-19,7.84,-1.51,-9726,-19.48,-4754,-9.52,-4972,-9.96,2330,4.67,7395,14.81
15,2015-10-16,7.96,9.94,14000.0,16.28,17500.0,20.28,-3449,-4.01,-6176,-7.17,-7841,-9.11
16,2015-10-15,7.24,3.28,-150,-0.68,20.96,0.10,-171,-0.78,409,1.86,-259,-1.18
17,2015-10-14,7.01,-2.64,-3479,-18.63,-3295,-17.64,-184,-0.99,689,3.69,2790,14.94
18,2015-10-13,7.20,0.84,-1138,-5.34,449,2.11,-1586,-7.44,1484,6.96,-347,-1.63
19,2015-10-12,7.14,4.54,2920,10.39,2580,9.18,340,1.21,16.46,0.06,-2936,-10.45
20,2015-10-09,6.83,1.79,592,3.63,629,3.86,-37.47,-0.23,1279,7.84,-1871,-11.47
21,2015-10-08,6.71,5.34,-135,-0.60,-564,-2.50,430,1.90,1641,7.26,-1506,-6.67
22,2015-09-30,6.37,0.16,-48.66,-0.50,-492,-5.10,443,4.60,-1168,-12.11,1216,12.61
23,2015-09-29,6.36,-4.07,-2810,-22.13,-1421,-11.20,-1388,-10.94,-286,-2.26,3096,24.39
24,2015-09-28,6.63,0.30,-1253,-15.51,292,3.61,-1545,-19.12,546,6.76,707,8.75
25,2015-09-25,6.61,-3.22,-1970,-15.99,-1504,-12.21,-466,-3.78,354,2.88,1616,13.11
26,2015-09-24,6.83,2.09,138,1.08,-768,-6.04,906,7.12,316,2.48,-454,-3.57
27,2015-09-23,6.69,-2.48,-1859,-11.49,-868,-5.37,-991,-6.12,249,1.54,1610,9.95
28,2015-09-22,6.86,-0.29,-519,-2.70,-382,-1.99,-137,-0.71,-314,-1.63,833,4.33
29,2015-09-21,6.88,2.69,656,4.13,1446,9.11,-790,-4.98,210,1.33,-866,-5.46
