,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,11.81,9.96,25200.0,5.80,39400.0,9.06,-14200.0,-3.26,-9239,-2.12,-16000.0,-3.68
1,2015-11-05,10.74,10.04,50200.0,13.24,72100.0,19.03,-21900.0,-5.79,-26700.0,-7.05,-23400.0,-6.19
2,2015-11-04,9.76,10.03,52400.0,25.85,52800.0,26.05,-412,-0.20,-27500.0,-13.56,-24900.0,-12.29
3,2015-11-03,8.87,0.57,-2475,-5.87,-2630,-6.24,155,0.37,1569,3.72,906,2.15
4,2015-11-02,8.82,-2.65,-6142,-12.43,-3852,-7.80,-2291,-4.64,2664,5.39,3479,7.04
5,2015-10-30,9.06,2.37,7817,10.00,6402,8.19,1415,1.81,-4868,-6.23,-2949,-3.77
6,2015-10-29,8.85,-1.01,-8912,-19.61,-5500,-12.10,-3412,-7.51,4074,8.96,4838,10.64
7,2015-10-28,8.94,-3.35,-14100.0,-24.48,-9788,-17.06,-4262,-7.43,5759,10.03,8292,14.45
8,2015-10-27,9.25,-1.28,-3253,-6.06,-314,-0.58,-2940,-5.48,616,1.15,2638,4.91
9,2015-10-26,9.37,2.29,-59.42,-0.06,980,0.95,-1039,-1.01,-267,-0.26,326,0.32
10,2015-10-23,9.16,2.58,8436,14.65,7784,13.51,652,1.13,-5362,-9.31,-3074,-5.34
11,2015-10-22,8.93,1.48,-5386,-11.16,-1386,-2.87,-4001,-8.29,2883,5.97,2504,5.19
12,2015-10-21,8.80,-5.27,602,0.59,3719,3.64,-3116,-3.05,-927,-0.91,325,0.32
13,2015-10-20,9.29,0.54,-6280,-11.24,-3540,-6.33,-2740,-4.90,4014,7.18,2266,4.06
14,2015-10-19,9.24,1.43,740,0.77,-20.68,-0.02,761,0.79,686,0.71,-1426,-1.48
15,2015-10-16,9.11,2.36,5943,7.52,1002,1.27,4942,6.26,-2236,-2.83,-3707,-4.69
16,2015-10-15,8.90,2.89,4701,9.21,5596,10.97,-896,-1.75,-2840,-5.57,-1860,-3.65
17,2015-10-14,8.65,-1.48,-4113,-7.41,-5103,-9.19,989,1.78,1884,3.39,2229,4.01
18,2015-10-13,8.78,-0.57,-946,-1.93,-3546,-7.23,2600,5.30,424,0.86,522,1.07
19,2015-10-12,8.83,5.75,14800.0,16.52,16300.0,18.17,-1470,-1.64,-7469,-8.35,-7313,-8.18
20,2015-10-09,8.35,2.71,7026,15.23,7737,16.78,-712,-1.54,-3529,-7.65,-3496,-7.58
21,2015-10-08,8.13,3.83,5827,15.36,3475,9.16,2352,6.20,-3245,-8.55,-2582,-6.81
22,2015-09-30,7.83,0.13,-1266,-6.37,-956,-4.81,-310,-1.56,-114,-0.58,1380,6.95
23,2015-09-29,7.82,-1.39,-1610,-6.90,-1243,-5.32,-367,-1.57,158,0.68,1452,6.22
24,2015-09-28,7.93,1.15,3312,0,-137,-0.97,137,0.97,219,1.55,-219,-1.55
25,2015-09-25,7.84,-3.21,-1629,-7.78,-34.42,-0.16,-1595,-7.61,28.85,0.14,1600,7.64
26,2015-09-24,8.10,1.50,1591,7.11,1566,7.01,24.54,0.11,-768,-3.43,-823,-3.68
27,2015-09-23,7.98,-3.86,-4446,-13.63,-1561,-4.79,-2885,-8.84,1459,4.47,2988,9.16
28,2015-09-22,8.30,3.62,2043,3.23,-963,-1.52,3007,4.76,-447,-0.71,-1596,-2.52
29,2015-09-21,8.01,1.91,172,0.76,923,4.09,-751,-3.33,-874,-3.87,702,3.11
