,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,5.95,2.59,-687,-10.13,-585,-8.63,-102,-1.50,428,6.30,259,3.83
1,2015-11-05,5.80,-0.85,-657,-9.22,5.42,0.08,-662,-9.30,183,2.57,474,6.65
2,2015-11-04,5.85,5.03,814,12.30,216,3.26,598,9.04,-289,-4.37,-525,-7.93
3,2015-11-03,5.57,1.64,-205,-5.97,0,0,-205,-5.97,174,5.06,31.14,0.91
4,2015-11-02,5.48,0.18,-564,-7.25,144,1.85,-708,-9.10,29.20,0.38,535,6.88
5,2015-10-30,5.47,4.39,102,1.43,-37.99,-0.53,140,1.96,-89.95,-1.26,-11.74,-0.16
6,2015-10-29,5.24,-0.38,-195,-5.74,0,0,-195,-5.74,47.69,1.40,147,4.34
7,2015-10-28,5.26,-0.19,-426,-8.27,-103,-2.00,-322,-6.26,212,4.12,213,4.14
8,2015-10-27,5.27,0.96,-139,-3.19,105,2.40,-244,-5.59,49.93,1.14,89.21,2.04
9,2015-10-26,5.22,1.56,70.26,1.36,-41.75,-0.81,112,2.17,-101,-1.96,30.86,0.60
10,2015-10-23,5.14,1.98,1058,0,0,0,1058,0,-46.65,-1.14,46.54,1.14
11,2015-10-22,5.04,4.56,-344,-7.03,-21.37,-0.44,-322,-6.59,138,2.83,206,4.20
12,2015-10-21,4.82,-3.02,-237,-2.91,85.04,1.05,-322,-3.96,-156,-1.92,393,4.83
13,2015-10-20,4.97,2.47,-802,-11.01,-71.97,-0.99,-730,-10.02,131,1.80,671,9.20
14,2015-10-19,4.85,0.62,-45.34,-1.27,0,0,-45.34,-1.27,206,5.76,-161,-4.49
15,2015-10-16,4.82,0.84,-297,-6.25,77.57,1.63,-375,-7.89,308,6.48,-10.49,-0.22
16,2015-10-15,4.78,2.58,182,5.74,101,3.20,80.51,2.54,-115,-3.62,-67.33,-2.13
17,2015-10-14,4.66,-2.51,-76.75,-2.74,-153,-5.47,76.43,2.73,-9.56,-0.34,86.31,3.08
18,2015-10-13,4.78,0.84,-156,-5.87,0,0,-156,-5.87,181,6.82,-25.23,-0.95
19,2015-10-12,4.74,3.49,-82.05,-2.12,53.57,1.39,-136,-3.51,120,3.10,-37.48,-0.97
20,2015-10-09,4.58,2.46,464,13.24,-139,-3.96,602,17.20,-202,-5.76,-262,-7.49
21,2015-10-08,4.47,1.82,-4.58,-0.17,80.62,2.99,-85.19,-3.16,23.18,0.86,-18.60,-0.69
22,2015-09-30,4.39,0.23,-14.09,-0.67,66.68,3.15,-80.78,-3.82,30.15,1.42,-16.06,-0.76
23,2015-09-29,4.38,3.06,293,9.87,4.27,0.14,289,9.73,-13.88,-0.47,-280,-9.40
24,2015-09-28,4.25,1.92,235,12.02,-27.05,-1.38,262,13.41,-222,-11.34,-13.33,-0.68
25,2015-09-25,4.17,-5.01,-639,-16.70,-239,-6.26,-399,-10.44,209,5.45,430,11.24
26,2015-09-24,4.39,0.23,-92.58,-4.83,0,0,-92.58,-4.83,-72.23,-3.77,165,8.60
27,2015-09-23,4.38,2.10,178,5.54,75.19,2.34,102,3.19,-154,-4.80,-23.62,-0.74
28,2015-09-22,4.29,0,19.40,0.85,0,0,19.40,0.85,-114,-5.01,95.06,4.16
29,2015-09-21,4.29,4.13,216,8.99,0,0,216,8.99,-183,-7.63,-32.56,-1.36
