,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.71,4.49,1620,10.37,1384,8.86,235,1.51,-883,-5.65,-737,-4.71
1,2015-11-05,10.25,-1.82,-1728,-11.87,-459,-3.16,-1268,-8.71,73.18,0.50,1655,11.37
2,2015-11-04,10.44,8.52,3131,19.80,1806,11.42,1324,8.37,-909,-5.75,-2222,-14.05
3,2015-11-03,9.62,0.73,-231,-2.86,-405,-5.01,173,2.15,-176,-2.17,407,5.03
4,2015-11-02,9.55,-4.60,-577,-6.21,-306,-3.29,-271,-2.92,-746,-8.04,1323,14.26
5,2015-10-30,10.01,-0.79,275,3.05,-129,-1.43,404,4.48,-198,-2.20,-76.92,-0.85
6,2015-10-29,10.09,-0.20,-582,-4.90,15.28,0.13,-598,-5.02,271,2.28,312,2.62
7,2015-10-28,10.11,-2.60,-985,-6.03,500,3.06,-1485,-9.09,127,0.78,857,5.25
8,2015-10-27,10.38,1.67,-1099,-5.64,-140,-0.72,-958,-4.92,-395,-2.02,1494,7.66
9,2015-10-26,10.21,4.18,787,5.04,483,3.10,303,1.94,-336,-2.15,-451,-2.89
10,2015-10-23,9.80,4.81,1669,13.71,700,5.75,969,7.96,-594,-4.88,-1074,-8.83
11,2015-10-22,9.35,4.24,249,2.42,344,3.34,-94.67,-0.92,19.89,0.19,-269,-2.62
12,2015-10-21,8.97,-10.03,-1314,-8.02,-213,-1.30,-1101,-6.72,-762,-4.66,2076,12.68
13,2015-10-20,9.97,4.62,993,7.32,-87.43,-0.65,1080,7.97,319,2.36,-1312,-9.68
14,2015-10-19,9.53,-2.76,-1645,-13.91,30.60,0.26,-1676,-14.17,-13.51,-0.11,1659,14.03
15,2015-10-16,9.80,0.31,-835,-5.42,220,1.43,-1055,-6.85,-137,-0.89,972,6.31
16,2015-10-15,9.77,4.05,619,4.75,456,3.50,163,1.25,-275,-2.11,-344,-2.64
17,2015-10-14,9.39,-4.18,-807,-5.91,-284,-2.08,-523,-3.83,-612,-4.49,1419,10.40
18,2015-10-13,9.80,1.55,-40.70,-0.34,-190,-1.57,150,1.23,-377,-3.10,418,3.44
19,2015-10-12,9.65,3.76,651,4.90,194,1.46,457,3.44,-533,-4.02,-117,-0.88
20,2015-10-09,9.30,5.44,1045,6.51,-4.68,-0.03,1050,6.54,-532,-3.31,-514,-3.20
21,2015-10-08,8.82,4.88,167,1.35,488,3.93,-321,-2.58,243,1.96,-410,-3.31
22,2015-09-30,8.41,-0.24,204,3.22,75.81,1.20,128,2.03,-89.80,-1.42,-114,-1.81
23,2015-09-29,8.43,-2.32,-256,-3.84,148,2.22,-404,-6.06,-142,-2.13,398,5.97
24,2015-09-28,8.63,4.10,-18.08,-0.18,-1.41,-0.01,-16.67,-0.17,296,2.93,-278,-2.75
25,2015-09-25,8.29,-5.37,-443,-3.79,-244,-2.10,-198,-1.70,-269,-2.30,711,6.10
26,2015-09-24,8.76,5.54,1672,11.86,986,6.99,686,4.87,-802,-5.69,-870,-6.17
27,2015-09-23,8.30,0.97,307,3.53,82.15,0.95,225,2.58,-554,-6.38,248,2.85
28,2015-09-22,8.22,-0.60,-1500,-13.01,-6.59,-0.06,-1494,-12.95,292,2.53,1209,10.48
29,2015-09-21,8.27,6.57,-76.77,-0.64,9038,0.01,-77.67,-0.65,646,5.42,-569,-4.77
