,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,6.69,1.36,1376,2.38,2473,4.28,-1097,-1.90,535,0.93,-1911,-3.31
1,2015-11-05,6.60,2.17,5329,6.80,2947,3.76,2382,3.04,-1644,-2.10,-3685,-4.70
2,2015-11-04,6.46,5.73,3948,8.82,2352,5.25,1596,3.56,-920,-2.05,-3028,-6.76
3,2015-11-03,6.11,0.33,-1930,-11.21,-1756,-10.20,-174,-1.01,330,1.92,1600,9.29
4,2015-11-02,6.09,-2.25,-4811,-21.96,-2451,-11.19,-2360,-10.77,975,4.45,3836,17.51
5,2015-10-30,6.23,-1.89,-6774,-22.99,-5262,-17.86,-1512,-5.13,2123,7.21,4651,15.79
6,2015-10-29,6.35,-0.16,-4184,-16.18,-5385,-20.83,1201,4.65,1744,6.75,2440,9.44
7,2015-10-28,6.36,-1.85,-2830,-10.39,-2958,-10.86,127,0.47,-141,-0.52,2971,10.91
8,2015-10-27,6.48,-1.22,-3898,-11.37,-3126,-9.11,-773,-2.25,550,1.60,3348,9.76
9,2015-10-26,6.56,0,-2012,-4.64,910,2.10,-2922,-6.74,639,1.47,1373,3.17
10,2015-10-23,6.56,1.55,-402,-1.01,-921,-2.31,519,1.30,190,0.48,212,0.53
11,2015-10-22,6.46,2.54,-1643,-4.40,-315,-0.84,-1329,-3.56,200,0.53,1444,3.87
12,2015-10-21,6.30,-6.39,-3317,-4.41,-775,-1.03,-2542,-3.38,443,0.59,2874,3.82
13,2015-10-20,6.73,1.05,-284,-0.66,1126,2.63,-1410,-3.30,-576,-1.35,860,2.01
14,2015-10-19,6.66,-0.30,-57.29,-0.12,-1972,-4.02,1915,3.90,-720,-1.47,777,1.58
15,2015-10-16,6.68,0.45,-3816,-6.99,-6175,-11.30,2359,4.32,2004,3.67,1812,3.32
16,2015-10-15,6.65,2.78,4990,11.52,3573,8.25,1417,3.27,-2412,-5.57,-2579,-5.96
17,2015-10-14,6.47,-2.56,-4136,-10.05,-1893,-4.60,-2243,-5.45,1572,3.82,2563,6.23
18,2015-10-13,6.64,1.37,-2848,-5.82,-2739,-5.60,-109,-0.22,1315,2.69,1533,3.13
19,2015-10-12,6.55,4.80,4227,9.62,3795,8.64,431,0.98,-1512,-3.44,-2714,-6.18
20,2015-10-09,6.25,2.46,5509,16.86,6165,18.87,-656,-2.01,-2785,-8.52,-2724,-8.34
21,2015-10-08,6.10,3.04,110,0.41,-1056,-3.93,1166,4.34,855,3.18,-965,-3.59
22,2015-09-30,5.92,-0.34,-1144,-8.38,-259,-1.89,-885,-6.48,48.79,0.36,1095,8.02
23,2015-09-29,5.94,-2.46,-1427,-9.78,-294,-2.02,-1132,-7.76,-258,-1.77,1685,11.55
24,2015-09-28,6.09,0.33,-527,-3.84,-77.86,-0.57,-449,-3.27,-155,-1.13,682,4.97
25,2015-09-25,6.07,-0.98,487,1.74,-9.70,-0.03,497,1.77,-1045,-3.72,558,1.99
26,2015-09-24,6.13,0.82,-1363,-6.54,-1752,-8.40,389,1.86,291,1.39,1073,5.14
27,2015-09-23,6.08,-2.72,-3227,-13.93,-1876,-8.10,-1351,-5.83,371,1.60,2857,12.33
28,2015-09-22,6.25,-0.64,-3384,-9.88,-607,-1.77,-2777,-8.11,1100,3.21,2284,6.67
29,2015-09-21,6.29,2.61,957,3.29,1534,5.27,-577,-1.98,-302,-1.04,-655,-2.25
