,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,6.55,0.15,-2353,-2.96,-5118,-6.43,2764,3.47,433,0.54,1920,2.41
1,2015-11-05,6.54,0.15,9280,7.60,4152,3.40,5128,4.20,-3830,-3.14,-5450,-4.46
2,2015-11-04,6.53,3.82,8402,7.39,8853,7.78,-451,-0.40,-3699,-3.25,-4703,-4.14
3,2015-11-03,6.29,3.11,6399,8.94,7246,10.12,-847,-1.18,-2923,-4.08,-3475,-4.85
4,2015-11-02,6.10,-2.56,-1785,-3.98,-1832,-4.09,47.07,0.10,316,0.70,1469,3.28
5,2015-10-30,6.26,0,-4720,-6.93,-2595,-3.81,-2125,-3.12,2117,3.11,2604,3.82
6,2015-10-29,6.26,0.81,-4150,-7.33,-3127,-5.52,-1023,-1.81,2121,3.75,2029,3.58
7,2015-10-28,6.21,-6.19,-21700.0,-21.09,-16600.0,-16.10,-5138,-4.99,7222,7.01,14500.0,14.08
8,2015-10-27,6.62,-2.65,-20400.0,-12.61,-11200.0,-6.92,-9214,-5.69,5051,3.12,15400.0,9.49
9,2015-10-26,6.80,2.41,-49500.0,-15.23,-44500.0,-13.68,-5072,-1.56,15300.0,4.71,34200.0,10.53
10,2015-10-23,6.64,9.93,6495,36.44,8533,47.86,-2037,-11.43,-3152,-17.68,-3343,-18.75
11,2015-10-22,6.04,10.02,3133,41.02,3898,51.03,-765,-10.02,-1430,-18.72,-1704,-22.30
12,2015-10-21,5.49,10.02,2310,70.69,2269,69.44,40.93,1.25,-827,-25.32,-1482,-45.37
13,2015-09-29,4.99,-8.94,-8161,-11.72,-6573,-9.44,-1588,-2.28,13.28,0.02,8148,11.70
14,2015-09-25,5.48,-1.44,-259,-0.63,-1758,-4.27,1499,3.64,-1547,-3.76,1806,4.39
15,2015-09-24,5.56,0.91,61.33,0.18,869,2.61,-807,-2.42,-173,-0.52,112,0.34
16,2015-09-23,5.51,-3.16,-9359,-19.66,-9603,-20.17,244,0.51,2631,5.52,6729,14.13
17,2015-09-22,5.69,-2.07,-11800.0,-18.05,-9319,-14.27,-2472,-3.78,4639,7.10,7152,10.95
18,2015-09-21,5.81,7.79,8996,13.00,9131,13.20,-135,-0.20,-4335,-6.26,-4661,-6.74
19,2015-09-18,5.39,-2.71,-4240,-9.53,-1329,-2.99,-2912,-6.55,27.18,0.06,4213,9.47
20,2015-09-17,5.54,-7.51,-3305,-4.02,-1842,-2.24,-1463,-1.78,-706,-0.86,4011,4.87
21,2015-09-16,5.99,-64.70,26.12,0.07,1326,3.45,-1300,-3.39,-1083,-2.82,1057,2.75
22,2015-09-15,16.97,-7.47,-11700.0,-16.54,-6174,-8.73,-5517,-7.80,3383,4.79,8307,11.75
23,2015-09-14,18.34,-4.08,-10100.0,-9.22,7.86,0.01,-10100.0,-9.23,1941,1.77,8175,7.45
24,2015-09-11,19.12,-2.30,-20500.0,-16.87,-15700.0,-12.90,-4818,-3.97,7636,6.29,12800.0,10.58
25,2015-09-10,19.57,10.01,15600.0,9.32,18700.0,11.17,-3103,-1.85,-9238,-5.51,-6380,-3.81
26,2015-09-09,17.79,5.89,5673,5.87,4942,5.12,731,0.76,-2462,-2.55,-3211,-3.32
27,2015-09-08,16.80,4.48,4571,9.95,1812,3.94,2759,6.01,-2339,-5.09,-2231,-4.86
28,2015-09-07,16.08,0.88,-615,-1.30,-509,-1.08,-107,-0.23,-113,-0.24,729,1.54
29,2015-09-02,15.94,-3.39,8227,11.06,12100.0,16.30,-3894,-5.24,-5967,-8.02,-2260,-3.04
