,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,8.79,3.17,70.06,0.27,560,2.17,-490,-1.90,-68.39,-0.26,-1.66,-0.01
1,2015-11-05,8.52,0.71,332,1.12,-276,-0.93,608,2.04,249,0.84,-582,-1.95
2,2015-11-04,8.46,4.44,2858,12.83,942,4.23,1916,8.60,-1174,-5.27,-1684,-7.56
3,2015-11-03,8.10,0.50,251,2.90,558,6.46,-307,-3.56,-308,-3.57,57.34,0.66
4,2015-11-02,8.06,-1.59,394,3.54,-35.64,-0.32,429,3.86,-218,-1.96,-176,-1.58
5,2015-10-30,8.19,-2.96,-1992,-12.48,-365,-2.29,-1626,-10.19,-185,-1.16,2176,13.64
6,2015-10-29,8.44,3.81,1808,6.99,1011,3.91,797,3.08,-773,-2.99,-1035,-4.00
7,2015-10-28,8.13,-4.13,-2736,-14.43,-1531,-8.07,-1205,-6.36,892,4.70,1845,9.73
8,2015-10-27,8.48,0.95,1532,7.06,1095,5.04,437,2.01,-1200,-5.53,-332,-1.53
9,2015-10-26,8.40,2.19,-534,-1.91,280,1.00,-815,-2.92,710,2.55,-176,-0.63
10,2015-10-23,8.22,5.12,5001,17.50,2992,10.47,2009,7.03,-1705,-5.96,-3297,-11.53
11,2015-10-22,7.82,5.25,-514,-3.77,-577,-4.23,63.65,0.47,366,2.68,147,1.08
12,2015-10-21,7.43,-8.83,-3781,-16.89,-1992,-8.90,-1789,-7.99,371,1.66,3410,15.24
13,2015-10-20,8.15,1.12,69.66,0.50,-180,-1.30,249,1.81,-26.74,-0.19,-42.92,-0.31
14,2015-10-19,8.06,-2.54,-3279,-15.93,-1078,-5.24,-2201,-10.70,1296,6.30,1983,9.63
15,2015-10-16,8.27,2.61,1712,7.05,370,1.52,1342,5.53,-320,-1.32,-1392,-5.73
16,2015-10-15,8.06,2.03,-605,-3.66,-721,-4.35,115,0.70,445,2.69,160,0.97
17,2015-10-14,7.90,-4.24,-1645,-8.63,-1043,-5.47,-602,-3.16,-837,-4.39,2482,13.02
18,2015-10-13,8.25,4.70,-300,-1.20,427,1.71,-728,-2.92,91.06,0.36,209,0.84
19,2015-10-12,7.88,3.96,1172,5.77,618,3.04,554,2.73,-366,-1.80,-807,-3.97
20,2015-10-09,7.58,0.26,407,2.60,-182,-1.16,589,3.76,-190,-1.21,-217,-1.39
21,2015-10-08,7.56,4.13,321,1.83,-592,-3.38,913,5.22,431,2.46,-751,-4.29
22,2015-09-30,7.26,-1.36,-1199,-9.35,-515,-4.02,-684,-5.33,369,2.88,829,6.47
23,2015-09-29,7.36,-9.36,-6081,-22.09,-4722,-17.16,-1359,-4.94,1387,5.04,4693,17.05
24,2015-09-28,8.12,1.88,651,2.26,387,1.35,264,0.92,-356,-1.24,-294,-1.02
25,2015-09-25,7.97,-3.16,-7575,-14.66,-5752,-11.13,-1823,-3.53,2408,4.66,5167,10.00
26,2015-09-24,8.23,10.03,2904,20.03,3413,23.54,-509,-3.51,-1224,-8.44,-1680,-11.59
27,2015-09-23,7.48,10.00,7691,30.47,7287,28.87,404,1.60,-3611,-14.31,-4080,-16.17
28,2015-09-22,6.80,0.15,-54.34,-0.56,126,1.30,-180,-1.86,101,1.04,-46.81,-0.48
29,2015-09-21,6.79,2.11,470,6.26,-115,-1.53,585,7.79,-336,-4.48,-134,-1.78
