,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,5.29,1.15,2275,8.32,653,2.39,1622,5.93,-333,-1.22,-1942,-7.11
1,2015-11-05,5.23,0.58,1213,3.89,838,2.69,376,1.21,-563,-1.81,-650,-2.09
2,2015-11-04,5.20,4.00,3806,15.69,2171,8.95,1635,6.74,-1626,-6.71,-2180,-8.99
3,2015-11-03,5.00,1.01,-490,-4.40,384,3.45,-874,-7.85,-749,-6.73,1239,11.13
4,2015-11-02,4.95,-2.37,-408,-3.00,62.61,0.46,-471,-3.46,-623,-4.57,1030,7.57
5,2015-10-30,5.07,-0.59,-123,-0.89,56.09,0.41,-179,-1.30,45.73,0.33,77.53,0.56
6,2015-10-29,5.10,1.80,2600,13.58,1729,9.03,871,4.55,-1646,-8.60,-954,-4.98
7,2015-10-28,5.01,-1.96,-2047,-10.26,-408,-2.05,-1639,-8.22,-452,-2.27,2498,12.53
8,2015-10-27,5.11,-2.11,-2735,-9.74,-505,-1.80,-2230,-7.94,149,0.53,2586,9.21
9,2015-10-26,5.22,-1.14,-7844,-17.96,-3078,-7.05,-4767,-10.91,1514,3.47,6331,14.50
10,2015-10-23,5.28,3.13,236,0.50,761,1.60,-525,-1.10,-919,-1.93,684,1.44
11,2015-10-22,5.12,5.35,3835,7.67,2029,4.06,1806,3.61,-2051,-4.10,-1784,-3.57
12,2015-10-21,4.86,-0.41,-29.45,-0.05,904,1.52,-934,-1.57,165,0.28,-135,-0.23
13,2015-10-20,4.88,1.67,742,3.56,499,2.40,243,1.16,-814,-3.91,71.93,0.35
14,2015-10-19,4.80,-0.83,1126,4.42,-1051,-4.12,2177,8.54,-504,-1.98,-622,-2.44
15,2015-10-16,4.84,2.33,1092,3.63,-45.91,-0.15,1138,3.79,-588,-1.96,-504,-1.68
16,2015-10-15,4.73,2.83,-732,-3.54,986,4.77,-1718,-8.31,-574,-2.78,1306,6.32
17,2015-10-14,4.60,-2.95,-2102,-12.53,-722,-4.30,-1380,-8.22,747,4.45,1355,8.08
18,2015-10-13,4.74,0.21,-596,-3.73,-760,-4.76,164,1.03,-36.10,-0.23,632,3.95
19,2015-10-12,4.73,4.42,1377,6.53,683,3.24,693,3.29,-475,-2.25,-902,-4.28
20,2015-10-09,4.53,0.44,491,4.41,-50.11,-0.45,541,4.86,-303,-2.72,-188,-1.69
21,2015-10-08,4.51,3.92,1831,13.11,602,4.31,1229,8.80,-321,-2.30,-1510,-10.81
22,2015-09-30,4.34,-0.91,-1086,-14.24,-418,-5.48,-669,-8.77,174,2.28,912,11.96
23,2015-09-29,4.38,0.46,226,1.85,-21.63,-0.18,248,2.02,-53.54,-0.44,-173,-1.41
24,2015-09-28,4.36,1.16,379,8.06,294,6.26,84.87,1.81,-202,-4.31,-176,-3.75
25,2015-09-25,4.31,-3.58,-1721,-17.44,-133,-1.35,-1588,-16.09,-209,-2.12,1930,19.56
26,2015-09-24,4.47,0.90,-219,-2.46,-6.87,-0.08,-212,-2.38,215,2.41,4.04,0.05
27,2015-09-23,4.43,-3.06,-444,-4.34,-445,-4.34,4918,0,62.58,0.61,382,3.73
28,2015-09-22,4.57,0.44,624,4.55,262,1.91,361,2.64,126,0.92,-750,-5.47
29,2015-09-21,4.55,2.48,591,5.33,42.89,0.39,548,4.94,-123,-1.11,-468,-4.22
