,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,11.34,2.81,1707,11.51,911,6.14,797,5.37,-544,-3.67,-1164,-7.85
1,2015-11-05,11.03,0.55,-472,-2.86,-526,-3.19,53.54,0.32,1061,6.43,-589,-3.57
2,2015-11-04,10.97,4.58,938,6.29,415,2.79,522,3.50,13.08,0.09,-951,-6.38
3,2015-11-03,10.49,-1.50,-577,-9.32,-375,-6.06,-202,-3.26,-310,-5.01,888,14.33
4,2015-11-02,10.65,-1.48,-226,-2.90,-124,-1.59,-102,-1.30,-340,-4.37,566,7.27
5,2015-10-30,10.81,-2.61,-380,-3.57,-152,-1.43,-228,-2.14,-2058,-19.33,2438,22.90
6,2015-10-29,11.10,3.16,730,5.56,370,2.82,360,2.74,-296,-2.25,-434,-3.31
7,2015-10-28,10.76,-3.50,-1984,-17.12,-873,-7.54,-1110,-9.58,417,3.60,1567,13.52
8,2015-10-27,11.15,1.00,-204,-2.21,-151,-1.62,-53.88,-0.58,-230,-2.48,434,4.68
9,2015-10-26,11.04,-1.08,-2242,-20.52,-1528,-13.99,-714,-6.54,712,6.52,1530,14.01
10,2015-10-23,11.16,2.20,626,7.56,225,2.71,401,4.85,-193,-2.33,-433,-5.24
11,2015-10-22,10.92,2.06,-248,-3.28,189,2.50,-438,-5.78,-363,-4.80,612,8.07
12,2015-10-21,10.70,-7.12,-2266,-15.35,-517,-3.50,-1748,-11.84,418,2.83,1847,12.51
13,2015-10-20,11.52,-1.45,-1753,-13.15,-716,-5.37,-1037,-7.78,22.51,0.17,1731,12.98
14,2015-10-19,11.69,5.13,1436,7.08,333,1.64,1103,5.44,-613,-3.02,-822,-4.05
15,2015-10-16,11.12,0.36,-1594,-10.05,-77.83,-0.49,-1516,-9.56,831,5.24,763,4.81
16,2015-10-15,11.08,1.84,-138,-1.32,241,2.30,-379,-3.62,8.67,0.08,129,1.23
17,2015-10-14,10.88,-1.45,-243,-2.95,-90.58,-1.10,-153,-1.85,91.74,1.11,152,1.84
18,2015-10-13,11.04,0.18,-879,-7.66,-1052,-9.17,173,1.51,768,6.69,111,0.97
19,2015-10-12,11.02,4.16,1693,10.61,-24.34,-0.15,1718,10.76,-739,-4.63,-954,-5.98
20,2015-10-09,10.58,-0.84,-937,-10.69,-202,-2.31,-735,-8.38,282,3.22,655,7.47
21,2015-10-08,10.67,0.76,-2435,-14.79,-2369,-14.39,-66.49,-0.40,1770,10.75,665,4.04
22,2015-09-30,10.59,1.15,347,4.14,257,3.06,90.09,1.07,670,7.98,-1018,-12.12
23,2015-09-29,10.47,-1.23,198,2.54,-52.99,-0.68,251,3.22,900,11.57,-1098,-14.11
24,2015-09-28,10.60,3.01,1214,11.15,863,7.92,351,3.23,-2298,-21.10,1083,9.95
25,2015-09-25,10.29,-4.63,-125,-1.40,-115,-1.29,-9.99,-0.11,-964,-10.77,1089,12.17
26,2015-09-24,10.79,0.94,-224,-2.98,-79.72,-1.06,-144,-1.92,-436,-5.79,660,8.76
27,2015-09-23,10.69,-4.30,-1297,-15.51,-511,-6.11,-786,-9.40,108,1.30,1189,14.21
28,2015-09-22,11.17,-2.36,670,5.08,148,1.12,522,3.95,-591,-4.47,-79.34,-0.60
29,2015-09-21,11.44,6.92,-614,-4.11,35.33,0.24,-649,-4.35,138,0.92,476,3.19
