,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.24,2.09,-98.00,-1.66,-95.22,-1.61,-2.78,-0.05,159,2.70,-61.42,-1.04
1,2015-11-05,10.03,0.30,-58.94,-0.74,-153,-1.92,93.62,1.18,-65.58,-0.83,125,1.57
2,2015-11-04,10.00,3.20,-197,-3.36,-158,-2.70,-38.66,-0.66,249,4.26,-52.34,-0.89
3,2015-11-03,9.69,-0.62,-540,-11.76,-36.63,-0.80,-503,-10.96,182,3.97,357,7.79
4,2015-11-02,9.75,0.62,-114,-1.56,4.64,0.06,-119,-1.62,219,2.99,-105,-1.43
5,2015-10-30,9.69,-0.21,-112,-1.70,246,3.74,-358,-5.44,-256,-3.88,368,5.58
6,2015-10-29,9.71,2.53,-81.00,-1.29,148,2.35,-229,-3.64,188,2.99,-107,-1.70
7,2015-10-28,9.47,0.32,18.50,0.30,0,0,18.50,0.30,194,3.13,-212,-3.43
8,2015-10-27,9.44,-0.42,-273,-5.19,-193,-3.68,-79.52,-1.52,70.31,1.34,202,3.85
9,2015-10-26,9.48,1.17,-471,-7.85,-18.16,-0.30,-453,-7.54,291,4.84,181,3.01
10,2015-10-23,9.37,2.40,-135,-2.59,0,0,-135,-2.59,301,5.77,-166,-3.18
11,2015-10-22,9.15,1.33,-639,-10.67,71.24,1.19,-710,-11.86,350,5.85,289,4.82
12,2015-10-21,9.03,-5.05,-121,-1.09,235,2.12,-356,-3.21,-455,-4.10,576,5.18
13,2015-10-20,9.51,4.97,638,7.34,-142,-1.64,780,8.98,-155,-1.79,-483,-5.56
14,2015-10-19,9.06,-2.05,-387,-6.55,-168,-2.85,-219,-3.70,35.89,0.61,351,5.94
15,2015-10-16,9.25,0,-145,-2.00,-114,-1.57,-31.01,-0.43,3.42,0.05,142,1.95
16,2015-10-15,9.25,4.76,131,1.84,-149,-2.10,280,3.94,-218,-3.08,87.74,1.24
17,2015-10-14,8.83,0.11,59.36,1.50,65.29,1.65,-5.93,-0.15,-62.71,-1.59,3.36,0.08
18,2015-10-13,8.82,0.11,-213,-6.11,-188,-5.38,-25.65,-0.73,163,4.66,50.81,1.46
19,2015-10-12,8.81,3.40,246,5.61,0,0,246,5.61,-260,-5.93,13.96,0.32
20,2015-10-09,8.52,2.04,285,7.90,121,3.36,164,4.54,1.30,0.04,-286,-7.94
21,2015-10-08,8.35,3.09,209,5.83,139,3.90,69.15,1.93,-80.89,-2.26,-128,-3.57
22,2015-09-30,8.10,1.12,-148,-9.85,0,0,-148,-9.85,159,10.58,-11.06,-0.74
23,2015-09-29,8.01,-1.96,-272,-12.62,0,0,-272,-12.62,66.50,3.09,205,9.53
24,2015-09-28,8.17,2.13,-27.13,-1.48,0,0,-27.13,-1.48,70.94,3.88,-43.81,-2.39
25,2015-09-25,8.00,-3.38,-433,-13.74,-186,-5.92,-247,-7.83,297,9.44,136,4.30
26,2015-09-24,8.28,0.61,52.43,2.19,-75.11,-3.14,128,5.33,-4.70,-0.20,-47.73,-1.99
27,2015-09-23,8.23,-0.84,-87.20,-2.34,138,3.71,-226,-6.04,-61.80,-1.66,149,3.99
28,2015-09-22,8.30,0.48,415,8.02,337,6.51,77.63,1.50,-178,-3.43,-237,-4.58
29,2015-09-21,8.26,3.38,957,18.84,382,7.53,575,11.31,-514,-10.12,-443,-8.71
