,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.34,2.07,1883,1.74,1561,1.45,322,0.30,-1217,-1.13,-667,-0.62
1,2015-11-05,10.13,-1.84,-15800.0,-14.32,-10700.0,-9.73,-5065,-4.59,5309,4.81,10500.0,9.51
2,2015-11-04,10.32,7.84,8508,8.31,6896,6.73,1611,1.57,-1463,-1.43,-7045,-6.88
3,2015-11-03,9.57,-2.35,-8280,-11.52,-6275,-8.73,-2005,-2.79,2502,3.48,5778,8.04
4,2015-11-02,9.80,-3.16,-13700.0,-15.84,-9104,-10.54,-4581,-5.30,3924,4.54,9761,11.30
5,2015-10-30,10.12,-0.98,1480,1.52,3849,3.95,-2370,-2.43,-1887,-1.94,408,0.42
6,2015-10-29,10.22,1.59,-966,-0.98,-394,-0.40,-573,-0.58,-322,-0.33,1288,1.31
7,2015-10-28,10.06,-7.11,-28600.0,-22.34,-19000.0,-14.86,-9563,-7.48,9715,7.60,18800.0,14.74
8,2015-10-27,10.83,3.14,-13000.0,-7.31,-7949,-4.47,-5066,-2.85,5090,2.86,7925,4.45
9,2015-10-26,10.50,-2.14,-23500.0,-11.74,-20700.0,-10.35,-2780,-1.39,9704,4.85,13800.0,6.89
10,2015-10-23,10.73,10.05,-5747,-2.39,-7200,-3.00,1453,0.61,3043,1.27,2703,1.13
11,2015-10-22,9.75,10.05,33900.0,15.79,41000.0,19.06,-7018,-3.26,-21000.0,-9.75,-13000.0,-6.04
12,2015-10-21,8.86,-7.32,-34300.0,-14.37,-24700.0,-10.31,-9692,-4.05,15700.0,6.55,18700.0,7.82
13,2015-10-20,9.56,10.01,28800.0,14.06,43500.0,21.25,-14700.0,-7.19,-18800.0,-9.16,-10000.0,-4.89
14,2015-10-19,8.69,-2.25,-12200.0,-13.65,-7728,-8.68,-4432,-4.98,4914,5.52,7247,8.14
15,2015-10-16,8.89,0.45,-4494,-4.70,-5376,-5.63,882,0.92,1177,1.23,3317,3.47
16,2015-10-15,8.85,5.23,4609,5.29,1183,1.36,3425,3.93,-1792,-2.06,-2817,-3.23
17,2015-10-14,8.41,-3.33,-14400.0,-15.94,-7909,-8.73,-6527,-7.21,5564,6.14,8872,9.80
18,2015-10-13,8.70,0.23,-8679,-11.15,-4717,-6.06,-3962,-5.09,5163,6.64,3516,4.52
19,2015-10-12,8.68,7.96,7118,7.18,5711,5.76,1407,1.42,-2705,-2.73,-4413,-4.45
20,2015-10-09,8.04,1.01,-3852,-6.09,-2275,-3.60,-1576,-2.49,1390,2.20,2462,3.90
21,2015-10-08,7.96,7.57,8581,12.40,5634,8.14,2947,4.26,-2911,-4.21,-5670,-8.19
22,2015-09-30,7.40,-1.33,-4194,-12.84,-3644,-11.16,-550,-1.68,615,1.88,3578,10.96
23,2015-09-29,7.50,-3.60,-6867,-14.84,-4218,-9.11,-2649,-5.72,1525,3.29,5342,11.54
24,2015-09-28,7.78,5.14,2991,6.04,2094,4.23,897,1.81,-478,-0.96,-2513,-5.07
25,2015-09-25,7.40,-8.53,-19400.0,-24.54,-12800.0,-16.21,-6572,-8.33,5378,6.82,14000.0,17.72
26,2015-09-24,8.09,4.66,884,0.80,3527,3.18,-2643,-2.38,-1198,-1.08,314,0.28
27,2015-09-23,7.73,0.91,-2059,-3.03,927,1.37,-2986,-4.40,-1229,-1.81,3288,4.84
28,2015-09-22,7.66,-1.03,-2990,-3.53,1053,1.24,-4043,-4.77,-441,-0.52,3431,4.05
29,2015-09-21,7.74,4.31,-52.90,-0.06,-1057,-1.28,1004,1.22,907,1.10,-854,-1.04
