,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,4.95,1.23,116,0.22,-715,-1.34,831,1.55,-78.09,-0.15,-38.00,-0.07
1,2015-11-05,4.89,1.66,3950,6.21,1743,2.74,2208,3.47,-1730,-2.72,-2221,-3.49
2,2015-11-04,4.81,4.34,3593,12.49,3509,12.20,84.51,0.29,-2202,-7.66,-1391,-4.84
3,2015-11-03,4.61,-0.43,-1344,-10.11,-127,-0.95,-1217,-9.15,32.78,0.25,1311,9.86
4,2015-11-02,4.63,-3.74,-4991,-19.56,-3448,-13.52,-1543,-6.05,1301,5.10,3689,14.46
5,2015-10-30,4.81,-1.23,-356,-1.95,-431,-2.35,74.75,0.41,295,1.61,61.36,0.34
6,2015-10-29,4.87,0.21,185,0.76,-981,-4.01,1167,4.77,12.20,0.05,-197,-0.81
7,2015-10-28,4.86,-2.80,-8788,-18.13,-4965,-10.24,-3823,-7.88,3462,7.14,5326,10.99
8,2015-10-27,5.00,2.25,5102,8.32,3037,4.95,2065,3.37,-1454,-2.37,-3648,-5.95
9,2015-10-26,4.89,1.24,1551,4.54,1526,4.47,25.27,0.07,-759,-2.22,-793,-2.32
10,2015-10-23,4.83,1.05,1963,5.56,1985,5.63,-21.96,-0.06,-929,-2.63,-1034,-2.93
11,2015-10-22,4.78,2.14,-1548,-4.50,-1195,-3.47,-353,-1.02,387,1.13,1161,3.37
12,2015-10-21,4.68,-4.29,17.66,0.02,1655,2.32,-1637,-2.29,-1238,-1.73,1220,1.71
13,2015-10-20,4.89,1.45,302,0.99,492,1.62,-190,-0.62,-182,-0.60,-120,-0.39
14,2015-10-19,4.82,-1.03,-1765,-5.24,-202,-0.60,-1563,-4.64,1874,5.56,-109,-0.32
15,2015-10-16,4.87,0.62,-2866,-6.79,-904,-2.14,-1962,-4.65,611,1.45,2255,5.34
16,2015-10-15,4.84,2.98,2028,6.58,2265,7.35,-237,-0.77,-1258,-4.08,-770,-2.50
17,2015-10-14,4.70,-2.89,-3235,-11.39,-1504,-5.29,-1731,-6.09,833,2.93,2402,8.45
18,2015-10-13,4.84,-1.22,-2575,-7.28,-1223,-3.46,-1353,-3.82,1222,3.46,1353,3.82
19,2015-10-12,4.90,2.94,-2217,-4.22,-2120,-4.03,-97.23,-0.18,328,0.62,1889,3.59
20,2015-10-09,4.76,5.54,6885,15.91,7315,16.91,-430,-0.99,-2718,-6.28,-4167,-9.63
21,2015-10-08,4.51,3.20,1781,10.00,672,3.77,1109,6.22,-940,-5.28,-841,-4.72
22,2015-09-30,4.37,0.23,-633,-8.28,-337,-4.41,-296,-3.87,-288,-3.77,921,12.05
23,2015-09-29,4.36,-3.75,-1492,-11.87,-1131,-8.99,-362,-2.88,620,4.93,873,6.94
24,2015-09-28,4.53,0.22,562,4.64,-55.88,-0.46,618,5.10,-531,-4.38,-31.26,-0.26
25,2015-09-25,4.52,0.67,2488,8.52,1099,3.76,1389,4.76,-1366,-4.68,-1122,-3.84
26,2015-09-24,4.49,1.13,-788,-5.21,-239,-1.58,-549,-3.63,-72.32,-0.48,861,5.69
27,2015-09-23,4.44,-2.63,-3506,-18.48,-1106,-5.83,-2400,-12.65,394,2.08,3112,16.40
28,2015-09-22,4.56,-0.44,-351,-1.51,-210,-0.90,-141,-0.61,-571,-2.45,922,3.96
29,2015-09-21,4.58,2.92,173,0.80,188,0.87,-14.99,-0.07,-36.40,-0.17,-137,-0.63
