,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.69,1.62,1048,4.53,-273,-1.18,1321,5.71,-411,-1.78,-638,-2.76
1,2015-11-05,10.52,1.15,1844,7.20,2151,8.40,-307,-1.20,-1061,-4.14,-783,-3.06
2,2015-11-04,10.40,4.84,2307,11.97,440,2.28,1868,9.69,-201,-1.04,-2107,-10.92
3,2015-11-03,9.92,-0.40,-472,-4.79,-192,-1.95,-280,-2.84,-381,-3.87,853,8.65
4,2015-11-02,9.96,-2.35,-1341,-9.42,-418,-2.94,-922,-6.48,-373,-2.62,1713,12.04
5,2015-10-30,10.20,-0.58,-569,-3.83,422,2.84,-991,-6.67,-408,-2.74,977,6.57
6,2015-10-29,10.26,0.59,-187,-1.30,-88.35,-0.61,-98.33,-0.68,-584,-4.06,770,5.35
7,2015-10-28,10.20,-4.67,-3379,-14.82,-526,-2.31,-2852,-12.51,-581,-2.55,3960,17.37
8,2015-10-27,10.70,0.94,-218,-0.69,483,1.54,-701,-2.23,-901,-2.86,1118,3.56
9,2015-10-26,10.60,-1.03,-3700,-8.15,-1141,-2.51,-2558,-5.64,813,1.79,2887,6.36
10,2015-10-23,10.71,8.29,-1321,-2.49,525,0.99,-1846,-3.48,789,1.49,532,1.00
11,2015-10-22,9.89,9.04,1404,4.27,659,2.01,745,2.27,-97.92,-0.30,-1306,-3.98
12,2015-10-21,9.07,-9.03,-6026,-15.28,-2774,-7.03,-3252,-8.25,1070,2.71,4956,12.57
13,2015-10-20,9.97,1.94,645,3.19,203,1.00,442,2.18,-682,-3.37,37.29,0.18
14,2015-10-19,9.78,-3.55,-4815,-18.30,-392,-1.49,-4423,-16.81,597,2.27,4218,16.03
15,2015-10-16,10.14,3.05,568,1.95,1713,5.88,-1146,-3.93,-566,-1.94,-1.11,0
16,2015-10-15,9.84,3.47,752,3.06,-166,-0.68,918,3.74,-473,-1.93,-279,-1.14
17,2015-10-14,9.51,-3.06,-2315,-11.40,-742,-3.66,-1573,-7.75,-227,-1.12,2542,12.52
18,2015-10-13,9.81,2.08,198,0.73,-485,-1.80,683,2.53,-947,-3.51,749,2.78
19,2015-10-12,9.61,5.37,2409,7.89,664,2.17,1745,5.72,-304,-0.99,-2105,-6.90
20,2015-10-09,9.12,0.11,-672,-3.01,-978,-4.38,306,1.37,-145,-0.65,817,3.66
21,2015-10-08,9.11,5.93,1282,4.88,245,0.93,1037,3.95,29.67,0.11,-1311,-4.99
22,2015-09-30,8.60,1.78,839,5.53,860,5.66,-20.90,-0.14,-194,-1.28,-646,-4.25
23,2015-09-29,8.45,-2.65,-545,-4.82,-241,-2.13,-304,-2.69,-93.10,-0.82,639,5.64
24,2015-09-28,8.68,3.21,386,3.17,148,1.21,238,1.95,-21.65,-0.18,-364,-2.99
25,2015-09-25,8.41,-5.51,-2904,-15.55,-282,-1.51,-2623,-14.04,86.91,0.47,2817,15.08
26,2015-09-24,8.90,4.95,1910,7.41,980,3.80,930,3.61,-868,-3.37,-1042,-4.04
27,2015-09-23,8.48,-1.62,-1363,-9.45,-179,-1.24,-1184,-8.21,-175,-1.21,1538,10.67
28,2015-09-22,8.62,-0.35,-1333,-5.51,-1040,-4.30,-294,-1.21,222,0.92,1112,4.59
29,2015-09-21,8.65,6.00,1821,7.78,563,2.40,1258,5.37,-379,-1.62,-1441,-6.16
