,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,9.29,0.98,535,2.37,-378,-1.68,913,4.05,-944,-4.19,409,1.82
1,2015-11-05,9.20,-1.81,-2084,-7.95,-1418,-5.40,-667,-2.54,15.53,0.06,2069,7.89
2,2015-11-04,9.37,5.40,1595,5.35,187,0.63,1409,4.73,-341,-1.14,-1255,-4.21
3,2015-11-03,8.89,-1.44,1273,5.48,343,1.48,930,4.00,-810,-3.48,-463,-1.99
4,2015-11-02,9.02,-1.74,843,3.32,-27.72,-0.11,870,3.43,-2287,-9.02,1444,5.70
5,2015-10-30,9.18,4.56,836,2.84,677,2.30,159,0.54,-1504,-5.11,668,2.27
6,2015-10-29,8.78,2.69,1141,5.82,453,2.31,688,3.51,-1039,-5.30,-102,-0.52
7,2015-10-28,8.55,0.83,-438,-2.58,-285,-1.68,-153,-0.90,1247,7.33,-809,-4.75
8,2015-10-27,8.48,-0.47,-391,-4.08,-45.34,-0.47,-345,-3.60,-187,-1.95,577,6.03
9,2015-10-26,8.52,-0.35,-451,-3.82,-550,-4.67,99.30,0.84,-133,-1.13,584,4.96
10,2015-10-23,8.55,4.40,685,4.99,55.56,0.40,630,4.58,-113,-0.82,-572,-4.17
11,2015-10-22,8.19,3.15,-397,-3.44,-130,-1.13,-267,-2.31,493,4.27,-95.64,-0.83
12,2015-10-21,7.94,-9.98,-1257,-7.56,-398,-2.39,-859,-5.17,-198,-1.19,1455,8.75
13,2015-10-20,8.82,-0.79,-675,-3.35,-294,-1.46,-381,-1.89,-1184,-5.88,1859,9.24
14,2015-10-19,8.89,0,2548,9.25,-281,-1.02,2830,10.28,-2923,-10.61,374,1.36
15,2015-10-16,8.89,3.37,3059,11.54,883,3.33,2176,8.21,-1799,-6.79,-1260,-4.75
16,2015-10-15,8.60,1.30,1761,7.42,438,1.84,1323,5.57,-1429,-6.02,-332,-1.40
17,2015-10-14,8.49,1.07,1379,5.67,562,2.31,817,3.36,-1180,-4.85,-199,-0.82
18,2015-10-13,8.40,5.53,701,3.15,198,0.89,503,2.26,-60.44,-0.27,-640,-2.88
19,2015-10-12,7.96,6.56,-136,-0.71,-252,-1.31,116,0.60,369,1.92,-233,-1.21
20,2015-10-09,7.47,3.46,61.64,0.49,0,0,61.64,0.49,-983,-7.77,921,7.28
21,2015-10-08,7.22,5.09,300,4.54,0,0,300,4.54,54.57,0.83,-354,-5.37
22,2015-09-30,6.87,0,-287,-11.23,-142,-5.54,-145,-5.69,96.90,3.79,190,7.44
23,2015-09-29,6.87,-1.86,-67.00,-2.29,0,0,-67.00,-2.29,-34.90,-1.19,102,3.48
24,2015-09-28,7.00,1.16,-111,-3.60,0,0,-111,-3.60,-66.28,-2.16,177,5.76
25,2015-09-25,6.92,-3.62,-497,-9.42,-254,-4.81,-243,-4.61,-168,-3.18,665,12.60
26,2015-09-24,7.18,1.84,-22.85,-0.48,0,0,-22.85,-0.48,110,2.31,-87.02,-1.83
27,2015-09-23,7.05,-2.89,-368,-6.16,-212,-3.55,-156,-2.61,-200,-3.34,567,9.50
28,2015-09-22,7.26,0,-263,-3.35,-348,-4.43,84.97,1.08,204,2.59,59.20,0.75
29,2015-09-21,7.26,3.86,664,9.34,144,2.03,520,7.32,-60.84,-0.86,-604,-8.49
