,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,5.38,1.89,1085,3.73,-357,-1.23,1442,4.96,160,0.55,-1245,-4.28
1,2015-11-05,5.28,2.92,-4902,-11.11,-1778,-4.03,-3123,-7.08,499,1.13,4403,9.98
2,2015-11-04,5.13,5.12,1964,8.42,2602,11.16,-638,-2.74,-536,-2.30,-1428,-6.12
3,2015-11-03,4.88,0.41,-283,-3.88,297,4.07,-580,-7.95,-87.48,-1.20,371,5.08
4,2015-11-02,4.86,-2.02,363,3.09,463,3.94,-100,-0.85,-510,-4.34,147,1.25
5,2015-10-30,4.96,-0.20,536,5.93,349,3.86,187,2.07,-538,-5.95,2.07,0.02
6,2015-10-29,4.97,0.61,56.88,0.63,176,1.95,-119,-1.32,94.63,1.05,-152,-1.68
7,2015-10-28,4.94,-1.20,-990,-7.90,-257,-2.05,-733,-5.85,575,4.59,415,3.31
8,2015-10-27,5.00,-1.19,-1726,-11.65,-915,-6.18,-811,-5.47,360,2.43,1366,9.22
9,2015-10-26,5.06,1.61,-812,-3.59,8.58,0.04,-821,-3.63,352,1.56,460,2.03
10,2015-10-23,4.98,1.84,854,8.43,79.46,0.78,774,7.65,-238,-2.35,-616,-6.08
11,2015-10-22,4.89,3.60,455,5.54,29.42,0.36,426,5.19,-49.55,-0.60,-405,-4.94
12,2015-10-21,4.72,-6.16,-169,-1.12,482,3.20,-650,-4.32,-467,-3.10,636,4.22
13,2015-10-20,5.03,0.60,116,1.15,283,2.79,-167,-1.64,-23.41,-0.23,-92.97,-0.92
14,2015-10-19,5.00,-0.99,769,6.15,-129,-1.03,898,7.19,-721,-5.77,-47.84,-0.38
15,2015-10-16,5.05,1.81,573,2.91,364,1.85,209,1.06,-255,-1.30,-318,-1.61
16,2015-10-15,4.96,2.90,936,8.84,836,7.90,100,0.95,-533,-5.03,-403,-3.81
17,2015-10-14,4.82,-2.82,-49.82,-0.45,115,1.03,-165,-1.48,-276,-2.48,326,2.93
18,2015-10-13,4.96,3.77,1244,7.85,616,3.89,627,3.96,-543,-3.42,-701,-4.42
19,2015-10-12,4.78,4.37,377,2.89,-12.55,-0.10,389,2.99,-72.28,-0.56,-304,-2.34
20,2015-10-09,4.58,1.55,402,5.68,174,2.45,229,3.22,79.06,1.12,-481,-6.79
21,2015-10-08,4.51,3.68,507,9.38,0,0,507,9.38,-83.61,-1.55,-423,-7.84
22,2015-09-30,4.35,0.93,50.61,2.31,0,0,50.61,2.31,56.28,2.56,-107,-4.87
23,2015-09-29,4.31,-2.27,113,4.23,0,0,113,4.23,-272,-10.17,159,5.94
24,2015-09-28,4.41,1.15,165,5.68,0,0,165,5.68,-70.41,-2.43,-94.23,-3.25
25,2015-09-25,4.36,-3.54,-525,-10.31,-153,-3.00,-372,-7.30,68.05,1.34,457,8.97
26,2015-09-24,4.52,0.89,-523,-10.97,-23.35,-0.49,-500,-10.48,456,9.56,67.49,1.42
27,2015-09-23,4.48,-3.03,-34.80,-0.63,118,2.14,-153,-2.77,-33.63,-0.61,68.43,1.24
28,2015-09-22,4.62,1.32,316,4.04,168,2.15,148,1.89,-319,-4.09,3.65,0.05
29,2015-09-21,4.56,2.47,42.37,0.70,0,0,42.37,0.70,80.05,1.33,-122,-2.03
