,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,7.44,0.27,-3217,-6.06,-3193,-6.01,-23.72,-0.04,1465,2.76,1752,3.30
1,2015-11-05,7.42,2.20,6487,7.93,4254,5.20,2233,2.73,-2414,-2.95,-4073,-4.98
2,2015-11-04,7.26,3.42,2872,6.54,1063,2.42,1809,4.12,-1640,-3.73,-1232,-2.81
3,2015-11-03,7.02,1.15,866,4.58,699,3.70,167,0.88,-1612,-8.53,746,3.95
4,2015-11-02,6.94,-1.28,440,2.40,-18.70,-0.10,459,2.50,480,2.61,-921,-5.01
5,2015-10-30,7.03,-0.42,-1565,-7.36,-809,-3.80,-756,-3.55,737,3.47,828,3.89
6,2015-10-29,7.06,-0.56,-5580,-15.88,-6548,-18.64,968,2.76,4564,12.99,1016,2.89
7,2015-10-28,7.10,-0.56,2367,8.90,510,1.92,1857,6.98,2387,8.98,-4754,-17.88
8,2015-10-27,7.14,-1.24,-1613,-6.73,-2029,-8.47,417,1.74,824,3.44,788,3.29
9,2015-10-26,7.23,0.98,381,1.12,2410,7.07,-2029,-5.96,-496,-1.46,115,0.34
10,2015-10-23,7.16,0.28,-174,-0.51,115,0.34,-289,-0.85,-1001,-2.94,1174,3.45
11,2015-10-22,7.14,0.99,-2757,-9.04,-1808,-5.93,-949,-3.11,227,0.74,2531,8.29
12,2015-10-21,7.07,-4.46,-314,-0.67,-805,-1.73,491,1.05,-370,-0.79,684,1.47
13,2015-10-20,7.40,1.09,2487,8.05,1415,4.58,1072,3.47,-1744,-5.64,-744,-2.41
14,2015-10-19,7.32,-0.81,153,0.51,2821,9.42,-2668,-8.91,-838,-2.80,685,2.29
15,2015-10-16,7.38,0.96,122,0.38,327,1.01,-205,-0.63,516,1.59,-638,-1.97
16,2015-10-15,7.31,2.24,401,1.53,-151,-0.58,551,2.11,-107,-0.41,-294,-1.12
17,2015-10-14,7.15,-2.19,-2358,-11.60,-1654,-8.14,-704,-3.46,659,3.24,1699,8.36
18,2015-10-13,7.31,-1.08,-1815,-8.06,-2649,-11.76,833,3.70,356,1.58,1459,6.48
19,2015-10-12,7.39,3.65,2181,7.11,569,1.86,1613,5.26,-285,-0.93,-1896,-6.19
20,2015-10-09,7.13,0.28,-918,-6.02,-421,-2.76,-497,-3.26,272,1.78,646,4.24
21,2015-10-08,7.11,3.19,2033,13.44,737,4.87,1296,8.57,-523,-3.45,-1510,-9.98
22,2015-09-30,6.89,0.15,-190,-2.70,199,2.83,-389,-5.53,29.33,0.42,161,2.29
23,2015-09-29,6.88,-1.85,-277,-2.80,92.91,0.94,-370,-3.75,-342,-3.46,619,6.27
24,2015-09-28,7.01,-0.28,-1215,-12.76,-955,-10.02,-260,-2.74,427,4.48,788,8.28
25,2015-09-25,7.03,-2.90,-2238,-13.06,-920,-5.37,-1318,-7.69,28.48,0.17,2210,12.89
26,2015-09-24,7.24,0.84,403,2.47,1438,8.81,-1035,-6.34,-136,-0.83,-268,-1.64
27,2015-09-23,7.18,-0.97,139,0.60,1147,4.92,-1008,-4.32,-772,-3.31,633,2.71
28,2015-09-22,7.25,-0.14,209,1.11,-293,-1.55,503,2.66,-282,-1.49,72.37,0.38
29,2015-09-21,7.26,1.68,476,2.90,714,4.36,-238,-1.45,-423,-2.58,-52.83,-0.32
