,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,7.79,1.04,-1563,-1.69,-3715,-4.02,2152,2.33,680,0.74,883,0.96
1,2015-11-05,7.71,2.66,9242,6.83,10600.0,7.86,-1401,-1.04,-2032,-1.50,-7210,-5.33
2,2015-11-04,7.51,4.16,2527,3.92,5751,8.92,-3224,-5.00,-185,-0.29,-2342,-3.63
3,2015-11-03,7.21,-0.69,-1033,-4.08,-962,-3.80,-71.15,-0.28,-161,-0.64,1194,4.72
4,2015-11-02,7.26,-3.97,-6174,-14.96,-3636,-8.81,-2538,-6.15,1937,4.69,4237,10.27
5,2015-10-30,7.56,1.34,-3494,-5.00,-4558,-6.53,1063,1.52,1843,2.64,1651,2.36
6,2015-10-29,7.46,1.08,289,0.64,-1045,-2.32,1334,2.97,-636,-1.41,347,0.77
7,2015-10-28,7.38,-1.34,-4044,-4.85,-2283,-2.74,-1761,-2.11,1731,2.08,2313,2.78
8,2015-10-27,7.48,-1.19,-3506,-6.52,-1323,-2.46,-2183,-4.06,1082,2.01,2424,4.51
9,2015-10-26,7.57,0,499,0.75,714,1.07,-215,-0.32,-1278,-1.92,779,1.17
10,2015-10-23,7.57,1.61,1628,1.97,1833,2.22,-204,-0.25,-2113,-2.56,485,0.59
11,2015-10-22,7.45,5.37,4882,5.87,3088,3.72,1793,2.16,-1491,-1.79,-3391,-4.08
12,2015-10-21,7.07,-9.94,-16400.0,-15.82,-12300.0,-11.83,-4138,-3.99,5798,5.59,10600.0,10.23
13,2015-10-20,7.85,0.13,-4923,-6.79,-3288,-4.54,-1635,-2.26,1464,2.02,3459,4.77
14,2015-10-19,7.84,1.95,2836,2.64,5171,4.82,-2336,-2.18,-2958,-2.76,123,0.11
15,2015-10-16,7.69,-0.39,-7731,-6.74,-6298,-5.49,-1433,-1.25,1029,0.90,6703,5.84
16,2015-10-15,7.72,4.89,13100.0,10.93,14300.0,12.00,-1267,-1.06,-6110,-5.12,-6948,-5.82
17,2015-10-14,7.36,3.37,10500.0,7.77,14700.0,10.89,-4221,-3.12,-3959,-2.93,-6545,-4.84
18,2015-10-13,7.12,0,-1669,-2.84,-3235,-5.50,1566,2.66,-723,-1.23,2393,4.07
19,2015-10-12,7.12,4.40,6239,7.60,3884,4.73,2355,2.87,-2924,-3.56,-3315,-4.04
20,2015-10-09,6.82,2.87,-3245,-5.48,-2138,-3.61,-1107,-1.87,632,1.07,2613,4.41
21,2015-10-08,6.63,3.27,-1232,-3.13,155,0.39,-1387,-3.52,771,1.96,461,1.17
22,2015-09-30,6.42,0,-2654,-11.69,-1143,-5.03,-1512,-6.66,45.89,0.20,2608,11.49
23,2015-09-29,6.42,-4.32,-3873,-13.65,-3453,-12.17,-420,-1.48,302,1.07,3571,12.59
24,2015-09-28,6.71,1.98,52.49,0.21,520,2.03,-467,-1.83,247,0.97,-300,-1.17
25,2015-09-25,6.58,-4.36,-3102,-7.18,-2195,-5.08,-907,-2.10,-1113,-2.58,4215,9.75
26,2015-09-24,6.88,2.23,-351,-0.95,-1299,-3.53,948,2.58,438,1.19,-87.15,-0.24
27,2015-09-23,6.73,-3.17,-5736,-10.92,-4803,-9.14,-933,-1.78,418,0.80,5318,10.12
28,2015-09-22,6.95,-1.28,-3168,-4.55,-392,-0.56,-2776,-3.99,-156,-0.22,3323,4.78
29,2015-09-21,7.04,6.83,8207,9.51,10000.0,11.61,-1815,-2.10,-3840,-4.45,-4366,-5.06
