,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.93,1.39,-1959,-1.20,1873,1.14,-3832,-2.34,-543,-0.33,2503,1.53
1,2015-11-05,10.78,-0.55,-29000.0,-12.91,-20500.0,-9.10,-8570,-3.81,11500.0,5.13,17500.0,7.78
2,2015-11-04,10.84,5.34,18700.0,11.24,11600.0,6.97,7116,4.28,-9452,-5.68,-9260,-5.56
3,2015-11-03,10.29,-2.83,-16900.0,-16.53,-11700.0,-11.47,-5162,-5.06,5394,5.28,11500.0,11.24
4,2015-11-02,10.59,2.02,3951,2.36,4839,2.89,-889,-0.53,-2536,-1.52,-1415,-0.85
5,2015-10-30,10.38,0.87,-1244,-1.28,-93.71,-0.10,-1150,-1.18,393,0.40,851,0.87
6,2015-10-29,10.29,1.58,5871,5.48,6068,5.66,-197,-0.18,-2588,-2.41,-3283,-3.06
7,2015-10-28,10.13,-3.34,-12400.0,-11.83,-7574,-7.24,-4803,-4.59,2257,2.16,10100.0,9.67
8,2015-10-27,10.48,-0.19,-3602,-2.80,-2528,-1.97,-1073,-0.84,-1267,-0.99,4869,3.79
9,2015-10-26,10.50,-2.42,-18300.0,-11.55,-19500.0,-12.27,1145,0.72,6493,4.09,11800.0,7.46
10,2015-10-23,10.76,0.75,-40700.0,-15.98,-41000.0,-16.10,300,0.12,15100.0,5.93,25600.0,10.05
11,2015-10-22,10.68,9.99,42500.0,13.91,51200.0,16.74,-8633,-2.82,-19600.0,-6.42,-22900.0,-7.50
12,2015-10-21,9.71,-3.29,-57100.0,-17.73,-45800.0,-14.21,-11300.0,-3.52,19900.0,6.19,37200.0,11.54
13,2015-10-20,10.04,9.97,50700.0,26.55,61400.0,32.15,-10700.0,-5.61,-25900.0,-13.58,-24800.0,-12.97
14,2015-10-19,9.13,-1.83,-4971,-5.86,-2652,-3.13,-2319,-2.73,859,1.01,4112,4.85
15,2015-10-16,9.30,-0.85,-4767,-4.55,-1779,-1.70,-2987,-2.85,861,0.82,3906,3.73
16,2015-10-15,9.38,3.42,-6406,-5.07,-4429,-3.51,-1978,-1.57,1372,1.09,5035,3.99
17,2015-10-14,9.07,3.42,632,0.52,2691,2.20,-2059,-1.68,-1821,-1.49,1189,0.97
18,2015-10-13,8.77,0.11,-1881,-2.51,-648,-0.86,-1233,-1.64,-1499,-2.00,3380,4.50
19,2015-10-12,8.76,8.28,6731,6.80,6548,6.61,183,0.18,-2542,-2.57,-4188,-4.23
20,2015-10-09,8.09,2.93,6067,10.64,986,1.73,5081,8.91,-3075,-5.39,-2992,-5.24
21,2015-10-08,7.86,4.24,1320,3.25,426,1.05,894,2.20,720,1.77,-2041,-5.02
22,2015-09-30,7.54,0.40,-2072,-10.91,-720,-3.79,-1352,-7.12,535,2.81,1538,8.09
23,2015-09-29,7.51,-3.72,-3071,-11.08,-2213,-7.98,-858,-3.10,-8.87,-0.03,3080,11.11
24,2015-09-28,7.80,0.91,-1737,-6.21,-831,-2.97,-905,-3.24,180,0.64,1557,5.57
25,2015-09-25,7.73,-5.04,-5428,-10.49,-3572,-6.90,-1856,-3.59,335,0.65,5094,9.84
26,2015-09-24,8.14,0.37,-4980,-9.54,-3395,-6.50,-1586,-3.04,1781,3.41,3199,6.13
27,2015-09-23,8.11,-3.91,-15800.0,-17.34,-11000.0,-12.07,-4802,-5.27,5443,5.97,10400.0,11.36
28,2015-09-22,8.44,10.04,29600.0,29.78,27400.0,27.57,2199,2.21,-12200.0,-12.33,-17300.0,-17.45
29,2015-09-21,7.67,2.54,-563,-1.41,1095,2.74,-1657,-4.15,392,0.98,170,0.43
