,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.95,1.73,-452,-4.99,-63.14,-0.70,-388,-4.29,135,1.49,317,3.50
1,2015-11-05,12.73,-1.01,-553,-5.00,1210,10.94,-1763,-15.95,-137,-1.24,690,6.25
2,2015-11-04,12.86,3.46,-342,-3.11,-448,-4.08,106,0.97,519,4.73,-177,-1.62
3,2015-11-03,12.43,3.07,196,2.06,359,3.78,-163,-1.72,-36.37,-0.38,-159,-1.68
4,2015-11-02,12.06,1.01,-490,-6.77,-108,-1.49,-383,-5.28,-399,-5.51,890,12.28
5,2015-10-30,11.94,-0.83,-220,-7.13,16.99,0.55,-237,-7.68,-66.75,-2.17,287,9.30
6,2015-10-29,12.04,1.26,432,10.49,0,0,432,10.49,-150,-3.64,-282,-6.85
7,2015-10-28,11.89,-2.06,-485,-10.67,-12.94,-0.28,-472,-10.38,36.90,0.81,448,9.86
8,2015-10-27,12.14,1.42,53.25,0.91,256,4.41,-203,-3.49,-114,-1.96,60.81,1.04
9,2015-10-26,11.97,0.42,-386,-5.82,-213,-3.21,-173,-2.60,147,2.22,238,3.60
10,2015-10-23,11.92,3.47,-84.42,-1.24,157,2.30,-242,-3.54,154,2.26,-69.86,-1.02
11,2015-10-22,11.52,2.86,-73.33,-1.69,-127,-2.93,53.28,1.23,-33.51,-0.77,107,2.47
12,2015-10-21,11.20,-6.82,-897,-11.11,8.74,0.11,-906,-11.22,-25.76,-0.32,923,11.43
13,2015-10-20,12.02,0.59,-524,-8.74,-151,-2.53,-373,-6.21,31.84,0.53,492,8.21
14,2015-10-19,11.95,-0.75,-423,-7.33,-22.63,-0.39,-400,-6.94,109,1.89,314,5.44
15,2015-10-16,12.04,-0.58,-241,-3.73,76.34,1.18,-318,-4.91,48.02,0.74,193,2.99
16,2015-10-15,12.11,6.32,1414,14.67,1109,11.50,305,3.16,-855,-8.87,-558,-5.79
17,2015-10-14,11.39,-2.65,-18.20,-0.27,-378,-5.63,359,5.36,-315,-4.70,333,4.97
18,2015-10-13,11.70,1.47,-498,-5.39,-11.45,-0.12,-486,-5.26,-59.61,-0.65,557,6.03
19,2015-10-12,11.53,5.78,1402,13.11,370,3.46,1032,9.65,-422,-3.94,-980,-9.16
20,2015-10-09,10.90,0.74,430,7.21,154,2.59,275,4.62,-133,-2.24,-296,-4.98
21,2015-10-08,10.82,3.94,-104,-1.40,-153,-2.06,49.17,0.66,387,5.20,-283,-3.80
22,2015-09-30,10.41,0.87,-184,-3.89,-114,-2.41,-69.97,-1.48,164,3.48,19.59,0.41
23,2015-09-29,10.32,-6.27,-1607,-17.65,-433,-4.75,-1175,-12.90,377,4.14,1230,13.51
24,2015-09-28,11.01,-3.84,-2181,-16.04,-550,-4.04,-1631,-11.99,364,2.68,1817,13.36
25,2015-09-25,11.45,9.46,2378,11.80,2143,10.64,234,1.16,-1452,-7.21,-925,-4.59
26,2015-09-24,10.46,0.77,-497,-15.45,0,0,-497,-15.45,229,7.12,268,8.33
27,2015-09-23,10.38,-1.52,-36.64,-1.35,0,0,-36.64,-1.35,-53.55,-1.97,90.19,3.32
28,2015-09-22,10.54,2.03,-91.10,-1.91,0,0,-91.10,-1.91,-7.83,-0.16,98.93,2.08
29,2015-09-21,10.33,2.89,-106,-2.50,-44.61,-1.06,-61.08,-1.44,253,5.98,-147,-3.48
