,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,9.73,0.31,-714,-2.18,469,1.43,-1183,-3.62,-357,-1.09,1071,3.27
1,2015-11-05,9.70,3.30,8187,14.98,7892,14.44,295,0.54,-3990,-7.30,-4196,-7.68
2,2015-11-04,9.39,3.30,2628,11.55,318,1.40,2309,10.15,-1057,-4.65,-1571,-6.91
3,2015-11-03,9.09,0.78,448,3.85,-35.64,-0.31,484,4.16,-424,-3.64,-23.91,-0.21
4,2015-11-02,9.02,-1.42,-327,-3.70,-30.91,-0.35,-296,-3.35,-438,-4.96,764,8.66
5,2015-10-30,9.15,-0.44,-836,-7.01,-58.91,-0.49,-777,-6.52,781,6.55,55.14,0.46
6,2015-10-29,9.19,-0.86,-1354,-10.83,-990,-7.92,-364,-2.91,287,2.29,1067,8.54
7,2015-10-28,9.27,0.11,2149,8.46,-111,-0.44,2260,8.90,-1500,-5.91,-649,-2.55
8,2015-10-27,9.26,-1.38,-2705,-11.68,-1704,-7.36,-1001,-4.32,350,1.51,2355,10.17
9,2015-10-26,9.39,0.11,-1679,-5.18,-1426,-4.40,-253,-0.78,557,1.72,1122,3.46
10,2015-10-23,9.38,0.64,1105,5.11,1037,4.79,67.96,0.31,-813,-3.76,-292,-1.35
11,2015-10-22,9.32,2.42,896,3.75,262,1.10,634,2.65,-846,-3.54,-49.65,-0.21
12,2015-10-21,9.10,-4.51,-4921,-13.52,-3915,-10.76,-1005,-2.76,2114,5.81,2806,7.71
13,2015-10-20,9.53,2.92,1477,5.01,2038,6.92,-560,-1.90,-723,-2.46,-754,-2.56
14,2015-10-19,9.26,-0.86,-554,-2.93,-1579,-8.35,1025,5.42,317,1.67,237,1.25
15,2015-10-16,9.34,0.21,-668,-2.81,-1179,-4.97,511,2.15,64.91,0.27,603,2.54
16,2015-10-15,9.32,1.86,1210,7.08,1258,7.36,-48.17,-0.28,-771,-4.51,-439,-2.57
17,2015-10-14,9.15,-1.40,-761,-5.94,-209,-1.64,-551,-4.31,-191,-1.49,952,7.44
18,2015-10-13,9.28,-0.11,-851,-4.97,-1020,-5.96,169,0.99,-752,-4.39,1603,9.36
19,2015-10-12,9.29,3.11,690,3.21,-302,-1.41,992,4.62,14.52,0.07,-704,-3.28
20,2015-10-09,9.01,0.56,-109,-0.95,-185,-1.62,76.68,0.67,-203,-1.77,312,2.72
21,2015-10-08,8.96,3.58,1277,8.01,1188,7.46,88.48,0.56,-716,-4.49,-561,-3.52
22,2015-09-30,8.65,0.12,-245,-4.39,14.74,0.26,-260,-4.66,425,7.61,-180,-3.22
23,2015-09-29,8.64,-0.69,115,1.31,292,3.32,-177,-2.02,-289,-3.29,174,1.98
24,2015-09-28,8.70,0.81,-453,-9.18,-34.59,-0.70,-419,-8.48,453,9.17,5307,0.01
25,2015-09-25,8.63,-2.71,-1272,-11.93,-779,-7.31,-493,-4.62,631,5.92,641,6.02
26,2015-09-24,8.87,0.57,-941,-9.96,-34.41,-0.36,-907,-9.59,136,1.44,805,8.52
27,2015-09-23,8.82,-3.50,-2544,-18.48,-667,-4.84,-1877,-13.64,543,3.94,2001,14.54
28,2015-09-22,9.14,0.55,436,3.25,-186,-1.38,622,4.64,-203,-1.52,-233,-1.74
29,2015-09-21,9.09,1.34,-61.73,-0.45,-57.31,-0.42,-4.42,-0.03,-356,-2.61,418,3.06
