,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.39,5.16,8478,13.00,7535,11.55,944,1.45,-4587,-7.03,-3891,-5.97
1,2015-11-05,9.88,4.00,4746,7.90,3930,6.54,816,1.36,-1499,-2.50,-3248,-5.41
2,2015-11-04,9.50,5.56,5928,19.86,3309,11.09,2619,8.77,-2404,-8.05,-3525,-11.81
3,2015-11-03,9.00,-0.44,-564,-3.72,-263,-1.73,-302,-1.99,-7.14,-0.05,571,3.77
4,2015-11-02,9.04,-1.74,91.11,0.52,558,3.19,-467,-2.67,-406,-2.32,315,1.80
5,2015-10-30,9.20,-2.02,-4237,-16.59,-2082,-8.15,-2155,-8.44,1134,4.44,3102,12.15
6,2015-10-29,9.39,2.07,-73.64,-0.32,177,0.76,-250,-1.07,-104,-0.44,177,0.76
7,2015-10-28,9.20,-4.47,-4874,-17.16,-2546,-8.97,-2328,-8.20,965,3.40,3909,13.76
8,2015-10-27,9.63,-3.41,-8059,-18.46,-5315,-12.17,-2744,-6.28,2316,5.31,5742,13.15
9,2015-10-26,9.97,7.78,8653,15.00,4841,8.39,3812,6.61,-3943,-6.84,-4710,-8.17
10,2015-10-23,9.25,4.99,3155,8.34,618,1.63,2538,6.70,-1633,-4.31,-1522,-4.02
11,2015-10-22,8.81,2.44,-2486,-10.67,-910,-3.91,-1576,-6.77,1053,4.52,1433,6.15
12,2015-10-21,8.60,-9.95,-5848,-14.61,-2441,-6.10,-3407,-8.51,710,1.77,5138,12.84
13,2015-10-20,9.55,1.60,1169,4.06,329,1.14,840,2.92,-982,-3.41,-187,-0.65
14,2015-10-19,9.40,-3.98,-6834,-17.64,-1816,-4.69,-5018,-12.95,1901,4.91,4934,12.73
15,2015-10-16,9.79,6.07,-861,-1.83,1464,3.11,-2325,-4.94,-1014,-2.15,1875,3.98
16,2015-10-15,9.23,2.21,676,2.05,828,2.51,-152,-0.46,-82.38,-0.25,-594,-1.80
17,2015-10-14,9.03,2.27,-581,-1.67,893,2.57,-1473,-4.25,-733,-2.11,1314,3.79
18,2015-10-13,8.83,-0.45,-506,-2.28,121,0.55,-628,-2.82,4.27,0.02,502,2.26
19,2015-10-12,8.87,5.72,958,2.90,-117,-0.35,1075,3.25,-189,-0.57,-770,-2.33
20,2015-10-09,8.39,0.48,382,1.92,479,2.41,-96.86,-0.49,245,1.23,-627,-3.16
21,2015-10-08,8.35,4.38,351,2.03,380,2.19,-28.62,-0.17,11.84,0.07,-363,-2.10
22,2015-09-30,8.00,0.25,-209,-3.29,0,0,-209,-3.29,-113,-1.78,322,5.08
23,2015-09-29,7.98,-2.92,-1310,-11.36,-1352,-11.73,42.49,0.37,327,2.84,983,8.52
24,2015-09-28,8.22,1.61,433,3.87,247,2.21,186,1.66,-587,-5.24,153,1.37
25,2015-09-25,8.09,-3.58,-1381,-8.66,-398,-2.49,-984,-6.17,71.98,0.45,1309,8.21
26,2015-09-24,8.39,1.45,-112,-0.73,187,1.22,-300,-1.95,-213,-1.39,325,2.12
27,2015-09-23,8.27,-3.84,-803,-4.17,209,1.09,-1012,-5.26,-367,-1.91,1170,6.08
28,2015-09-22,8.60,0.94,-1116,-3.69,-290,-0.96,-826,-2.73,7.52,0.02,1108,3.66
29,2015-09-21,8.52,2.90,1258,4.64,87.93,0.32,1170,4.31,-750,-2.76,-509,-1.87
