,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.81,1.03,-2381,-7.93,-1917,-6.38,-463,-1.54,698,2.32,1683,5.60
1,2015-11-05,12.68,1.20,-321,-1.12,-43.43,-0.15,-277,-0.96,574,1.99,-253,-0.88
2,2015-11-04,12.53,4.50,561,1.92,-1688,-5.79,2249,7.72,-227,-0.78,-334,-1.15
3,2015-11-03,11.99,0.42,133,1.72,-442,-5.71,576,7.42,-300,-3.87,167,2.15
4,2015-11-02,11.94,-3.63,-2679,-20.53,-999,-7.65,-1681,-12.88,433,3.32,2246,17.21
5,2015-10-30,12.39,0.90,379,1.95,-68.71,-0.35,447,2.30,147,0.76,-526,-2.71
6,2015-10-29,12.28,0.24,8.74,0.08,-152,-1.34,161,1.42,-129,-1.13,120,1.06
7,2015-10-28,12.25,0.41,1109,7.18,31.60,0.20,1077,6.98,-469,-3.04,-640,-4.15
8,2015-10-27,12.20,-0.25,-501,-4.95,25.51,0.25,-526,-5.20,-435,-4.30,935,9.26
9,2015-10-26,12.23,-0.33,-1945,-13.29,-163,-1.11,-1782,-12.17,644,4.40,1301,8.89
10,2015-10-23,12.27,2.42,1321,8.92,686,4.63,635,4.29,-186,-1.25,-1135,-7.67
11,2015-10-22,11.98,3.10,-1389,-9.49,-507,-3.46,-883,-6.03,906,6.19,484,3.30
12,2015-10-21,11.62,-6.74,-2392,-9.77,-780,-3.18,-1612,-6.58,-11.43,-0.05,2403,9.81
13,2015-10-20,12.46,0.32,-398,-2.63,-526,-3.48,128,0.85,-303,-2.01,701,4.64
14,2015-10-19,12.42,-0.40,-1645,-8.34,-735,-3.73,-910,-4.61,401,2.03,1244,6.30
15,2015-10-16,12.47,0.48,852,5.15,1136,6.86,-284,-1.71,-505,-3.05,-347,-2.10
16,2015-10-15,12.41,1.64,1920,11.08,892,5.15,1028,5.93,-988,-5.70,-932,-5.38
17,2015-10-14,12.21,-1.05,798,5.76,105,0.76,693,5.00,-854,-6.17,56.25,0.41
18,2015-10-13,12.34,-0.80,-1015,-7.49,-83.04,-0.61,-932,-6.87,535,3.95,480,3.54
19,2015-10-12,12.44,5.51,5675,22.20,3298,12.90,2377,9.30,-1204,-4.71,-4471,-17.49
20,2015-10-09,11.79,0.77,-297,-2.31,-281,-2.19,-15.35,-0.12,226,1.76,71.15,0.55
21,2015-10-08,11.70,4.00,3576,22.92,341,2.19,3235,20.74,-862,-5.52,-2714,-17.40
22,2015-09-30,11.25,1.63,45.72,0.79,292,5.04,-246,-4.25,-190,-3.28,144,2.49
23,2015-09-29,11.07,-2.29,-469,-9.94,-229,-4.86,-240,-5.08,-193,-4.09,662,14.02
24,2015-09-28,11.33,0.09,-124,-2.44,90.63,1.78,-215,-4.22,-143,-2.81,267,5.25
25,2015-09-25,11.32,-1.91,-61.34,-0.84,293,4.03,-354,-4.87,-560,-7.70,621,8.54
26,2015-09-24,11.54,0.35,-5.58,-0.07,609,8.14,-614,-8.22,-418,-5.60,424,5.67
27,2015-09-23,11.50,-2.46,-645,-5.68,-123,-1.08,-522,-4.59,209,1.84,436,3.84
28,2015-09-22,11.79,5.93,2833,15.62,2715,14.97,118,0.65,-1089,-6.01,-1744,-9.62
29,2015-09-21,11.13,2.39,930,12.03,595,7.70,335,4.33,-437,-5.65,-494,-6.38
