,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,5.18,5.07,571,1.63,3001,8.59,-2430,-6.95,-938,-2.68,367,1.05
1,2015-11-05,4.93,2.28,-649,-2.27,-283,-0.99,-366,-1.28,58.00,0.20,591,2.07
2,2015-11-04,4.82,6.17,1961,13.30,1505,10.21,456,3.09,-208,-1.41,-1753,-11.89
3,2015-11-03,4.54,-2.37,-1823,-18.53,-615,-6.25,-1208,-12.28,639,6.50,1184,12.03
4,2015-11-02,4.65,-1.27,-685,-4.13,115,0.69,-800,-4.82,-11.21,-0.07,697,4.19
5,2015-10-30,4.71,0.21,147,1.99,119,1.61,28.14,0.38,170,2.30,-317,-4.29
6,2015-10-29,4.70,1.51,227,3.59,4.42,0.07,223,3.52,210,3.31,-438,-6.90
7,2015-10-28,4.63,-2.11,-289,-4.11,-120,-1.70,-170,-2.41,185,2.63,104,1.48
8,2015-10-27,4.73,-0.84,-188,-2.69,47.20,0.67,-236,-3.36,-200,-2.86,389,5.55
9,2015-10-26,4.77,0.63,-553,-5.87,-8.82,-0.09,-544,-5.78,397,4.21,156,1.66
10,2015-10-23,4.74,2.82,760,8.31,314,3.43,446,4.88,296,3.24,-1056,-11.54
11,2015-10-22,4.61,2.67,-504,-6.18,-64.43,-0.79,-439,-5.39,161,1.98,342,4.20
12,2015-10-21,4.49,-7.23,-636,-5.12,-65.53,-0.53,-570,-4.59,156,1.26,480,3.86
13,2015-10-20,4.84,1.04,734,8.33,486,5.52,248,2.81,-336,-3.82,-397,-4.51
14,2015-10-19,4.79,-2.84,-1962,-13.21,-573,-3.86,-1388,-9.35,214,1.44,1748,11.77
15,2015-10-16,4.93,4.23,2913,14.71,1428,7.21,1486,7.50,-1797,-9.07,-1117,-5.64
16,2015-10-15,4.73,3.28,1306,12.34,529,5.00,777,7.35,-566,-5.35,-740,-7.00
17,2015-10-14,4.58,-2.14,334,3.70,-46.98,-0.52,381,4.22,-379,-4.20,45.18,0.50
18,2015-10-13,4.68,0.43,132,1.30,3.57,0.04,129,1.27,-482,-4.74,350,3.44
19,2015-10-12,4.66,4.25,-337,-2.45,112,0.81,-449,-3.26,433,3.14,-95.86,-0.70
20,2015-10-09,4.47,2.05,1177,13.06,1293,14.35,-117,-1.29,-317,-3.52,-859,-9.54
21,2015-10-08,4.38,3.55,775,10.64,155,2.13,620,8.51,-207,-2.84,-568,-7.80
22,2015-09-30,4.23,1.68,637,16.85,650,17.20,-12.93,-0.34,-287,-7.58,-350,-9.27
23,2015-09-29,4.16,-2.58,-197,-5.57,0,0,-197,-5.57,-35.31,-1.00,232,6.57
24,2015-09-28,4.27,0.95,253,7.62,10.39,0.31,242,7.30,-185,-5.57,-67.95,-2.05
25,2015-09-25,4.23,-4.51,-848,-12.46,-61.94,-0.91,-786,-11.55,247,3.64,600,8.83
26,2015-09-24,4.43,2.55,220,2.82,212,2.72,7.67,0.10,-270,-3.47,50.33,0.65
27,2015-09-23,4.32,-2.04,236,3.47,25.07,0.37,211,3.10,-270,-3.96,33.48,0.49
28,2015-09-22,4.41,0.92,222,2.47,8.34,0.09,213,2.38,171,1.90,-392,-4.37
29,2015-09-21,4.37,2.82,600,8.07,239,3.22,360,4.85,-413,-5.56,-187,-2.51
