,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,8.08,0.87,-5550,-7.55,-5806,-7.90,256,0.35,2491,3.39,3059,4.16
1,2015-11-05,8.01,-2.08,-14100.0,-13.96,-9788,-9.70,-4295,-4.26,2012,1.99,12100.0,11.97
2,2015-11-04,8.18,8.06,6837,6.69,5957,5.83,880,0.86,-981,-0.96,-5857,-5.73
3,2015-11-03,7.57,-2.32,-8825,-14.65,-5552,-9.22,-3272,-5.43,1253,2.08,7572,12.57
4,2015-11-02,7.75,-3.85,-11900.0,-13.54,-6409,-7.26,-5538,-6.28,1701,1.93,10200.0,11.61
5,2015-10-30,8.06,-4.05,-15000.0,-15.64,-7810,-8.13,-7207,-7.51,4095,4.26,10900.0,11.37
6,2015-10-29,8.40,0,-2717,-2.56,-1440,-1.35,-1278,-1.20,80.45,0.08,2637,2.48
7,2015-10-28,8.40,-4.44,-15300.0,-12.92,-11800.0,-9.96,-3493,-2.95,4309,3.64,11000.0,9.27
8,2015-10-27,8.79,4.15,5205,3.15,1719,1.04,3486,2.11,-242,-0.15,-4963,-3.01
9,2015-10-26,8.44,-10.02,-25900.0,-13.74,-17900.0,-9.53,-7935,-4.21,3421,1.82,22500.0,11.92
10,2015-10-23,9.38,7.94,-29200.0,-9.68,-17400.0,-5.78,-11800.0,-3.91,8326,2.76,20800.0,6.92
11,2015-10-22,8.69,10.00,-15400.0,-5.96,-15500.0,-5.99,65.44,0.03,8213,3.18,7194,2.78
12,2015-10-21,7.90,9.87,11200.0,5.14,20300.0,9.35,-9167,-4.21,-8556,-3.93,-2624,-1.21
13,2015-10-20,7.19,9.94,9342,32.86,11100.0,39.13,-1785,-6.28,-3879,-13.64,-5463,-19.21
14,2015-10-19,6.54,1.55,43.36,0.10,-1598,-3.59,1641,3.69,826,1.86,-870,-1.96
15,2015-10-16,6.44,0.94,645,1.59,-480,-1.18,1125,2.77,-131,-0.32,-514,-1.26
16,2015-10-15,6.38,3.40,3279,10.82,2217,7.32,1061,3.50,-722,-2.38,-2556,-8.44
17,2015-10-14,6.17,-3.74,-3157,-8.89,-1750,-4.93,-1407,-3.96,-518,-1.46,3675,10.35
18,2015-10-13,6.41,5.60,340,0.78,1615,3.71,-1276,-2.93,-178,-0.41,-161,-0.37
19,2015-10-12,6.07,5.57,2104,6.25,884,2.63,1220,3.62,-288,-0.86,-1816,-5.39
20,2015-10-09,5.75,0.35,250,1.15,-293,-1.35,543,2.49,5.02,0.02,-255,-1.17
21,2015-10-08,5.73,4.37,1738,6.82,155,0.61,1584,6.22,712,2.79,-2450,-9.62
22,2015-09-30,5.49,2.23,-132,-0.97,-397,-2.93,266,1.96,297,2.19,-166,-1.22
23,2015-09-29,5.37,-2.72,-1419,-12.48,102,0.90,-1522,-13.38,338,2.97,1082,9.51
24,2015-09-28,5.52,2.60,802,8.20,211,2.16,591,6.04,-316,-3.23,-486,-4.97
25,2015-09-25,5.38,-3.93,-2159,-13.68,-1473,-9.33,-686,-4.35,-18.42,-0.12,2178,13.80
26,2015-09-24,5.60,1.63,213,1.24,-142,-0.83,355,2.07,47.95,0.28,-261,-1.52
27,2015-09-23,5.51,-2.99,-2258,-12.46,-1207,-6.66,-1051,-5.80,270,1.49,1989,10.97
28,2015-09-22,5.68,1.25,825,3.50,235,1.00,589,2.50,270,1.15,-1095,-4.65
29,2015-09-21,5.61,4.28,2133,12.06,1286,7.27,847,4.79,-499,-2.82,-1634,-9.23
