,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.49,10.04,5657,28.39,5719,28.70,-61.55,-0.31,-2573,-12.91,-3084,-15.48
1,2015-11-05,11.35,-0.70,-1244,-8.66,-624,-4.34,-620,-4.32,341,2.37,903,6.28
2,2015-11-04,11.43,7.12,1866,14.67,76.46,0.60,1789,14.07,-200,-1.58,-1665,-13.10
3,2015-11-03,10.67,1.23,-248,-3.21,0,0,-248,-3.21,-72.86,-0.94,321,4.15
4,2015-11-02,10.54,-5.22,-1230,-11.71,-352,-3.35,-878,-8.36,-490,-4.67,1720,16.38
5,2015-10-30,11.12,-2.88,-1826,-14.80,-484,-3.92,-1342,-10.88,-191,-1.55,2018,16.35
6,2015-10-29,11.45,-0.95,133,1.01,-112,-0.85,245,1.86,-514,-3.91,381,2.90
7,2015-10-28,11.56,-3.67,-1608,-7.68,16.55,0.08,-1624,-7.76,-67.41,-0.32,1675,8.00
8,2015-10-27,12.00,2.83,-371,-1.57,-27.57,-0.12,-344,-1.45,-41.42,-0.17,413,1.74
9,2015-10-26,11.67,3.37,-616,-2.66,535,2.31,-1152,-4.97,-149,-0.64,765,3.30
10,2015-10-23,11.29,4.44,957,4.64,300,1.46,656,3.18,-18.06,-0.09,-939,-4.55
11,2015-10-22,10.81,4.14,350,2.35,291,1.96,58.49,0.39,12.75,0.09,-362,-2.44
12,2015-10-21,10.38,-9.97,-3994,-16.53,-534,-2.21,-3460,-14.32,76.12,0.32,3918,16.22
13,2015-10-20,11.53,4.44,-241,-0.91,499,1.88,-740,-2.78,673,2.53,-432,-1.62
14,2015-10-19,11.04,-1.25,-611,-4.26,-119,-0.83,-492,-3.43,-700,-4.88,1310,9.14
15,2015-10-16,11.18,-0.97,-2383,-11.36,-737,-3.51,-1647,-7.85,-59.77,-0.28,2443,11.64
16,2015-10-15,11.29,2.08,-210,-1.02,-29.87,-0.15,-180,-0.88,-512,-2.50,722,3.52
17,2015-10-14,11.06,-2.90,-2292,-11.79,-573,-2.95,-1719,-8.84,147,0.76,2145,11.04
18,2015-10-13,11.39,1.61,-115,-0.51,-13.77,-0.06,-101,-0.45,-667,-2.95,782,3.46
19,2015-10-12,11.21,3.99,-2480,-7.36,-2248,-6.67,-233,-0.69,741,2.20,1739,5.16
20,2015-10-09,10.78,10.00,2542,10.16,1503,6.01,1039,4.15,-2057,-8.23,-485,-1.94
21,2015-10-08,9.80,6.87,1142,8.28,215,1.56,928,6.72,253,1.83,-1395,-10.11
22,2015-09-30,9.17,-2.24,-397,-4.13,145,1.50,-542,-5.63,31.41,0.33,366,3.80
23,2015-09-29,9.38,-2.49,-2135,-15.91,-548,-4.08,-1587,-11.82,-9877,-0.01,2136,15.92
24,2015-09-28,9.62,8.95,1443,10.30,665,4.74,779,5.56,-541,-3.86,-902,-6.44
25,2015-09-25,8.83,-7.25,-1806,-13.37,-797,-5.90,-1009,-7.47,257,1.90,1549,11.46
26,2015-09-24,9.52,-51.92,-927,-5.08,-210,-1.15,-716,-3.92,-835,-4.57,1761,9.65
27,2015-09-23,19.80,1.23,127,0.75,113,0.67,14.33,0.08,-203,-1.20,76.18,0.45
28,2015-09-22,19.56,1.40,-2078,-9.22,-437,-1.94,-1640,-7.28,155,0.69,1923,8.53
29,2015-09-21,19.29,7.05,-535,-2.26,-444,-1.87,-90.88,-0.38,-188,-0.80,723,3.05
