,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.41,2.16,1493,4.51,657,1.98,835,2.52,-677,-2.04,-816,-2.46
1,2015-11-05,10.19,0,-932,-2.65,-1455,-4.13,522,1.48,731,2.08,201,0.57
2,2015-11-04,10.19,6.15,2018,9.17,1491,6.77,527,2.40,-359,-1.63,-1659,-7.54
3,2015-11-03,9.60,-1.94,-1263,-9.02,-1274,-9.09,10.75,0.08,376,2.68,887,6.33
4,2015-11-02,9.79,-3.17,-745,-3.79,-272,-1.39,-473,-2.41,109,0.56,636,3.24
5,2015-10-30,10.11,-3.35,-2701,-11.36,-1252,-5.27,-1449,-6.10,1221,5.14,1480,6.23
6,2015-10-29,10.46,5.13,4806,9.55,5179,10.29,-374,-0.74,-1495,-2.97,-3311,-6.58
7,2015-10-28,9.95,-0.80,645,1.99,1097,3.39,-452,-1.40,101,0.31,-745,-2.30
8,2015-10-27,10.03,0.91,819,2.80,-261,-0.89,1080,3.69,-482,-1.65,-337,-1.15
9,2015-10-26,9.94,-0.60,-2606,-7.97,-937,-2.87,-1669,-5.11,897,2.74,1709,5.23
10,2015-10-23,10.00,3.73,2109,5.71,1225,3.31,884,2.39,-923,-2.50,-1186,-3.21
11,2015-10-22,9.64,4.10,970,3.25,798,2.67,172,0.58,-84.79,-0.28,-886,-2.97
12,2015-10-21,9.26,-10.01,-3520,-9.30,-1110,-2.93,-2410,-6.37,997,2.64,2523,6.67
13,2015-10-20,10.29,-1.06,557,1.61,-3.59,-0.01,561,1.62,307,0.89,-864,-2.50
14,2015-10-19,10.40,4.94,-14800.0,-20.10,-9051,-12.30,-5743,-7.80,4641,6.30,10200.0,13.79
15,2015-10-16,9.91,9.99,4845,12.11,3969,9.92,876,2.19,-3149,-7.87,-1696,-4.24
16,2015-10-15,9.01,4.28,1129,5.38,-305,-1.45,1434,6.83,-274,-1.31,-855,-4.07
17,2015-10-14,8.64,-2.70,-1329,-7.67,-1348,-7.78,18.88,0.11,837,4.83,492,2.84
18,2015-10-13,8.88,0.23,-1572,-7.75,-579,-2.85,-993,-4.89,1104,5.44,468,2.30
19,2015-10-12,8.86,5.98,1626,6.54,1204,4.84,422,1.70,-1156,-4.65,-470,-1.89
20,2015-10-09,8.36,1.95,1147,6.57,373,2.13,774,4.43,-491,-2.81,-656,-3.76
21,2015-10-08,8.20,4.06,185,1.24,602,4.03,-416,-2.79,-51.53,-0.34,-134,-0.90
22,2015-09-30,7.88,0.64,-107,-2.14,-37.94,-0.76,-69.04,-1.38,162,3.23,-54.67,-1.09
23,2015-09-29,7.83,-3.81,-1159,-16.32,-260,-3.65,-900,-12.66,198,2.79,961,13.53
24,2015-09-28,8.14,2.26,169,2.10,-41.50,-0.52,210,2.61,-66.71,-0.83,-102,-1.27
25,2015-09-25,7.96,-2.21,-1602,-7.46,-1087,-5.06,-515,-2.39,881,4.10,720,3.35
26,2015-09-24,8.14,2.13,477,3.95,155,1.29,322,2.67,-287,-2.37,-190,-1.58
27,2015-09-23,7.97,-3.51,-1560,-10.25,-391,-2.57,-1169,-7.68,492,3.23,1067,7.01
28,2015-09-22,8.26,-0.60,-76.45,-0.42,84.46,0.46,-161,-0.88,97.99,0.54,-21.54,-0.12
29,2015-09-21,8.31,4.01,827,4.74,557,3.19,270,1.55,-288,-1.65,-538,-3.09
