,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,7.53,2.59,4739,5.68,7300,8.75,-2560,-3.07,-2820,-3.38,-1920,-2.30
1,2015-11-05,7.34,-1.34,-5794,-8.38,-2203,-3.19,-3592,-5.20,-279,-0.40,6073,8.79
2,2015-11-04,7.44,4.49,4304,6.81,1380,2.18,2924,4.63,-1386,-2.19,-2918,-4.62
3,2015-11-03,7.12,0.56,-1630,-4.38,884,2.37,-2514,-6.75,-1095,-2.94,2725,7.32
4,2015-11-02,7.08,-4.45,-13500.0,-22.85,-7474,-12.61,-6074,-10.25,436,0.74,13100.0,22.12
5,2015-10-30,7.41,-2.76,-8588,-13.90,-3974,-6.43,-4614,-7.47,52.96,0.09,8535,13.81
6,2015-10-29,7.62,-2.06,-11500.0,-12.24,-4426,-4.71,-7087,-7.54,516,0.55,11000.0,11.69
7,2015-10-28,7.78,1.83,8919,7.19,9331,7.52,-412,-0.33,-4660,-3.75,-4259,-3.43
8,2015-10-27,7.64,-1.04,-11900.0,-12.94,-7355,-7.98,-4565,-4.96,1824,1.98,10100.0,10.96
9,2015-10-26,7.72,4.61,2494,2.05,6387,5.24,-3893,-3.20,-3154,-2.59,660,0.54
10,2015-10-23,7.38,1.10,551,0.73,576,0.76,-24.36,-0.03,-1387,-1.83,836,1.10
11,2015-10-22,7.30,2.96,639,0.85,2456,3.29,-1818,-2.43,-2734,-3.66,2095,2.80
12,2015-10-21,7.09,-10.03,-22700.0,-17.89,-11000.0,-8.68,-11700.0,-9.21,1814,1.43,20900.0,16.46
13,2015-10-20,7.88,6.63,7003,5.17,4843,3.58,2160,1.60,-4241,-3.13,-2761,-2.04
14,2015-10-19,7.39,-3.52,-7460,-8.14,-3704,-4.04,-3756,-4.10,-1925,-2.10,9385,10.24
15,2015-10-16,7.66,-0.39,-12200.0,-12.71,-6533,-6.81,-5666,-5.90,66.03,0.07,12100.0,12.64
16,2015-10-15,7.69,2.40,2593,3.15,2361,2.86,232,0.28,-2394,-2.90,-199,-0.24
17,2015-10-14,7.51,-4.09,-16600.0,-16.06,-4822,-4.65,-11800.0,-11.40,-366,-0.35,17000.0,16.41
18,2015-10-13,7.83,4.96,-6765,-5.06,-3011,-2.25,-3754,-2.81,-327,-0.24,7091,5.31
19,2015-10-12,7.46,8.43,7627,6.73,5982,5.28,1645,1.45,-2712,-2.39,-4914,-4.34
20,2015-10-09,6.88,0.15,3343,5.48,3453,5.66,-111,-0.18,-2735,-4.48,-608,-1.00
21,2015-10-08,6.87,4.25,1584,2.45,1238,1.92,346,0.54,-1088,-1.68,-496,-0.77
22,2015-09-30,6.59,0.46,-1821,-5.45,-883,-2.64,-938,-2.81,-176,-0.53,1997,5.98
23,2015-09-29,6.56,-4.51,-6497,-12.47,-1605,-3.08,-4892,-9.39,-1771,-3.40,8268,15.87
24,2015-09-28,6.87,2.08,-4261,-6.86,-326,-0.52,-3936,-6.34,173,0.28,4088,6.58
25,2015-09-25,6.73,-9.79,-21400.0,-18.83,-10200.0,-9.00,-11200.0,-9.83,-620,-0.54,22000.0,19.37
26,2015-09-24,7.46,-74.02,-50500.0,-24.91,-36200.0,-17.85,-14300.0,-7.06,11600.0,5.72,38900.0,19.19
27,2015-09-23,28.71,10.00,22200.0,10.74,33000.0,16.00,-10900.0,-5.25,-15200.0,-7.33,-7038,-3.41
28,2015-09-22,26.10,-1.95,-14800.0,-11.42,-6218,-4.78,-8627,-6.63,2469,1.90,12400.0,9.52
29,2015-09-21,26.62,9.55,-2784,-2.16,1011,0.79,-3796,-2.95,1625,1.26,1160,0.90
