,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,11.59,2.48,3336,13.49,2560,10.35,776,3.14,-1318,-5.33,-2018,-8.16
1,2015-11-05,11.31,-0.44,-969,-3.96,438,1.79,-1407,-5.75,-377,-1.54,1346,5.50
2,2015-11-04,11.36,4.41,3179,12.18,1355,5.19,1823,6.99,-980,-3.76,-2198,-8.43
3,2015-11-03,10.88,0.46,-924,-8.00,-354,-3.06,-570,-4.94,135,1.17,790,6.83
4,2015-11-02,10.83,-2.43,-1145,-9.09,-544,-4.32,-601,-4.77,-410,-3.25,1555,12.34
5,2015-10-30,11.10,-0.36,-940,-5.95,-175,-1.11,-765,-4.84,337,2.13,603,3.82
6,2015-10-29,11.14,-0.45,-1263,-7.73,-667,-4.09,-596,-3.65,45.65,0.28,1217,7.45
7,2015-10-28,11.19,-3.95,-1901,-7.12,-124,-0.46,-1777,-6.65,-628,-2.35,2530,9.47
8,2015-10-27,11.65,4.20,1464,3.71,2463,6.24,-999,-2.53,-680,-1.72,-784,-1.99
9,2015-10-26,11.18,-0.89,-1392,-5.89,-727,-3.07,-665,-2.81,-717,-3.03,2109,8.92
10,2015-10-23,11.28,1.26,1979,5.21,887,2.33,1092,2.87,-1799,-4.73,-180,-0.47
11,2015-10-22,11.14,5.09,-1250,-3.23,841,2.17,-2091,-5.40,1261,3.26,-11.17,-0.03
12,2015-10-21,10.60,-7.26,-2050,-5.82,-1436,-4.08,-614,-1.74,-327,-0.93,2377,6.75
13,2015-10-20,11.43,3.53,516,1.35,496,1.30,20.00,0.05,-724,-1.90,208,0.55
14,2015-10-19,11.04,3.18,1629,3.71,-737,-1.68,2366,5.39,88.34,0.20,-1717,-3.91
15,2015-10-16,10.70,0.47,-1297,-4.97,469,1.80,-1767,-6.77,-690,-2.65,1988,7.62
16,2015-10-15,10.65,2.31,954,4.50,838,3.95,116,0.55,23.88,0.11,-978,-4.61
17,2015-10-14,10.41,-4.84,-3683,-15.84,-1743,-7.50,-1939,-8.34,212,0.91,3471,14.93
18,2015-10-13,10.94,3.70,2087,8.11,1238,4.81,849,3.30,-717,-2.79,-1370,-5.33
19,2015-10-12,10.55,8.21,3841,16.79,2632,11.50,1209,5.28,-1380,-6.03,-2461,-10.75
20,2015-10-09,9.75,1.14,1495,12.84,539,4.64,955,8.21,-640,-5.50,-855,-7.35
21,2015-10-08,9.64,5.36,2142,18.45,1345,11.58,797,6.86,-356,-3.07,-1786,-15.38
22,2015-09-30,9.15,0.66,-86.12,-1.85,-141,-3.02,54.52,1.17,-3.75,-0.08,89.87,1.93
23,2015-09-29,9.09,-2.47,-79.30,-1.47,219,4.06,-298,-5.53,-396,-7.34,475,8.81
24,2015-09-28,9.32,1.86,321,4.59,-196,-2.80,517,7.39,-66.50,-0.95,-255,-3.64
25,2015-09-25,9.15,-4.59,-413,-4.15,18.16,0.18,-431,-4.34,-988,-9.94,1401,14.09
26,2015-09-24,9.59,1.16,-492,-5.21,5712,0.01,-493,-5.22,47.05,0.50,445,4.72
27,2015-09-23,9.48,-3.36,-42.29,-0.34,129,1.05,-171,-1.39,-840,-6.83,882,7.18
28,2015-09-22,9.81,4.14,2115,11.09,1170,6.14,945,4.95,-989,-5.19,-1126,-5.91
29,2015-09-21,9.42,4.43,2090,14.70,565,3.97,1525,10.73,-336,-2.36,-1754,-12.34
