,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,8.73,1.63,236,1.35,-211,-1.21,448,2.56,-251,-1.43,14.19,0.08
1,2015-11-05,8.59,-2.83,-6006,-19.85,-404,-1.33,-5602,-18.52,290,0.96,5715,18.89
2,2015-11-04,8.84,5.36,3032,15.30,921,4.65,2111,10.65,43.55,0.22,-3076,-15.52
3,2015-11-03,8.39,0.36,-101,-0.90,8.65,0.08,-110,-0.98,-574,-5.11,675,6.01
4,2015-11-02,8.36,-4.02,-1039,-6.45,-190,-1.18,-849,-5.27,-625,-3.88,1664,10.33
5,2015-10-30,8.71,-4.07,-5133,-21.62,-2276,-9.59,-2857,-12.04,913,3.85,4219,17.77
6,2015-10-29,9.08,4.61,4198,11.90,5013,14.20,-815,-2.31,-1451,-4.11,-2747,-7.78
7,2015-10-28,8.68,-5.65,-6579,-19.21,-1904,-5.56,-4675,-13.65,503,1.47,6075,17.74
8,2015-10-27,9.20,1.88,-18300.0,-26.11,-18300.0,-26.10,-11.10,-0.02,9037,12.90,9259,13.21
9,2015-10-26,9.03,9.99,7945,21.16,9310,24.79,-1364,-3.63,-3932,-10.47,-4013,-10.68
10,2015-10-23,8.21,5.80,2032,10.12,1737,8.65,295,1.47,-17.05,-0.08,-2015,-10.03
11,2015-10-22,7.76,3.47,-310,-2.47,75.19,0.60,-385,-3.07,-326,-2.59,635,5.07
12,2015-10-21,7.50,-6.95,-1652,-5.97,49.80,0.18,-1702,-6.15,-740,-2.67,2392,8.64
13,2015-10-20,8.06,1.77,635,4.28,228,1.54,407,2.75,-295,-1.99,-340,-2.30
14,2015-10-19,7.92,-0.38,82.68,0.50,-21.82,-0.13,105,0.63,-723,-4.36,641,3.86
15,2015-10-16,7.95,1.66,-819,-4.22,18.18,0.09,-837,-4.31,-411,-2.12,1230,6.34
16,2015-10-15,7.82,3.99,1176,8.65,668,4.92,507,3.73,406,2.99,-1582,-11.63
17,2015-10-14,7.52,-1.96,-158,-1.31,161,1.34,-319,-2.65,-577,-4.80,735,6.11
18,2015-10-13,7.67,0.52,18.55,0.14,-247,-1.89,266,2.04,-314,-2.41,296,2.26
19,2015-10-12,7.63,5.10,1644,10.87,720,4.76,924,6.11,316,2.09,-1960,-12.97
20,2015-10-09,7.26,1.97,972,11.03,727,8.25,245,2.78,99.40,1.13,-1072,-12.16
21,2015-10-08,7.12,3.64,757,11.94,0,0,757,11.94,14.21,0.22,-772,-12.17
22,2015-09-30,6.87,0.59,-391,-11.56,-212,-6.27,-179,-5.29,-45.60,-1.35,437,12.91
23,2015-09-29,6.83,-2.98,-537,-15.46,-33.85,-0.97,-503,-14.48,-64.87,-1.87,602,17.32
24,2015-09-28,7.04,2.33,267,6.57,17.84,0.44,249,6.13,-55.45,-1.36,-212,-5.21
25,2015-09-25,6.88,-3.37,-614,-9.86,-5.66,-0.09,-608,-9.77,-657,-10.55,1271,20.40
26,2015-09-24,7.12,0.71,-163,-3.00,56.40,1.04,-219,-4.04,-279,-5.14,442,8.14
27,2015-09-23,7.07,-2.08,-288,-4.38,18.11,0.27,-306,-4.65,1.26,0.02,287,4.36
28,2015-09-22,7.22,-0.28,-52.48,-0.56,152,1.61,-204,-2.17,-479,-5.10,532,5.66
29,2015-09-21,7.24,4.78,755,7.83,696,7.21,59.59,0.62,308,3.19,-1064,-11.02
