,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,6.33,2.76,1996,3.02,3116,4.71,-1120,-1.69,-1045,-1.58,-951,-1.44
1,2015-11-05,6.16,1.65,1887,2.68,3394,4.83,-1507,-2.14,-1103,-1.57,-784,-1.12
2,2015-11-04,6.06,4.12,579,1.48,1526,3.89,-947,-2.42,-831,-2.12,252,0.64
3,2015-11-03,5.82,-1.19,-1398,-6.50,-1196,-5.56,-202,-0.94,-653,-3.04,2051,9.54
4,2015-11-02,5.89,-2.97,-4612,-19.89,-1523,-6.57,-3089,-13.32,1365,5.89,3247,14.00
5,2015-10-30,6.07,0,-1467,-4.68,-1130,-3.60,-338,-1.08,1252,4.00,215,0.69
6,2015-10-29,6.07,0.83,-1851,-7.52,-1726,-7.01,-126,-0.51,1120,4.55,732,2.97
7,2015-10-28,6.02,-4.14,-5692,-16.44,-4061,-11.73,-1631,-4.71,2400,6.93,3292,9.51
8,2015-10-27,6.28,1.62,-520,-0.95,1568,2.87,-2087,-3.82,48.04,0.09,472,0.86
9,2015-10-26,6.18,0.98,-827,-2.18,261,0.69,-1089,-2.87,83.75,0.22,744,1.96
10,2015-10-23,6.12,3.20,1751,5.36,955,2.92,797,2.44,-910,-2.79,-842,-2.58
11,2015-10-22,5.93,3.85,-2389,-7.59,-663,-2.11,-1726,-5.48,-302,-0.96,2691,8.55
12,2015-10-21,5.71,-9.65,-7909,-15.77,-4643,-9.26,-3266,-6.51,2562,5.11,5347,10.66
13,2015-10-20,6.32,0.32,-841,-2.09,380,0.94,-1221,-3.03,-674,-1.67,1516,3.76
14,2015-10-19,6.30,2.61,-1588,-2.69,1554,2.63,-3142,-5.32,-391,-0.66,1979,3.35
15,2015-10-16,6.14,0.33,-2949,-6.66,-2258,-5.10,-691,-1.56,1070,2.41,1879,4.24
16,2015-10-15,6.12,3.90,2450,5.35,1250,2.73,1200,2.62,-1329,-2.90,-1121,-2.45
17,2015-10-14,5.89,-2.00,-2702,-7.53,-1639,-4.57,-1064,-2.97,561,1.56,2141,5.97
18,2015-10-13,6.01,-0.66,-3993,-8.58,-1533,-3.29,-2461,-5.29,1360,2.92,2633,5.66
19,2015-10-12,6.05,4.49,452,0.72,856,1.37,-403,-0.65,-454,-0.73,1.77,0
20,2015-10-09,5.79,-49.12,-1587,-6.60,-994,-4.14,-592,-2.46,110,0.46,1477,6.15
21,2015-10-08,11.38,4.88,2292,5.58,60.69,0.15,2231,5.43,-994,-2.42,-1298,-3.16
22,2015-09-30,10.85,1.02,-771,-3.26,-575,-2.43,-196,-0.83,29.15,0.12,741,3.14
23,2015-09-29,10.74,-2.89,-3653,-19.13,-893,-4.68,-2759,-14.45,985,5.16,2667,13.97
24,2015-09-28,11.06,2.60,-6329,-20.37,-4579,-14.73,-1751,-5.63,3559,11.45,2770,8.92
25,2015-09-25,10.78,-3.75,-2847,-7.43,-2287,-5.97,-560,-1.46,519,1.35,2328,6.08
26,2015-09-24,11.20,6.67,4867,7.94,3637,5.93,1231,2.01,-3098,-5.05,-1770,-2.88
27,2015-09-23,10.50,-2.96,-3365,-13.66,-1298,-5.27,-2068,-8.39,1365,5.54,2001,8.12
28,2015-09-22,10.82,0.37,-1011,-4.63,-842,-3.86,-169,-0.78,639,2.93,372,1.71
29,2015-09-21,10.78,4.05,1601,7.48,-67.86,-0.32,1668,7.80,-312,-1.46,-1288,-6.02
