,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,11.97,4.18,12500.0,8.17,16900.0,11.06,-4430,-2.89,-6712,-4.38,-5805,-3.79
1,2015-11-05,11.49,1.41,-3482,-2.45,-4813,-3.38,1331,0.94,2967,2.09,515,0.36
2,2015-11-04,11.33,5.10,9499,11.00,5878,6.81,3622,4.19,-4030,-4.67,-5469,-6.33
3,2015-11-03,10.78,-1.10,-6237,-11.77,-5230,-9.87,-1007,-1.90,2433,4.59,3804,7.18
4,2015-11-02,10.90,-3.54,-11600.0,-15.78,-13600.0,-18.43,1957,2.65,5204,7.06,6429,8.72
5,2015-10-30,11.30,0.44,2450,1.98,5867,4.75,-3417,-2.76,-1461,-1.18,-989,-0.80
6,2015-10-29,11.25,1.53,2333,3.11,-1729,-2.30,4062,5.41,-1370,-1.82,-963,-1.28
7,2015-10-28,11.08,-4.32,-13800.0,-11.82,-16700.0,-14.28,2865,2.45,5515,4.72,8293,7.10
8,2015-10-27,11.58,2.03,-6033,-4.07,-4029,-2.72,-2003,-1.35,2336,1.58,3696,2.49
9,2015-10-26,11.35,-2.16,-17200.0,-14.59,-16300.0,-13.83,-889,-0.75,7503,6.37,9670,8.21
10,2015-10-23,11.60,4.32,10100.0,7.24,9833,7.07,240,0.17,-5710,-4.11,-4362,-3.14
11,2015-10-22,11.12,4.12,1555,1.54,-1956,-1.94,3512,3.48,-196,-0.19,-1359,-1.35
12,2015-10-21,10.68,-8.64,-22700.0,-13.15,-21800.0,-12.59,-963,-0.56,9827,5.68,12900.0,7.46
13,2015-10-20,11.69,1.74,3410,2.77,616,0.50,2793,2.27,-1801,-1.46,-1609,-1.31
14,2015-10-19,11.49,2.22,-1629,-1.24,750,0.57,-2379,-1.81,672,0.51,957,0.73
15,2015-10-16,11.24,0.09,-9072,-6.60,-6855,-4.99,-2217,-1.61,3187,2.32,5885,4.28
16,2015-10-15,11.23,5.94,11600.0,8.71,13300.0,9.93,-1625,-1.22,-5759,-4.31,-5881,-4.40
17,2015-10-14,10.60,-3.20,-9706,-10.61,-6774,-7.41,-2933,-3.21,4485,4.90,5221,5.71
18,2015-10-13,10.95,0.37,-7276,-6.32,-6571,-5.71,-705,-0.61,2943,2.56,4334,3.77
19,2015-10-12,10.91,4.10,-396,-0.28,2455,1.71,-2851,-1.99,385,0.27,10.74,0.01
20,2015-10-09,10.48,3.46,7646,7.20,10800.0,10.19,-3175,-2.99,-3214,-3.03,-4432,-4.17
21,2015-10-08,10.13,5.19,8952,11.93,7492,9.98,1460,1.95,-4731,-6.30,-4222,-5.62
22,2015-09-30,9.63,-0.21,-2786,-7.33,-1568,-4.12,-1218,-3.20,997,2.62,1789,4.70
23,2015-09-29,9.65,-3.02,-7274,-14.86,-4069,-8.31,-3206,-6.55,3517,7.19,3757,7.67
24,2015-09-28,9.95,1.74,-425,-0.87,-938,-1.92,514,1.05,300,0.61,124,0.25
25,2015-09-25,9.78,-5.96,-14300.0,-15.17,-11700.0,-12.47,-2542,-2.70,4862,5.16,9424,10.01
26,2015-09-24,10.40,1.17,-3330,-4.00,-3288,-3.95,-42.77,-0.05,726,0.87,2604,3.13
27,2015-09-23,10.28,-1.06,-2144,-2.37,998,1.10,-3142,-3.48,-843,-0.93,2987,3.31
28,2015-09-22,10.39,0.29,1075,0.91,-1436,-1.22,2510,2.13,-1475,-1.25,400,0.34
29,2015-09-21,10.36,3.60,4507,4.49,5723,5.70,-1216,-1.21,-1317,-1.31,-3190,-3.18
