,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.79,3.15,958,6.82,830,5.91,128,0.91,-595,-4.24,-363,-2.58
1,2015-11-05,12.40,0.81,68.16,0.67,115,1.14,-46.56,-0.46,-16.45,-0.16,-51.71,-0.51
2,2015-11-04,12.30,4.77,295,3.17,63.57,0.68,232,2.49,370,3.97,-665,-7.14
3,2015-11-03,11.74,-0.25,-78.17,-2.01,0,0,-78.17,-2.01,-103,-2.65,181,4.66
4,2015-11-02,11.77,-2.16,-121,-2.63,46.27,1.00,-168,-3.63,-174,-3.77,296,6.40
5,2015-10-30,12.03,-2.43,-384,-8.50,-96.07,-2.13,-288,-6.37,-161,-3.56,545,12.06
6,2015-10-29,12.33,3.44,344,5.63,26.75,0.44,317,5.20,-58.88,-0.96,-285,-4.67
7,2015-10-28,11.92,-4.56,-191,-3.19,0,0,-191,-3.19,-290,-4.85,481,8.05
8,2015-10-27,12.49,4.17,764,11.77,592,9.13,171,2.64,-634,-9.77,-130,-2.00
9,2015-10-26,11.99,1.01,-545,-9.03,1.75,0.03,-546,-9.05,96.02,1.59,449,7.43
10,2015-10-23,11.87,3.49,494,10.31,80.85,1.69,413,8.63,-50.18,-1.05,-444,-9.27
11,2015-10-22,11.47,3.61,-264,-5.02,0,0,-264,-5.02,-11.26,-0.21,276,5.24
12,2015-10-21,11.07,-10.00,-638,-8.78,-5.92,-0.08,-633,-8.70,-228,-3.14,867,11.93
13,2015-10-20,12.30,1.49,-151,-2.73,-157,-2.83,5.45,0.10,272,4.92,-121,-2.19
14,2015-10-19,12.12,-2.81,-995,-12.35,-331,-4.11,-664,-8.24,159,1.97,836,10.38
15,2015-10-16,12.47,3.31,-406,-3.50,409,3.53,-815,-7.03,-225,-1.94,631,5.44
16,2015-10-15,12.07,3.25,688,10.20,387,5.74,301,4.46,-283,-4.19,-405,-6.01
17,2015-10-14,11.69,-3.63,-38.99,-0.63,-38.06,-0.61,-0.93,-0.01,-225,-3.60,264,4.23
18,2015-10-13,12.13,8.59,1179,15.56,945,12.48,234,3.09,-545,-7.19,-634,-8.37
19,2015-10-12,11.17,4.59,67.43,1.11,0,0,67.43,1.11,87.59,1.44,-155,-2.55
20,2015-10-09,10.68,2.20,183,4.36,0,0,183,4.36,-104,-2.46,-79.67,-1.90
21,2015-10-08,10.45,3.88,-249,-7.16,0,0,-249,-7.16,269,7.75,-20.53,-0.59
22,2015-09-30,10.06,1.62,-52.74,-2.76,-132,-6.93,79.54,4.17,142,7.44,-89.27,-4.68
23,2015-09-29,9.90,-3.79,-334,-12.97,0,0,-334,-12.97,25.31,0.98,308,11.99
24,2015-09-28,10.29,3.63,435,12.69,-92.74,-2.71,527,15.40,19.63,0.57,-454,-13.27
25,2015-09-25,9.93,-1.00,-7.21,-0.31,0,0,-7.21,-0.31,-49.10,-2.11,56.31,2.42
26,2015-09-24,10.03,2.03,37.23,1.74,0,0,37.23,1.74,-36.66,-1.71,-0.58,-0.03
27,2015-09-23,9.83,-2.87,-169,-6.58,0,0,-169,-6.58,-14.20,-0.55,184,7.13
28,2015-09-22,10.12,0.10,-9.73,-0.31,0,0,-9.73,-0.31,-62.29,-1.96,72.02,2.26
29,2015-09-21,10.11,4.12,259,8.87,0,0,259,8.87,-24.80,-0.85,-234,-8.02
