,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,6.96,2.35,911,0.94,1605,1.66,-693,-0.72,-542,-0.56,-369,-0.38
1,2015-11-05,6.80,4.78,10500.0,7.14,10700.0,7.28,-207,-0.14,-4204,-2.87,-6256,-4.27
2,2015-11-04,6.49,3.67,1458,2.24,2489,3.83,-1031,-1.59,387,0.60,-1846,-2.84
3,2015-11-03,6.26,-0.48,-1025,-3.53,-721,-2.48,-303,-1.04,75.51,0.26,949,3.27
4,2015-11-02,6.29,-1.72,-846,-3.05,402,1.45,-1249,-4.50,496,1.78,350,1.26
5,2015-10-30,6.40,0.63,4051,9.04,1779,3.97,2272,5.07,-3204,-7.15,-848,-1.89
6,2015-10-29,6.36,-1.09,-3802,-9.87,-3389,-8.80,-413,-1.07,1634,4.24,2168,5.63
7,2015-10-28,6.43,0.47,-414,-0.57,-516,-0.71,102,0.14,1519,2.09,-1105,-1.52
8,2015-10-27,6.40,-0.78,-4209,-8.46,-4539,-9.12,330,0.66,1473,2.96,2736,5.50
9,2015-10-26,6.45,-0.62,-3622,-5.07,-3968,-5.55,346,0.48,1481,2.07,2141,2.99
10,2015-10-23,6.49,-0.15,-1428,-1.75,-6331,-7.76,4903,6.01,731,0.90,697,0.85
11,2015-10-22,6.50,-1.37,-5527,-6.06,-6145,-6.73,618,0.68,2304,2.53,3223,3.53
12,2015-10-21,6.59,4.44,8711,4.81,10100.0,5.56,-1357,-0.75,-2275,-1.26,-6436,-3.55
13,2015-10-20,6.31,0,-2887,-5.64,-3007,-5.87,121,0.24,1296,2.53,1590,3.11
14,2015-10-19,6.31,-0.32,1408,2.25,2507,4.01,-1099,-1.76,1008,1.61,-2415,-3.86
15,2015-10-16,6.33,0.64,-331,-0.56,751,1.27,-1082,-1.82,687,1.16,-356,-0.60
16,2015-10-15,6.29,1.13,2940,4.83,3949,6.49,-1009,-1.66,-1675,-2.75,-1266,-2.08
17,2015-10-14,6.22,0.65,3233,5.68,2710,4.76,523,0.92,-1834,-3.22,-1400,-2.46
18,2015-10-13,6.18,0,255,0.72,714,2.02,-460,-1.30,-656,-1.85,402,1.13
19,2015-10-12,6.18,2.83,-173,-0.23,1642,2.20,-1815,-2.43,564,0.76,-391,-0.52
20,2015-10-09,6.01,0.50,1614,5.46,1636,5.53,-21.59,-0.07,-620,-2.09,-994,-3.36
21,2015-10-08,5.98,1.87,2183,6.72,3242,9.99,-1059,-3.26,-1659,-5.11,-524,-1.61
22,2015-09-30,5.87,0,-195,-1.12,477,2.74,-672,-3.85,-128,-0.74,324,1.85
23,2015-09-29,5.87,-1.51,-2214,-10.60,-1780,-8.52,-434,-2.08,1093,5.23,1121,5.37
24,2015-09-28,5.96,-0.83,1146,5.65,764,3.77,382,1.88,-1123,-5.53,-23.38,-0.12
25,2015-09-25,6.01,0.33,-2672,-6.77,-1101,-2.79,-1571,-3.98,2827,7.16,-155,-0.39
26,2015-09-24,5.99,0.67,635,3.12,967,4.75,-332,-1.63,-506,-2.49,-128,-0.63
27,2015-09-23,5.95,-2.30,-4158,-11.64,-3679,-10.30,-480,-1.34,1071,3.00,3087,8.64
28,2015-09-22,6.09,0.66,-3888,-8.01,-3746,-7.71,-142,-0.29,2544,5.24,1344,2.77
29,2015-09-21,6.05,0,-4269,-12.86,-3606,-10.86,-663,-2.00,1925,5.80,2344,7.06
