,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.48,1.75,2055,2.37,2382,2.74,-327,-0.38,-889,-1.02,-1166,-1.34
1,2015-11-05,10.30,3.00,7309,7.41,4549,4.61,2760,2.80,-2339,-2.37,-4970,-5.04
2,2015-11-04,10.00,4.82,4961,12.70,3099,7.94,1862,4.77,-2343,-6.00,-2618,-6.70
3,2015-11-03,9.54,-0.63,-1623,-8.87,-239,-1.31,-1384,-7.57,298,1.63,1325,7.24
4,2015-11-02,9.60,-3.32,-4413,-14.42,-2163,-7.07,-2250,-7.35,1496,4.89,2917,9.53
5,2015-10-30,9.93,-1.49,-3389,-10.24,-1066,-3.22,-2323,-7.02,913,2.76,2476,7.48
6,2015-10-29,10.08,0,-1742,-5.83,-1259,-4.21,-484,-1.62,986,3.30,757,2.53
7,2015-10-28,10.08,-4.55,-8971,-14.69,-8109,-13.28,-862,-1.41,4355,7.13,4616,7.56
8,2015-10-27,10.56,3.53,349,0.37,4852,5.17,-4503,-4.80,-1318,-1.40,969,1.03
9,2015-10-26,10.20,-0.39,-3245,-6.07,-4113,-7.70,868,1.62,1957,3.66,1288,2.41
10,2015-10-23,10.24,0.20,471,0.84,875,1.55,-404,-0.72,-1379,-2.45,908,1.61
11,2015-10-22,10.22,0.29,99.51,0.19,235,0.44,-135,-0.25,-1277,-2.41,1178,2.22
12,2015-10-21,10.19,-1.45,2092,2.08,8611,8.55,-6519,-6.48,-4525,-4.49,2433,2.42
13,2015-10-20,10.34,2.48,1865,3.11,356,0.59,1508,2.52,-675,-1.13,-1190,-1.99
14,2015-10-19,10.09,-2.23,-3636,-6.30,-1358,-2.35,-2278,-3.95,2178,3.77,1457,2.52
15,2015-10-16,10.32,1.47,-2139,-2.34,627,0.69,-2765,-3.03,2053,2.25,85.32,0.09
16,2015-10-15,10.17,2.42,4192,7.51,2917,5.22,1275,2.28,-2530,-4.53,-1662,-2.98
17,2015-10-14,9.93,-0.50,-357,-0.82,-1146,-2.62,789,1.81,-221,-0.51,578,1.32
18,2015-10-13,9.98,-0.60,-2417,-6.47,-2201,-5.89,-216,-0.58,606,1.62,1811,4.85
19,2015-10-12,10.04,3.72,7273,10.90,5755,8.63,1518,2.28,-3846,-5.76,-3427,-5.14
20,2015-10-09,9.68,1.89,3316,9.28,2978,8.33,338,0.95,-1723,-4.82,-1593,-4.46
21,2015-10-08,9.50,4.97,2877,7.43,2076,5.37,800,2.07,-1138,-2.94,-1739,-4.49
22,2015-09-30,9.05,0.44,-162,-1.15,-91.40,-0.65,-70.94,-0.50,-390,-2.75,553,3.90
23,2015-09-29,9.01,-3.53,-2481,-11.45,-724,-3.34,-1758,-8.11,662,3.06,1819,8.39
24,2015-09-28,9.34,-1.99,-3295,-14.25,-1439,-6.22,-1856,-8.02,835,3.61,2460,10.64
25,2015-09-25,9.53,-2.36,-4014,-9.94,-557,-1.38,-3457,-8.56,1165,2.88,2849,7.05
26,2015-09-24,9.76,1.04,27.25,0.11,-865,-3.48,892,3.59,-159,-0.64,132,0.53
27,2015-09-23,9.66,-4.73,-9171,-19.53,-7595,-16.17,-1576,-3.36,4182,8.90,4989,10.62
28,2015-09-22,10.14,1.00,936,1.54,-284,-0.47,1221,2.00,-80.12,-0.13,-856,-1.40
29,2015-09-21,10.04,1.11,-234,-0.57,1152,2.81,-1386,-3.38,-19.76,-0.05,253,0.62
