,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,11.32,3.85,1352,7.76,542,3.11,810,4.65,-486,-2.79,-866,-4.97
1,2015-11-05,10.90,2.54,907,5.82,652,4.18,254,1.63,-126,-0.81,-781,-5.01
2,2015-11-04,10.63,6.94,2201,19.53,524,4.65,1677,14.88,-432,-3.83,-1769,-15.70
3,2015-11-03,9.94,0.40,-205,-3.53,0,0,-205,-3.53,87.36,1.50,118,2.03
4,2015-11-02,9.90,-5.17,-1643,-17.35,-230,-2.43,-1413,-14.92,-12.89,-0.14,1656,17.49
5,2015-10-30,10.44,-1.88,-672,-6.14,-80.40,-0.73,-591,-5.41,-141,-1.29,813,7.43
6,2015-10-29,10.64,4.21,1555,10.33,235,1.56,1321,8.77,-192,-1.27,-1363,-9.05
7,2015-10-28,10.21,-1.35,-464,-4.32,79.62,0.74,-543,-5.06,3494,0,463,4.32
8,2015-10-27,10.35,0.78,-589,-5.38,-173,-1.58,-415,-3.79,54.44,0.50,534,4.88
9,2015-10-26,10.27,-0.19,-967,-8.68,-247,-2.21,-720,-6.47,-250,-2.25,1217,10.93
10,2015-10-23,10.29,5.11,1290,9.26,920,6.61,370,2.66,-641,-4.61,-649,-4.66
11,2015-10-22,9.79,5.16,-708,-5.74,-215,-1.75,-493,-3.99,379,3.08,329,2.66
12,2015-10-21,9.31,-9.96,-1713,-10.75,-446,-2.80,-1267,-7.95,-269,-1.69,1982,12.43
13,2015-10-20,10.34,1.57,-652,-5.25,-426,-3.43,-226,-1.82,149,1.20,504,4.06
14,2015-10-19,10.18,-2.58,-1988,-15.35,-420,-3.24,-1569,-12.11,300,2.32,1688,13.03
15,2015-10-16,10.45,2.96,1206,6.74,903,5.04,303,1.69,-1146,-6.40,-60.40,-0.34
16,2015-10-15,10.15,8.44,1746,12.44,1163,8.29,582,4.15,-623,-4.44,-1123,-8.00
17,2015-10-14,9.36,0.65,-203,-1.77,-240,-2.09,36.85,0.32,16.02,0.14,187,1.63
18,2015-10-13,9.30,1.75,2979,0,1.67,0.02,-1.37,-0.02,-199,-2.28,199,2.27
19,2015-10-12,9.14,5.06,277,3.13,202,2.28,75.27,0.85,-29.75,-0.34,-247,-2.79
20,2015-10-09,8.70,3.20,988,13.09,486,6.43,503,6.66,-124,-1.64,-864,-11.45
21,2015-10-08,8.43,3.31,-103,-1.40,-148,-2.01,44.90,0.61,447,6.08,-344,-4.68
22,2015-09-30,8.16,1.87,373,8.64,0,0,373,8.64,114,2.63,-487,-11.26
23,2015-09-29,8.01,-2.32,-501,-12.39,-323,-8.00,-178,-4.40,57.21,1.42,443,10.98
24,2015-09-28,8.20,5.67,883,19.38,290,6.36,593,13.02,-218,-4.77,-665,-14.61
25,2015-09-25,7.76,-6.73,-928,-15.33,-187,-3.09,-741,-12.25,-318,-5.25,1246,20.59
26,2015-09-24,8.32,1.71,-401,-6.86,-224,-3.84,-177,-3.02,118,2.02,283,4.84
27,2015-09-23,8.18,-2.04,-282,-5.00,216,3.82,-499,-8.82,-212,-3.75,494,8.75
28,2015-09-22,8.35,-1.18,-560,-6.09,80.84,0.88,-641,-6.96,-223,-2.42,783,8.50
29,2015-09-21,8.45,6.96,690,7.73,-237,-2.66,927,10.38,-321,-3.60,-368,-4.13
