,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.56,2.53,55.16,0.17,269,0.81,-214,-0.64,387,1.16,-442,-1.33
1,2015-11-05,12.25,-1.45,-4089,-9.20,-3973,-8.94,-116,-0.26,2343,5.27,1745,3.93
2,2015-11-04,12.43,7.53,2404,5.80,3366,8.12,-962,-2.32,-520,-1.25,-1884,-4.55
3,2015-11-03,11.56,-1.70,-1477,-7.33,-664,-3.30,-813,-4.04,665,3.30,811,4.03
4,2015-11-02,11.76,-2.33,-1766,-7.00,-1227,-4.86,-539,-2.14,778,3.08,988,3.91
5,2015-10-30,12.04,-0.08,963,3.19,-841,-2.79,1805,5.98,10.46,0.03,-974,-3.23
6,2015-10-29,12.05,1.26,-470,-1.47,-814,-2.54,344,1.07,528,1.64,-57.47,-0.18
7,2015-10-28,11.90,-3.17,-1912,-2.95,-2310,-3.57,398,0.62,1060,1.64,852,1.32
8,2015-10-27,12.29,6.96,-3974,-5.14,-1636,-2.12,-2338,-3.02,2183,2.82,1791,2.32
9,2015-10-26,11.49,-0.69,-11800.0,-15.24,-12800.0,-16.53,993,1.29,6434,8.34,5326,6.90
10,2015-10-23,11.57,9.98,12400.0,14.62,17700.0,20.85,-5292,-6.23,-6767,-7.97,-5647,-6.65
11,2015-10-22,10.52,6.26,2267,7.69,1888,6.40,378,1.28,-1764,-5.98,-503,-1.70
12,2015-10-21,9.90,-9.34,-3047,-6.81,-3531,-7.89,484,1.08,805,1.80,2242,5.01
13,2015-10-20,10.92,0.55,-867,-2.60,-1115,-3.34,248,0.74,799,2.39,68.11,0.20
14,2015-10-19,10.86,-0.09,-2228,-5.82,-1259,-3.29,-969,-2.53,1596,4.17,632,1.65
15,2015-10-16,10.87,3.52,859,1.80,-1255,-2.62,2114,4.42,-476,-0.99,-384,-0.80
16,2015-10-15,10.50,3.35,1479,3.41,1189,2.75,290,0.67,-420,-0.97,-1059,-2.44
17,2015-10-14,10.16,1.30,1424,4.19,795,2.34,630,1.85,-545,-1.61,-879,-2.59
18,2015-10-13,10.03,2.35,494,1.60,-781,-2.53,1275,4.13,-131,-0.43,-363,-1.18
19,2015-10-12,9.80,1.03,-15000.0,-22.49,-20900.0,-31.32,5901,8.83,9858,14.75,5169,7.74
20,2015-10-09,9.70,2.65,1842,8.71,1042,4.93,800,3.79,-613,-2.90,-1229,-5.81
21,2015-10-08,9.45,3.17,223,1.03,-473,-2.19,696,3.23,432,2.00,-655,-3.04
22,2015-09-30,9.16,0.44,687,7.46,1036,11.25,-349,-3.79,-567,-6.16,-120,-1.31
23,2015-09-29,9.12,-1.51,-292,-2.67,200,1.84,-492,-4.51,402,3.68,-110,-1.01
24,2015-09-28,9.26,3.00,1173,10.27,128,1.12,1045,9.15,-818,-7.16,-355,-3.11
25,2015-09-25,8.99,-4.46,-1197,-6.88,-533,-3.06,-663,-3.81,256,1.47,941,5.40
26,2015-09-24,9.41,2.62,1226,6.13,-145,-0.73,1372,6.86,-335,-1.68,-891,-4.45
27,2015-09-23,9.17,-3.07,-1349,-5.74,-261,-1.11,-1089,-4.63,583,2.48,766,3.26
28,2015-09-22,9.46,3.05,-491,-1.14,-818,-1.90,327,0.76,-3.76,-0.01,494,1.15
29,2015-09-21,9.18,6.25,2240,9.19,1151,4.73,1088,4.47,-740,-3.04,-1500,-6.16
