,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,9.46,0.53,-2727,-3.53,-823,-1.06,-1903,-2.46,1953,2.53,774,1.00
1,2015-11-05,9.41,2.51,10900.0,7.37,7843,5.30,3069,2.07,-5622,-3.80,-5289,-3.57
2,2015-11-04,9.18,3.26,1103,1.98,2031,3.65,-927,-1.67,-1738,-3.12,635,1.14
3,2015-11-03,8.89,-1.55,-2020,-6.95,-3050,-10.49,1029,3.54,-289,-0.99,2309,7.94
4,2015-11-02,9.03,-1.10,-2397,-9.15,-2928,-11.18,531,2.03,2304,8.80,92.26,0.35
5,2015-10-30,9.13,-1.19,-5914,-11.86,1343,2.69,-7257,-14.56,4313,8.65,1601,3.21
6,2015-10-29,9.24,0.54,3394,7.17,4983,10.53,-1589,-3.36,-2814,-5.94,-580,-1.23
7,2015-10-28,9.19,-0.65,-1418,-3.99,-1157,-3.25,-261,-0.73,403,1.13,1015,2.85
8,2015-10-27,9.25,-0.86,-1753,-5.07,-2925,-8.46,1173,3.39,203,0.59,1550,4.48
9,2015-10-26,9.33,1.19,3846,6.17,3075,4.93,770,1.24,-2874,-4.61,-972,-1.56
10,2015-10-23,9.22,0,171,0.39,-438,-1.00,609,1.39,176,0.40,-347,-0.79
11,2015-10-22,9.22,-1.07,-1878,-4.23,-3018,-6.80,1140,2.57,1029,2.32,850,1.92
12,2015-10-21,9.32,0.22,7975,7.93,14100.0,14.00,-6109,-6.07,-6326,-6.29,-1649,-1.64
13,2015-10-20,9.30,0.22,-281,-0.56,665,1.33,-946,-1.89,-158,-0.32,438,0.88
14,2015-10-19,9.28,-1.17,1419,2.61,-730,-1.34,2149,3.95,-1109,-2.04,-310,-0.57
15,2015-10-16,9.39,0.97,3366,5.90,-1738,-3.04,5104,8.94,-1571,-2.75,-1795,-3.15
16,2015-10-15,9.30,1.64,-3390,-7.42,-349,-0.76,-3041,-6.65,1573,3.44,1817,3.97
17,2015-10-14,9.15,-1.40,-2151,-6.94,-2686,-8.66,535,1.73,1069,3.45,1082,3.49
18,2015-10-13,9.28,-0.75,-3815,-10.05,-4085,-10.76,271,0.71,2581,6.80,1233,3.25
19,2015-10-12,9.35,2.97,3401,4.65,4334,5.92,-933,-1.27,-2999,-4.10,-402,-0.55
20,2015-10-09,9.08,0.67,127,0.34,-1202,-3.18,1329,3.51,-1111,-2.94,984,2.60
21,2015-10-08,9.02,2.15,-336,-0.87,-849,-2.21,514,1.34,-1197,-3.12,1532,3.99
22,2015-09-30,8.83,0.11,-1271,-6.06,-217,-1.04,-1054,-5.02,-1922,-9.16,3193,15.22
23,2015-09-29,8.82,-2.76,-1597,-7.25,-2368,-10.75,771,3.50,293,1.33,1305,5.92
24,2015-09-28,9.07,-0.22,-639,-3.14,750,3.69,-1389,-6.82,-505,-2.48,1143,5.62
25,2015-09-25,9.09,0.44,2122,6.60,3771,11.73,-1649,-5.13,-1989,-6.19,-133,-0.41
26,2015-09-24,9.05,-0.11,-1601,-7.29,-1770,-8.06,169,0.77,1053,4.79,548,2.50
27,2015-09-23,9.06,-2.69,-3860,-12.25,-2560,-8.12,-1301,-4.13,2524,8.01,1336,4.24
28,2015-09-22,9.31,0.22,-540,-1.90,-1171,-4.13,632,2.23,1443,5.09,-904,-3.18
29,2015-09-21,9.29,0.98,-3061,-10.24,-872,-2.92,-2189,-7.32,1331,4.45,1729,5.79
