,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.14,1.51,-782,-0.81,-568,-0.59,-214,-0.22,60.20,0.06,722,0.75
1,2015-11-05,11.96,3.10,-1560,-1.48,3684,3.50,-5243,-4.98,1117,1.06,442,0.42
2,2015-11-04,11.60,6.91,5527,10.08,2154,3.93,3373,6.15,-1389,-2.53,-4138,-7.55
3,2015-11-03,10.85,-2.16,-5833,-13.28,-6996,-15.93,1164,2.65,2363,5.38,3470,7.90
4,2015-11-02,11.09,-5.70,-4617,-7.48,-4254,-6.89,-363,-0.59,1824,2.96,2793,4.52
5,2015-10-30,11.76,1.03,-25400.0,-17.26,-23900.0,-16.26,-1476,-1.00,11400.0,7.77,13900.0,9.49
6,2015-10-29,11.64,10.02,26800.0,24.73,34900.0,32.20,-8087,-7.47,-15500.0,-14.35,-11200.0,-10.38
7,2015-10-28,10.58,-2.04,-4244,-9.58,-4575,-10.33,331,0.75,1752,3.95,2492,5.63
8,2015-10-27,10.80,-1.10,-2931,-8.20,-2483,-6.94,-449,-1.25,525,1.47,2407,6.73
9,2015-10-26,10.92,-1.27,-10100.0,-15.79,-5915,-9.25,-4182,-6.54,3030,4.74,7066,11.05
10,2015-10-23,11.06,4.54,-3337,-4.79,-1134,-1.63,-2203,-3.16,2371,3.40,967,1.39
11,2015-10-22,10.58,4.13,780,2.49,971,3.10,-192,-0.61,-186,-0.60,-593,-1.90
12,2015-10-21,10.16,-9.37,-4601,-9.45,-1746,-3.58,-2855,-5.86,200,0.41,4401,9.03
13,2015-10-20,11.21,-0.36,-3166,-9.41,-3717,-11.05,551,1.64,1724,5.13,1442,4.29
14,2015-10-19,11.25,0.90,205,0.35,-188,-0.32,393,0.67,-480,-0.81,275,0.47
15,2015-10-16,11.15,4.99,3061,4.75,767,1.19,2293,3.56,-1516,-2.35,-1545,-2.40
16,2015-10-15,10.62,4.22,4859,14.18,2899,8.46,1960,5.72,-1925,-5.62,-2934,-8.56
17,2015-10-14,10.19,-3.87,-3387,-12.08,-1593,-5.68,-1794,-6.40,823,2.93,2564,9.15
18,2015-10-13,10.60,0.38,-2037,-5.58,-1302,-3.57,-735,-2.01,502,1.37,1536,4.20
19,2015-10-12,10.56,6.77,5362,13.05,4521,11.00,841,2.05,-1691,-4.11,-3671,-8.93
20,2015-10-09,9.89,0.92,-656,-3.63,-571,-3.16,-85.32,-0.47,1398,7.74,-741,-4.10
21,2015-10-08,9.80,4.26,1532,7.56,819,4.04,712,3.51,-319,-1.57,-1213,-5.98
22,2015-09-30,9.40,0.75,-452,-4.12,-317,-2.89,-135,-1.23,72.54,0.66,379,3.46
23,2015-09-29,9.33,-4.70,-2508,-15.34,-292,-1.79,-2216,-13.55,432,2.64,2076,12.70
24,2015-09-28,9.79,1.14,176,1.13,77.57,0.50,98.66,0.63,-526,-3.38,349,2.25
25,2015-09-25,9.68,-5.28,-3876,-12.16,-746,-2.34,-3130,-9.82,559,1.75,3317,10.41
26,2015-09-24,10.22,-0.10,-901,-2.65,-1103,-3.25,202,0.59,-237,-0.70,1138,3.35
27,2015-09-23,10.23,1.39,1841,4.27,144,0.33,1697,3.93,-1967,-4.56,126,0.29
28,2015-09-22,10.09,-2.23,-4761,-13.33,-4670,-13.08,-90.98,-0.25,2068,5.79,2693,7.54
29,2015-09-21,10.32,2.18,64.61,0.16,1052,2.55,-988,-2.39,138,0.34,-203,-0.49
