,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.58,0.48,-4115,-4.56,-2939,-3.26,-1176,-1.30,1913,2.12,2202,2.44
1,2015-11-05,12.52,1.21,716,0.68,-221,-0.21,937,0.89,-1084,-1.03,368,0.35
2,2015-11-04,12.37,7.19,11000.0,13.63,6218,7.74,4733,5.89,-5389,-6.71,-5561,-6.92
3,2015-11-03,11.54,0.35,-803,-2.24,132,0.37,-935,-2.61,-18.39,-0.05,822,2.29
4,2015-11-02,11.50,-2.95,-4536,-10.36,-1958,-4.47,-2579,-5.89,1624,3.71,2912,6.65
5,2015-10-30,11.85,0,2686,5.37,626,1.25,2061,4.12,-1599,-3.20,-1087,-2.17
6,2015-10-29,11.85,2.24,1980,3.96,1775,3.55,205,0.41,-1174,-2.35,-806,-1.61
7,2015-10-28,11.59,-5.23,-7681,-10.84,-8109,-11.45,428,0.60,3740,5.28,3941,5.56
8,2015-10-27,12.23,-0.16,-372,-0.40,-823,-0.88,451,0.48,205,0.22,167,0.18
9,2015-10-26,12.25,-2.08,-8144,-6.77,-7948,-6.61,-196,-0.16,3105,2.58,5039,4.19
10,2015-10-23,12.51,3.05,-6928,-4.75,-3822,-2.62,-3106,-2.13,2009,1.38,4920,3.37
11,2015-10-22,12.14,9.96,16600.0,11.88,17400.0,12.48,-836,-0.60,-8602,-6.16,-7983,-5.72
12,2015-10-21,11.04,-2.73,-3926,-2.93,-1333,-0.99,-2593,-1.93,855,0.64,3072,2.29
13,2015-10-20,11.35,0.27,-3262,-5.30,-4012,-6.51,749,1.22,763,1.24,2499,4.06
14,2015-10-19,11.32,-0.88,-2759,-3.10,-3383,-3.80,624,0.70,1114,1.25,1645,1.85
15,2015-10-16,11.42,3.44,2361,2.28,2499,2.41,-139,-0.13,-2786,-2.69,425,0.41
16,2015-10-15,11.04,3.47,341,0.50,-862,-1.26,1203,1.76,248,0.36,-589,-0.86
17,2015-10-14,10.67,-1.75,-1691,-3.43,-1873,-3.80,182,0.37,320,0.65,1371,2.78
18,2015-10-13,10.86,1.02,-14200.0,-16.01,-12800.0,-14.45,-1390,-1.56,8307,9.35,5924,6.66
19,2015-10-12,10.75,10.03,12100.0,17.82,22200.0,32.79,-10100.0,-14.97,-6532,-9.65,-5535,-8.17
20,2015-10-09,9.77,1.98,3344,10.16,1815,5.52,1529,4.65,-1980,-6.02,-1365,-4.15
21,2015-10-08,9.58,3.46,2035,6.81,102,0.34,1932,6.47,-700,-2.34,-1335,-4.47
22,2015-09-30,9.26,1.42,774,4.06,173,0.91,602,3.16,-118,-0.62,-656,-3.44
23,2015-09-29,9.13,-2.87,-2125,-13.46,-1094,-6.93,-1031,-6.53,233,1.48,1892,11.99
24,2015-09-28,9.40,2.17,2923,14.57,1814,9.04,1109,5.53,-1604,-7.99,-1319,-6.57
25,2015-09-25,9.20,-3.16,-3151,-13.83,-1235,-5.42,-1916,-8.41,1354,5.94,1798,7.89
26,2015-09-24,9.50,3.26,-964,-2.67,617,1.71,-1582,-4.37,2416,6.68,-1451,-4.01
27,2015-09-23,9.20,-4.66,-2947,-10.03,-1790,-6.09,-1157,-3.94,897,3.05,2050,6.98
28,2015-09-22,9.65,0.63,314,0.67,-870,-1.87,1184,2.54,-1.97,0,-312,-0.67
29,2015-09-21,9.59,5.50,3013,7.82,4502,11.68,-1489,-3.86,-1292,-3.35,-1721,-4.47
