,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.75,10.03,-40800.0,-7.33,-37700.0,-6.76,-3180,-0.57,23500.0,4.22,17300.0,3.11
1,2015-11-05,9.77,7.96,-19300.0,-3.88,-4592,-0.92,-14700.0,-2.96,9700,1.95,9582,1.93
2,2015-11-04,9.05,9.96,22500.0,10.76,30000.0,14.34,-7480,-3.58,-13400.0,-6.41,-9097,-4.35
3,2015-11-03,8.23,-0.60,-173,-0.37,-2140,-4.58,1967,4.21,372,0.80,-198,-0.42
4,2015-11-02,8.28,-2.59,-1213,-1.67,-2335,-3.22,1122,1.55,664,0.92,550,0.76
5,2015-10-30,8.50,2.91,3137,2.65,2683,2.26,454,0.38,-2045,-1.73,-1093,-0.92
6,2015-10-29,8.26,0.61,-1859,-5.78,-191,-0.59,-1668,-5.18,1477,4.59,382,1.19
7,2015-10-28,8.21,-3.41,-5331,-8.94,-3290,-5.51,-2041,-3.42,2350,3.94,2981,5.00
8,2015-10-27,8.50,0.95,4113,6.12,3573,5.32,540,0.80,-2812,-4.19,-1301,-1.94
9,2015-10-26,8.42,2.68,525,0.45,-3569,-3.04,4094,3.49,-328,-0.28,-197,-0.17
10,2015-10-23,8.20,1.61,1130,1.90,2894,4.86,-1764,-2.96,-910,-1.53,-220,-0.37
11,2015-10-22,8.07,2.28,-1542,-2.65,2463,4.23,-4005,-6.88,-260,-0.45,1801,3.10
12,2015-10-21,7.89,-6.85,-5776,-6.21,-6496,-6.98,720,0.77,969,1.04,4807,5.17
13,2015-10-20,8.47,0.36,-3306,-4.23,-5071,-6.48,1764,2.26,638,0.82,2668,3.41
14,2015-10-19,8.44,2.80,-714,-0.47,-672,-0.44,-41.75,-0.03,-815,-0.54,1529,1.01
15,2015-10-16,8.21,1.23,-17100.0,-12.22,-24300.0,-17.33,7161,5.11,9708,6.93,7415,5.29
16,2015-10-15,8.11,3.84,-10300.0,-9.21,-16200.0,-14.53,5945,5.32,6164,5.51,4134,3.70
17,2015-10-14,7.81,-1.14,-2933,-5.16,-867,-1.52,-2065,-3.63,447,0.79,2486,4.37
18,2015-10-13,7.90,-1.13,-5500,-10.59,-4280,-8.24,-1220,-2.35,2250,4.33,3251,6.26
19,2015-10-12,7.99,4.72,-2174,-2.25,-3801,-3.94,1627,1.69,358,0.37,1816,1.88
20,2015-10-09,7.63,1.06,-2759,-4.81,1504,2.62,-4263,-7.44,938,1.64,1821,3.18
21,2015-10-08,7.55,2.58,912,1.61,2981,5.27,-2069,-3.66,-705,-1.25,-207,-0.37
22,2015-09-30,7.36,-3.66,-9846,-17.59,-1049,-1.87,-8798,-15.72,3253,5.81,6593,11.78
23,2015-09-29,7.64,-51.06,-2555,-8.91,500,1.74,-3055,-10.65,-164,-0.57,2719,9.48
24,2015-09-28,15.61,0.97,-1126,-3.35,162,0.48,-1287,-3.83,-547,-1.63,1672,4.97
25,2015-09-25,15.46,-2.09,-3664,-9.78,-2558,-6.83,-1105,-2.95,1335,3.56,2329,6.22
26,2015-09-24,15.79,2.87,3291,7.19,3000,6.55,291,0.64,-2195,-4.79,-1096,-2.39
27,2015-09-23,15.35,-2.48,-5231,-12.08,-5881,-13.58,650,1.50,2439,5.63,2792,6.45
28,2015-09-22,15.74,5.92,9590,12.58,11400.0,14.92,-1784,-2.34,-4321,-5.67,-5269,-6.91
29,2015-09-21,14.86,2.91,3338,11.37,3226,10.99,112,0.38,-1882,-6.41,-1456,-4.96
