,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,8.85,2.19,6168,7.65,2586,3.21,3581,4.44,-2925,-3.63,-3243,-4.02
1,2015-11-05,8.66,1.17,2206,2.66,2388,2.87,-182,-0.22,-1923,-2.32,-283,-0.34
2,2015-11-04,8.56,5.16,3558,6.07,449,0.77,3109,5.30,-1028,-1.75,-2530,-4.31
3,2015-11-03,8.14,-2.16,-8551,-18.81,-3997,-8.79,-4554,-10.02,2035,4.48,6516,14.33
4,2015-11-02,8.32,-5.67,-11200.0,-19.86,-5987,-10.57,-5255,-9.28,2614,4.62,8628,15.24
5,2015-10-30,8.82,0.68,1110,1.44,1262,1.64,-152,-0.20,529,0.69,-1639,-2.13
6,2015-10-29,8.76,2.10,-488,-0.75,1344,2.06,-1832,-2.81,141,0.22,346,0.53
7,2015-10-28,8.58,-3.60,-8052,-12.47,-3778,-5.85,-4274,-6.62,1100,1.70,6953,10.76
8,2015-10-27,8.90,-1.87,-7847,-9.34,-3761,-4.48,-4086,-4.87,1870,2.23,5977,7.12
9,2015-10-26,9.07,0.22,-5999,-5.66,-2473,-2.33,-3527,-3.33,1444,1.36,4555,4.30
10,2015-10-23,9.05,0.44,-10200.0,-7.82,-4123,-3.17,-6056,-4.66,2092,1.61,8087,6.22
11,2015-10-22,9.01,8.16,-3446,-2.84,1640,1.35,-5085,-4.19,1202,0.99,2243,1.85
12,2015-10-21,8.33,-9.75,-23600.0,-14.01,-10700.0,-6.34,-12900.0,-7.67,4327,2.57,19300.0,11.44
13,2015-10-20,9.23,2.21,2608,2.44,3885,3.63,-1277,-1.19,-2337,-2.18,-272,-0.25
14,2015-10-19,9.03,-1.20,-20500.0,-15.22,-9489,-7.03,-11100.0,-8.19,7206,5.34,13300.0,9.88
15,2015-10-16,9.14,1.11,-5831,-4.41,-3939,-2.98,-1892,-1.43,712,0.54,5120,3.87
16,2015-10-15,9.04,2.15,543,0.46,-1211,-1.03,1754,1.50,1144,0.98,-1687,-1.44
17,2015-10-14,8.85,0.80,-6625,-4.23,-937,-0.60,-5688,-3.63,-73.76,-0.05,6699,4.27
18,2015-10-13,8.78,5.15,-8898,-6.27,-3394,-2.39,-5503,-3.88,2115,1.49,6782,4.78
19,2015-10-12,8.35,6.23,8890,8.19,8172,7.53,718,0.66,-4471,-4.12,-4419,-4.07
20,2015-10-09,7.86,0.77,-448,-0.66,135,0.20,-583,-0.85,-685,-1.00,1133,1.66
21,2015-10-08,7.80,5.26,6199,8.27,2344,3.13,3855,5.14,-1561,-2.08,-4638,-6.19
22,2015-09-30,7.41,0.82,-3126,-6.83,-550,-1.20,-2575,-5.63,-58.94,-0.13,3185,6.96
23,2015-09-29,7.35,-1.08,-5371,-9.72,-3757,-6.80,-1614,-2.92,1071,1.94,4300,7.79
24,2015-09-28,7.43,1.36,-2000,-4.84,-1870,-4.52,-131,-0.32,1069,2.58,931,2.25
25,2015-09-25,7.33,-6.27,-7552,-8.95,-4556,-5.40,-2996,-3.55,114,0.13,7438,8.81
26,2015-09-24,7.82,3.17,508,0.72,-568,-0.81,1076,1.53,75.42,0.11,-583,-0.83
27,2015-09-23,7.58,1.47,-2496,-2.72,-1066,-1.16,-1430,-1.56,-872,-0.95,3368,3.66
28,2015-09-22,7.47,0.67,-2012,-2.62,15.16,0.02,-2027,-2.64,-451,-0.59,2463,3.21
29,2015-09-21,7.42,4.21,1853,2.97,1365,2.19,487,0.78,-802,-1.29,-1050,-1.68
