,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,7.69,1.45,-710,-2.25,-2140,-6.78,1430,4.53,208,0.66,502,1.59
1,2015-11-05,7.58,0,-1447,-5.94,-772,-3.17,-675,-2.77,343,1.41,1104,4.53
2,2015-11-04,7.58,3.84,1292,5.61,724,3.15,567,2.46,-528,-2.29,-763,-3.32
3,2015-11-03,7.30,-1.48,-2645,-16.82,-876,-5.57,-1769,-11.25,467,2.97,2178,13.85
4,2015-11-02,7.41,-3.64,-4595,-22.84,-1948,-9.69,-2647,-13.16,776,3.86,3819,18.99
5,2015-10-30,7.69,-0.65,-2.05,-0.01,1046,3.64,-1048,-3.64,-1101,-3.83,1104,3.84
6,2015-10-29,7.74,2.38,441,1.42,871,2.81,-429,-1.39,-626,-2.02,185,0.60
7,2015-10-28,7.56,-2.20,-2651,-10.98,-995,-4.12,-1655,-6.86,64.71,0.27,2586,10.72
8,2015-10-27,7.73,-2.40,-2879,-10.70,-1301,-4.83,-1578,-5.86,134,0.50,2745,10.20
9,2015-10-26,7.92,2.33,986,2.49,1645,4.15,-659,-1.66,-427,-1.08,-559,-1.41
10,2015-10-23,7.74,1.98,904,2.76,1106,3.38,-201,-0.62,-447,-1.37,-457,-1.40
11,2015-10-22,7.59,1.88,420,1.25,-1332,-3.95,1752,5.20,-239,-0.71,-181,-0.54
12,2015-10-21,7.45,-10.02,-12100.0,-21.24,-3902,-6.85,-8203,-14.39,1224,2.15,10900.0,19.09
13,2015-10-20,8.28,3.37,85.40,0.14,498,0.84,-413,-0.69,-2618,-4.40,2532,4.26
14,2015-10-19,8.01,1.78,-6205,-9.39,-4282,-6.48,-1923,-2.91,1996,3.02,4209,6.37
15,2015-10-16,7.87,-1.75,-8523,-15.20,-4696,-8.38,-3827,-6.83,590,1.05,7934,14.15
16,2015-10-15,8.01,0.63,-20000.0,-21.45,-14000.0,-14.98,-6034,-6.46,6977,7.47,13000.0,13.97
17,2015-10-14,7.96,9.94,14500.0,14.12,16000.0,15.48,-1406,-1.36,-6918,-6.71,-7630,-7.40
18,2015-10-13,7.24,0.28,-3708,-9.15,-2727,-6.73,-981,-2.42,963,2.38,2746,6.78
19,2015-10-12,7.22,4.03,-3.44,-0.01,-274,-0.44,271,0.44,1766,2.86,-1763,-2.85
20,2015-10-09,6.94,-7.47,-11100.0,-16.60,-8299,-12.41,-2803,-4.19,815,1.22,10300.0,15.38
21,2015-10-08,7.50,-3.60,-43100.0,-36.36,-25100.0,-21.21,-18000.0,-15.15,11300.0,9.52,31800.0,26.84
22,2015-09-30,7.78,-9.95,-284,-48.69,-127,-21.82,-157,-26.86,-3.22,-0.55,287,49.24
23,2015-09-29,8.64,-10.00,-156,-30.62,-71.99,-14.14,-83.95,-16.48,34.21,6.72,122,23.90
24,2015-09-28,9.60,-55.01,-440,-66.31,-381,-57.38,-59.23,-8.93,145,21.88,295,44.43
25,2015-05-15,21.34,10.00,5447,11.36,4505,9.39,942,1.96,-4108,-8.56,-1339,-2.79
26,2015-05-14,19.40,4.75,3287,10.04,460,1.41,2827,8.64,-1413,-4.32,-1874,-5.72
27,2015-05-13,18.52,0.49,2216,7.76,642,2.25,1574,5.51,-1618,-5.67,-599,-2.10
28,2015-05-12,18.43,2.45,913,2.55,2314,6.46,-1401,-3.91,-475,-1.33,-438,-1.22
29,2015-05-11,17.99,3.15,1231,3.23,115,0.30,1116,2.93,-1005,-2.64,-226,-0.59
