,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.30,10.04,57800.0,12.42,77300.0,16.60,-19500.0,-4.18,-28400.0,-6.09,-29500.0,-6.33
1,2015-11-05,9.36,6.97,-2474,-0.48,5823,1.14,-8297,-1.62,-1415,-0.28,3889,0.76
2,2015-11-04,8.75,10.06,27100.0,11.69,32400.0,14.00,-5343,-2.31,-12100.0,-5.24,-14900.0,-6.45
3,2015-11-03,7.95,2.58,2721,2.60,-1233,-1.18,3955,3.78,-643,-0.61,-2078,-1.99
4,2015-11-02,7.75,0.26,9377,9.26,9391,9.27,-13.72,-0.01,-5413,-5.35,-3964,-3.92
5,2015-10-30,7.73,3.34,6930,8.18,9367,11.06,-2436,-2.88,-2507,-2.96,-4423,-5.22
6,2015-10-29,7.48,0.67,-4146,-10.74,-2998,-7.76,-1148,-2.97,2357,6.10,1789,4.63
7,2015-10-28,7.43,-2.88,-3945,-8.57,-3110,-6.76,-836,-1.82,739,1.60,3207,6.97
8,2015-10-27,7.65,-0.91,-1772,-3.23,-2763,-5.04,992,1.81,-18.00,-0.03,1790,3.27
9,2015-10-26,7.72,1.98,-3398,-3.40,-3092,-3.09,-306,-0.31,409,0.41,2989,2.99
10,2015-10-23,7.57,2.16,2137,3.75,969,1.70,1168,2.05,-20.33,-0.04,-2116,-3.72
11,2015-10-22,7.41,2.21,-1826,-3.50,-325,-0.62,-1500,-2.87,-659,-1.26,2484,4.76
12,2015-10-21,7.25,-8.11,-10300.0,-12.49,-7195,-8.75,-3070,-3.73,2899,3.53,7365,8.96
13,2015-10-20,7.89,1.41,563,0.83,63.40,0.09,500,0.74,-1000,-1.48,437,0.65
14,2015-10-19,7.78,1.83,-2016,-1.80,1315,1.17,-3330,-2.97,998,0.89,1018,0.91
15,2015-10-16,7.64,1.73,-5379,-6.21,-6572,-7.58,1193,1.38,2947,3.40,2432,2.81
16,2015-10-15,7.51,2.88,3016,5.44,4217,7.61,-1200,-2.17,-1605,-2.90,-1412,-2.55
17,2015-10-14,7.30,-2.14,-4880,-8.56,-4251,-7.46,-629,-1.10,2049,3.59,2831,4.97
18,2015-10-13,7.46,-0.40,-954,-2.27,125,0.30,-1079,-2.57,-1430,-3.41,2384,5.68
19,2015-10-12,7.49,5.79,10200.0,11.76,7029,8.07,3214,3.69,-2999,-3.44,-7243,-8.31
20,2015-10-09,7.08,2.31,5380,11.42,5392,11.44,-11.77,-0.02,-3576,-7.59,-1804,-3.83
21,2015-10-08,6.92,3.75,4130,10.22,2193,5.43,1938,4.80,-1426,-3.53,-2704,-6.69
22,2015-09-30,6.67,0.30,-1894,-7.20,-721,-2.74,-1173,-4.46,749,2.85,1145,4.35
23,2015-09-29,6.65,-0.89,-1547,-5.55,170,0.61,-1717,-6.16,662,2.38,885,3.18
24,2015-09-28,6.71,1.51,-336,-1.98,146,0.86,-481,-2.84,-391,-2.31,727,4.29
25,2015-09-25,6.61,-4.89,-3404,-12.41,-1357,-4.95,-2047,-7.46,241,0.88,3163,11.53
26,2015-09-24,6.95,1.46,256,1.08,764,3.22,-508,-2.14,-67.36,-0.28,-188,-0.79
27,2015-09-23,6.85,-3.25,-2261,-5.88,1002,2.61,-3263,-8.49,-468,-1.22,2730,7.10
28,2015-09-22,7.08,3.36,-1469,-2.21,-1136,-1.71,-333,-0.50,1211,1.82,258,0.39
29,2015-09-21,6.85,2.09,1974,7.37,1483,5.54,491,1.83,-1212,-4.52,-762,-2.85
