,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.91,4.00,1151,1.08,31.86,0.03,1119,1.05,-1933,-1.81,782,0.73
1,2015-11-05,10.49,0,-3417,-4.90,-2241,-3.22,-1176,-1.69,1722,2.47,1695,2.43
2,2015-11-04,10.49,4.17,4249,8.76,1603,3.31,2646,5.46,-657,-1.35,-3592,-7.41
3,2015-11-03,10.07,-1.95,-7198,-19.60,-4019,-10.94,-3178,-8.65,899,2.45,6299,17.15
4,2015-11-02,10.27,-1.53,-804,-2.03,-534,-1.35,-270,-0.68,-1025,-2.59,1828,4.62
5,2015-10-30,10.43,-0.57,2005,3.84,522,1.00,1484,2.84,-767,-1.47,-1238,-2.37
6,2015-10-29,10.49,-0.57,-3876,-7.56,-2061,-4.02,-1815,-3.54,633,1.23,3243,6.32
7,2015-10-28,10.55,0.19,-3478,-4.24,663,0.81,-4141,-5.05,485,0.59,2992,3.65
8,2015-10-27,10.53,-1.22,-5810,-7.36,-4973,-6.30,-838,-1.06,1760,2.23,4051,5.13
9,2015-10-26,10.66,-3.79,-12600.0,-10.36,-7441,-6.13,-5137,-4.23,2516,2.07,10100.0,8.29
10,2015-10-23,11.08,3.07,-22400.0,-11.16,-15000.0,-7.48,-7406,-3.68,3260,1.62,19200.0,9.54
11,2015-10-22,10.75,10.03,16400.0,8.82,23700.0,12.76,-7312,-3.93,-11000.0,-5.92,-5404,-2.91
12,2015-10-21,9.77,10.02,5741,54.39,7425,70.35,-1684,-15.96,-2863,-27.12,-2878,-27.27
13,2015-10-20,8.88,10.04,646,64.59,685,68.48,-38.92,-3.89,-339,-33.84,-308,-30.75
14,2015-10-19,8.07,9.95,438,73.45,487,81.61,-48.74,-8.17,-158,-26.40,-281,-47.05
15,2015-08-27,7.34,1.38,-3712,-7.07,-23.79,-0.05,-3688,-7.02,-966,-1.84,4678,8.90
16,2015-08-26,7.24,-9.95,-6730,-10.52,-4204,-6.57,-2526,-3.95,-219,-0.34,6949,10.86
17,2015-08-25,8.04,-9.97,-5069,-17.67,-2957,-10.31,-2112,-7.36,165,0.57,4904,17.10
18,2015-08-24,8.93,-9.98,-10200.0,-25.02,-5673,-13.92,-4520,-11.09,2080,5.10,8113,19.91
19,2015-08-21,9.92,-4.89,-8642,-18.35,-3532,-7.50,-5110,-10.85,1391,2.95,7251,15.39
20,2015-08-20,10.43,-5.27,-7394,-12.14,-4777,-7.84,-2617,-4.29,1052,1.73,6342,10.41
21,2015-08-19,11.01,6.89,-432,-0.50,1914,2.22,-2345,-2.72,291,0.34,141,0.16
22,2015-08-18,10.30,-9.17,-8597,-6.73,-4394,-3.44,-4202,-3.29,1395,1.09,7202,5.64
23,2015-08-17,11.34,-0.61,-6896,-9.43,-5785,-7.91,-1110,-1.52,1448,1.98,5448,7.45
24,2015-08-14,11.41,3.82,5157,4.69,4864,4.43,293,0.27,-2815,-2.56,-2343,-2.13
25,2015-08-13,10.99,2.33,1263,2.36,574,1.07,688,1.28,-254,-0.47,-1008,-1.88
26,2015-08-12,10.74,-3.68,-9420,-15.07,-2758,-4.41,-6662,-10.66,483,0.77,8937,14.30
27,2015-08-11,11.15,2.20,642,0.63,1868,1.83,-1227,-1.20,88.14,0.09,-730,-0.72
28,2015-08-10,10.91,5.61,5970,7.97,6142,8.20,-172,-0.23,-1667,-2.23,-4303,-5.75
29,2015-08-07,10.33,1.87,-1566,-4.28,-756,-2.06,-810,-2.21,536,1.46,1030,2.81
