,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,3.20,0,-16800.0,-10.75,-20400.0,-13.09,3638,2.33,10400.0,6.69,6325,4.06
1,2015-11-05,3.20,1.59,16600.0,6.40,18300.0,7.03,-1639,-0.63,-8757,-3.37,-7884,-3.03
2,2015-11-04,3.15,2.61,-4863,-3.85,-3587,-2.84,-1276,-1.01,2104,1.66,2759,2.18
3,2015-11-03,3.07,-1.29,-8561,-12.80,-11200.0,-16.72,2618,3.92,4617,6.91,3945,5.90
4,2015-11-02,3.11,-0.96,2529,3.75,-3.84,-0.01,2533,3.75,-2494,-3.69,-34.91,-0.05
5,2015-10-30,3.14,0.32,1701,3.35,2630,5.19,-930,-1.83,-1318,-2.60,-382,-0.75
6,2015-10-29,3.13,-0.63,-1804,-3.86,-2920,-6.25,1116,2.39,203,0.43,1601,3.43
7,2015-10-28,3.15,0,1093,1.77,339,0.55,754,1.22,-803,-1.30,-290,-0.47
8,2015-10-27,3.15,-0.63,3667,5.13,6649,9.31,-2981,-4.17,-2457,-3.44,-1211,-1.69
9,2015-10-26,3.17,0.32,-3021,-3.55,-5604,-6.58,2583,3.03,2236,2.63,785,0.92
10,2015-10-23,3.16,0.32,4205,5.13,3412,4.17,793,0.97,-1937,-2.36,-2267,-2.77
11,2015-10-22,3.15,-1.25,-2046,-2.08,-4307,-4.37,2262,2.29,208,0.21,1838,1.86
12,2015-10-21,3.19,1.59,17200.0,8.97,27000.0,14.08,-9796,-5.12,-7799,-4.07,-9374,-4.89
13,2015-10-20,3.14,0.32,-3127,-5.31,-3413,-5.80,287,0.49,3122,5.30,4.99,0.01
14,2015-10-19,3.13,-0.32,1623,1.83,1725,1.94,-102,-0.11,-1630,-1.84,6.83,0.01
15,2015-10-16,3.14,0.32,-1087,-1.41,-5690,-7.36,4602,5.95,963,1.25,124,0.16
16,2015-10-15,3.13,0.97,-4008,-7.54,-1187,-2.23,-2821,-5.31,2541,4.78,1467,2.76
17,2015-10-14,3.10,-0.96,-3960,-7.83,-6801,-13.45,2841,5.62,2020,4.00,1940,3.84
18,2015-10-13,3.13,-0.63,-3581,-7.04,-3702,-7.28,121,0.24,2676,5.26,905,1.78
19,2015-10-12,3.15,1.94,3014,2.92,2225,2.15,789,0.76,-1825,-1.77,-1189,-1.15
20,2015-10-09,3.09,0.32,-824,-1.45,-4497,-7.93,3673,6.47,675,1.19,149,0.26
21,2015-10-08,3.08,1.65,1237,1.85,2332,3.48,-1095,-1.63,-245,-0.37,-992,-1.48
22,2015-09-30,3.03,0,-2605,-5.83,-4255,-9.52,1651,3.69,364,0.81,2241,5.01
23,2015-09-29,3.03,-1.62,-10800.0,-18.33,-10200.0,-17.33,-587,-1.00,4456,7.56,6353,10.77
24,2015-09-28,3.08,-0.96,-2576,-9.01,-2358,-8.24,-218,-0.76,2086,7.29,490,1.71
25,2015-09-25,3.11,0.65,442,0.69,3691,5.80,-3249,-5.10,-520,-0.82,77.33,0.12
26,2015-09-24,3.09,-0.32,-6030,-13.82,-5931,-13.59,-98.62,-0.23,2880,6.60,3150,7.22
27,2015-09-23,3.10,-1.27,-6073,-10.71,-6582,-11.60,510,0.90,3291,5.80,2782,4.90
28,2015-09-22,3.14,0.64,-951,-1.59,309,0.52,-1260,-2.10,471,0.79,480,0.80
29,2015-09-21,3.12,-0.64,-15800.0,-19.27,-22400.0,-27.34,6625,8.07,9860,12.01,5964,7.26
