,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,10.92,2.44,678,3.11,380,1.74,298,1.36,173,0.79,-851,-3.90
1,2015-11-05,10.66,-0.93,-1990,-8.67,-766,-3.34,-1223,-5.33,120,0.52,1870,8.15
2,2015-11-04,10.76,6.22,2574,13.20,1203,6.17,1370,7.03,-57.97,-0.30,-2516,-12.90
3,2015-11-03,10.13,0.30,-365,-3.43,131,1.23,-496,-4.66,-430,-4.04,794,7.47
4,2015-11-02,10.10,-4.45,-1870,-12.40,-777,-5.15,-1093,-7.25,-529,-3.51,2399,15.91
5,2015-10-30,10.57,-2.76,-1266,-7.09,-442,-2.47,-825,-4.62,-247,-1.39,1514,8.48
6,2015-10-29,10.87,0.65,-148,-0.66,605,2.71,-752,-3.37,-860,-3.86,1008,4.52
7,2015-10-28,10.80,-2.44,-1708,-4.61,-468,-1.26,-1240,-3.35,-1021,-2.75,2729,7.36
8,2015-10-27,11.07,0,166,0.58,831,2.89,-666,-2.31,-585,-2.03,419,1.46
9,2015-10-26,11.07,5.73,1819,4.28,775,1.82,1045,2.46,-2041,-4.80,222,0.52
10,2015-10-23,10.47,3.77,412,1.05,-540,-1.38,952,2.43,-1367,-3.49,955,2.44
11,2015-10-22,10.09,6.89,276,0.87,-481,-1.51,757,2.38,-563,-1.77,286,0.90
12,2015-10-21,9.44,-7.54,-919,-2.29,69.35,0.17,-988,-2.46,-70.17,-0.18,989,2.47
13,2015-10-20,10.21,5.04,-556,-1.71,-373,-1.15,-183,-0.56,-112,-0.34,668,2.05
14,2015-10-19,9.72,1.25,-1127,-5.12,53.31,0.24,-1180,-5.36,977,4.44,150,0.68
15,2015-10-16,9.60,1.05,-1681,-7.74,-450,-2.07,-1231,-5.67,360,1.66,1321,6.08
16,2015-10-15,9.50,7.71,3011,13.70,1330,6.05,1680,7.65,-60.71,-0.28,-2950,-13.42
17,2015-10-14,8.82,-2.22,-808,-6.18,-572,-4.37,-236,-1.81,-247,-1.89,1055,8.07
18,2015-10-13,9.02,-0.44,-1692,-10.85,-275,-1.77,-1416,-9.09,701,4.50,990,6.36
19,2015-10-12,9.06,6.97,321,1.69,386,2.03,-64.95,-0.34,638,3.36,-959,-5.05
20,2015-10-09,8.47,3.29,1895,14.40,298,2.27,1597,12.14,-387,-2.94,-1508,-11.46
21,2015-10-08,8.20,4.19,267,2.76,55.86,0.58,212,2.18,507,5.23,-774,-7.99
22,2015-09-30,7.87,0.51,-330,-6.96,-29.70,-0.63,-301,-6.33,88.72,1.87,242,5.09
23,2015-09-29,7.83,-1.51,150,3.33,74.79,1.66,75.00,1.67,-172,-3.83,22.45,0.50
24,2015-09-28,7.95,2.32,96.31,2.14,0,0,96.31,2.14,13.02,0.29,-109,-2.43
25,2015-09-25,7.77,-4.66,-1595,-18.31,-411,-4.72,-1184,-13.59,110,1.26,1485,17.05
26,2015-09-24,8.15,3.69,1473,15.27,736,7.63,737,7.64,-423,-4.38,-1050,-10.89
27,2015-09-23,7.86,-2.48,-384,-5.31,0,0,-384,-5.31,-429,-5.93,813,11.24
28,2015-09-22,8.06,0.75,178,1.67,103,0.97,75.00,0.70,-84.45,-0.79,-93.43,-0.88
29,2015-09-21,8.00,4.17,936,11.36,160,1.94,776,9.42,9.78,0.12,-945,-11.48
