,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.39,2.65,13200.0,7.43,16500.0,9.28,-3305,-1.86,-6837,-3.84,-6393,-3.59
1,2015-11-05,12.07,3.25,18900.0,6.81,16200.0,5.83,2722,0.98,-11600.0,-4.16,-7366,-2.65
2,2015-11-04,11.69,5.79,25800.0,17.25,35000.0,23.43,-9241,-6.19,-12100.0,-8.13,-13600.0,-9.11
3,2015-11-03,11.05,-0.81,-2541,-5.84,-4437,-10.20,1896,4.36,1624,3.73,917,2.11
4,2015-11-02,11.14,-1.94,-5937,-10.91,-6637,-12.20,700,1.29,3365,6.19,2572,4.73
5,2015-10-30,11.36,0.80,5508,9.06,4902,8.06,606,1.00,-2449,-4.03,-3059,-5.03
6,2015-10-29,11.27,0,-2657,-7.42,341,0.95,-2998,-8.38,637,1.78,2020,5.64
7,2015-10-28,11.27,-1.83,-2981,-4.81,-6457,-10.42,3476,5.61,2383,3.84,598,0.96
8,2015-10-27,11.48,-0.35,-3168,-4.77,292,0.44,-3460,-5.21,3348,5.04,-180,-0.27
9,2015-10-26,11.52,0.44,1857,1.47,1519,1.20,338,0.27,-2024,-1.60,167,0.13
10,2015-10-23,11.47,1.24,6720,6.26,3227,3.01,3493,3.25,-190,-0.18,-6531,-6.08
11,2015-10-22,11.33,0.98,8097,8.72,6342,6.83,1755,1.89,-4600,-4.95,-3497,-3.76
12,2015-10-21,11.22,-0.88,7837,5.14,2738,1.80,5099,3.35,-2918,-1.92,-4919,-3.23
13,2015-10-20,11.32,0.53,6295,7.79,2854,3.53,3440,4.26,-1806,-2.24,-4489,-5.56
14,2015-10-19,11.26,0.27,-994,-1.22,-2806,-3.44,1812,2.22,2546,3.12,-1551,-1.90
15,2015-10-16,11.23,0.54,3403,5.31,710,1.11,2693,4.20,267,0.42,-3670,-5.73
16,2015-10-15,11.17,1.73,5715,10.60,1827,3.39,3888,7.21,-2746,-5.09,-2969,-5.51
17,2015-10-14,10.98,-1.35,-2593,-5.60,-2261,-4.88,-332,-0.72,-221,-0.48,2814,6.08
18,2015-10-13,11.13,-0.89,-4719,-11.75,-4012,-9.99,-708,-1.76,2781,6.93,1938,4.83
19,2015-10-12,11.23,3.03,15300.0,16.12,15800.0,16.60,-455,-0.48,-5984,-6.29,-9341,-9.83
20,2015-10-09,10.90,1.87,10400.0,20.23,11300.0,21.81,-817,-1.58,-5717,-11.07,-4727,-9.16
21,2015-10-08,10.70,2.00,4228,7.92,2102,3.94,2126,3.98,-2571,-4.82,-1657,-3.10
22,2015-09-30,10.49,1.06,6207,16.20,6680,17.43,-473,-1.23,-4689,-12.24,-1517,-3.96
23,2015-09-29,10.38,-1.42,-4293,-12.35,-111,-0.32,-4182,-12.03,59.94,0.17,4233,12.18
24,2015-09-28,10.53,-0.19,-810,-3.87,-383,-1.83,-426,-2.04,144,0.69,666,3.18
25,2015-09-25,10.55,-1.49,-4371,-9.27,-4880,-10.35,509,1.08,-3128,-6.63,7499,15.90
26,2015-09-24,10.71,0.09,-3600,-12.98,-2739,-9.88,-861,-3.10,1042,3.76,2558,9.23
27,2015-09-23,10.70,-2.37,-8492,-21.25,-6892,-17.25,-1600,-4.00,3636,9.10,4855,12.15
28,2015-09-22,10.96,1.29,5441,10.06,5964,11.02,-523,-0.97,-582,-1.07,-4859,-8.98
29,2015-09-21,10.82,0.09,-3103,-7.44,-5389,-12.93,2286,5.48,2232,5.35,871,2.09
