,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,6.18,9.96,24800.0,23.59,27300.0,25.97,-2510,-2.39,-11900.0,-11.30,-12900.0,-12.29
1,2015-11-05,5.62,2.55,4858,9.32,3168,6.08,1690,3.24,-2582,-4.95,-2275,-4.37
2,2015-11-04,5.48,4.98,2238,9.44,1414,5.97,824,3.48,-1092,-4.61,-1146,-4.83
3,2015-11-03,5.22,-0.95,-1237,-9.60,-151,-1.17,-1086,-8.43,344,2.67,893,6.93
4,2015-11-02,5.27,-2.77,-2372,-17.19,-1736,-12.58,-636,-4.61,669,4.85,1703,12.34
5,2015-10-30,5.42,-0.73,-299,-1.60,912,4.89,-1211,-6.49,-854,-4.58,1154,6.18
6,2015-10-29,5.46,0.55,-1185,-7.89,-1451,-9.66,266,1.77,964,6.42,221,1.47
7,2015-10-28,5.43,-2.51,-2078,-11.36,-964,-5.27,-1114,-6.09,298,1.63,1780,9.73
8,2015-10-27,5.57,-0.54,-1331,-5.65,-149,-0.63,-1182,-5.02,-360,-1.53,1691,7.18
9,2015-10-26,5.60,-0.53,-6256,-15.76,-1822,-4.59,-4433,-11.17,1913,4.82,4343,10.94
10,2015-10-23,5.63,7.03,-3017,-3.94,-371,-0.48,-2646,-3.46,311,0.41,2706,3.54
11,2015-10-22,5.26,3.34,392,1.37,492,1.72,-100,-0.35,460,1.60,-851,-2.97
12,2015-10-21,5.09,-4.68,-1337,-3.64,-2518,-6.86,1181,3.22,1076,2.93,261,0.71
13,2015-10-20,5.34,0.75,-1265,-6.03,-522,-2.49,-743,-3.54,762,3.63,503,2.40
14,2015-10-19,5.30,-1.30,-942,-4.22,-780,-3.49,-162,-0.72,615,2.75,327,1.46
15,2015-10-16,5.37,0.75,-2146,-6.99,-2280,-7.43,134,0.44,1788,5.83,358,1.17
16,2015-10-15,5.33,2.11,1480,7.45,670,3.37,810,4.08,-986,-4.97,-494,-2.49
17,2015-10-14,5.22,-3.51,-3762,-13.97,-2873,-10.67,-889,-3.30,1621,6.02,2141,7.95
18,2015-10-13,5.41,4.44,4428,11.53,4120,10.73,308,0.80,-2875,-7.49,-1553,-4.05
19,2015-10-12,5.18,4.02,2283,7.90,1391,4.81,892,3.09,-493,-1.71,-1790,-6.19
20,2015-10-09,4.98,0.81,93.72,0.65,-56.72,-0.39,150,1.04,34.63,0.24,-128,-0.88
21,2015-10-08,4.94,3.35,119,0.74,-717,-4.45,836,5.19,300,1.86,-419,-2.60
22,2015-09-30,4.78,0.84,-72.76,-0.87,-299,-3.58,226,2.71,-69.24,-0.83,142,1.70
23,2015-09-29,4.74,-2.27,-655,-8.37,-373,-4.77,-282,-3.60,31.21,0.40,624,7.97
24,2015-09-28,4.85,0.83,1004,9.47,-27.09,-0.26,1031,9.73,-843,-7.95,-162,-1.52
25,2015-09-25,4.81,-2.63,-2539,-19.48,-733,-5.63,-1806,-13.86,813,6.24,1726,13.24
26,2015-09-24,4.94,0.41,-597,-6.41,226,2.43,-823,-8.84,65.49,0.70,531,5.71
27,2015-09-23,4.92,-2.77,-2449,-16.66,-1686,-11.47,-763,-5.19,747,5.08,1702,11.58
28,2015-09-22,5.06,0.20,-1074,-5.21,255,1.24,-1329,-6.44,609,2.95,465,2.26
29,2015-09-21,5.05,2.85,986,5.87,1513,9.00,-527,-3.14,-227,-1.35,-759,-4.51
