,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,11.97,8.33,-382,-0.10,-2313,-0.58,1930,0.48,-3043,-0.76,3425,0.85
1,2015-11-05,11.05,6.76,19300.0,4.45,26700.0,6.15,-7378,-1.70,-14400.0,-3.31,-4933,-1.14
2,2015-11-04,10.35,9.99,55900.0,25.57,59300.0,27.14,-3444,-1.58,-26000.0,-11.90,-29900.0,-13.67
3,2015-11-03,9.41,-0.11,-4005,-9.17,-1001,-2.29,-3004,-6.88,307,0.70,3698,8.47
4,2015-11-02,9.42,-3.09,-9826,-16.50,-5561,-9.34,-4265,-7.16,606,1.02,9219,15.48
5,2015-10-30,9.72,1.57,2760,2.93,2456,2.61,303,0.32,-2414,-2.56,-346,-0.37
6,2015-10-29,9.57,0.21,-1723,-4.10,-1691,-4.02,-32.10,-0.08,-238,-0.57,1961,4.66
7,2015-10-28,9.55,-0.42,-5662,-8.13,-3840,-5.51,-1823,-2.62,2093,3.00,3570,5.13
8,2015-10-27,9.59,-1.24,-3636,-6.21,-1591,-2.71,-2045,-3.49,-408,-0.70,4044,6.90
9,2015-10-26,9.71,1.89,-5756,-5.88,-7008,-7.16,1252,1.28,2489,2.54,3267,3.34
10,2015-10-23,9.53,1.71,3199,4.79,2113,3.16,1086,1.63,-2715,-4.06,-484,-0.72
11,2015-10-22,9.37,1.96,-7537,-12.06,-5140,-8.22,-2397,-3.84,3003,4.81,4534,7.26
12,2015-10-21,9.19,-6.98,-9309,-9.65,-4369,-4.53,-4939,-5.12,263,0.27,9046,9.38
13,2015-10-20,9.88,0.30,-6197,-8.37,-3281,-4.43,-2916,-3.94,3813,5.15,2384,3.22
14,2015-10-19,9.85,1.76,1509,1.20,727,0.58,782,0.62,-396,-0.32,-1112,-0.89
15,2015-10-16,9.68,1.79,3220,2.97,-210,-0.19,3430,3.16,-1450,-1.34,-1770,-1.63
16,2015-10-15,9.51,2.26,1105,1.57,4130,5.87,-3025,-4.30,-177,-0.25,-929,-1.32
17,2015-10-14,9.30,-1.17,-5058,-7.50,-1229,-1.82,-3830,-5.68,813,1.20,4246,6.29
18,2015-10-13,9.41,-0.95,-6853,-11.39,-4481,-7.45,-2372,-3.94,2151,3.58,4702,7.81
19,2015-10-12,9.50,4.63,7817,7.14,11900.0,10.91,-4128,-3.77,-3108,-2.84,-4709,-4.30
20,2015-10-09,9.08,2.02,5386,10.08,4237,7.93,1150,2.15,-3137,-5.87,-2250,-4.21
21,2015-10-08,8.90,3.73,3157,6.85,242,0.53,2914,6.32,-817,-1.77,-2340,-5.07
22,2015-09-30,8.58,0.12,-262,-0.89,419,1.42,-681,-2.30,283,0.96,-20.90,-0.07
23,2015-09-29,8.57,-0.92,-2882,-8.02,-784,-2.18,-2098,-5.84,-108,-0.30,2989,8.32
24,2015-09-28,8.65,0.82,-526,-2.33,-216,-0.96,-309,-1.37,-546,-2.42,1072,4.74
25,2015-09-25,8.58,-4.13,-5411,-15.03,-2564,-7.12,-2847,-7.91,-1575,-4.37,6985,19.41
26,2015-09-24,8.95,0.79,-2303,-7.30,-1400,-4.44,-903,-2.86,-575,-1.82,2878,9.12
27,2015-09-23,8.88,-3.69,-6279,-13.79,-4422,-9.71,-1857,-4.08,517,1.13,5763,12.66
28,2015-09-22,9.22,3.25,3125,3.78,975,1.18,2150,2.60,-2483,-3.00,-642,-0.78
29,2015-09-21,8.93,1.25,-1100,-2.85,196,0.51,-1296,-3.35,281,0.73,819,2.12
