,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,12.94,1.89,71.15,0.14,958,1.85,-887,-1.71,721,1.39,-793,-1.53
1,2015-11-05,12.70,1.60,-652,-0.94,-814,-1.18,162,0.23,527,0.76,125,0.18
2,2015-11-04,12.50,8.23,8181,15.85,7315,14.17,866,1.68,-3017,-5.84,-5164,-10.00
3,2015-11-03,11.55,0.43,-392,-2.05,509,2.66,-901,-4.71,124,0.65,268,1.40
4,2015-11-02,11.50,-4.96,-5071,-16.21,-2223,-7.10,-2848,-9.10,2698,8.62,2373,7.58
5,2015-10-30,12.10,1.09,1426,3.66,2153,5.53,-727,-1.87,-507,-1.30,-920,-2.36
6,2015-10-29,11.97,-0.25,-1505,-5.18,-877,-3.02,-628,-2.16,1254,4.31,251,0.86
7,2015-10-28,12.00,-2.52,-2952,-7.56,-1121,-2.87,-1831,-4.69,480,1.23,2472,6.33
8,2015-10-27,12.31,-0.57,-3285,-8.41,-2393,-6.13,-892,-2.28,813,2.08,2473,6.33
9,2015-10-26,12.38,1.14,-3795,-6.87,-1950,-3.53,-1845,-3.34,2368,4.29,1427,2.58
10,2015-10-23,12.24,3.73,1558,3.31,-451,-0.96,2009,4.27,-363,-0.77,-1195,-2.54
11,2015-10-22,11.80,5.64,1097,2.83,1123,2.90,-25.44,-0.07,-746,-1.93,-351,-0.90
12,2015-10-21,11.17,-9.99,-12800.0,-19.20,-8470,-12.74,-4296,-6.46,3618,5.44,9148,13.76
13,2015-10-20,12.41,5.35,3351,5.54,4270,7.06,-920,-1.52,-2134,-3.53,-1217,-2.01
14,2015-10-19,11.78,-0.25,-3202,-6.93,-1410,-3.05,-1792,-3.88,893,1.93,2310,5.00
15,2015-10-16,11.81,0.25,-1931,-4.08,-546,-1.15,-1385,-2.93,-228,-0.48,2158,4.56
16,2015-10-15,11.78,6.80,3967,7.67,4867,9.42,-900,-1.74,-1277,-2.47,-2690,-5.20
17,2015-10-14,11.03,-3.67,-2490,-6.98,-1469,-4.12,-1021,-2.86,-352,-0.99,2842,7.96
18,2015-10-13,11.45,0.26,-1132,-3.22,-1084,-3.08,-48.18,-0.14,12.78,0.04,1119,3.18
19,2015-10-12,11.42,4.10,2798,5.57,3412,6.79,-614,-1.22,-1187,-2.36,-1612,-3.21
20,2015-10-09,10.97,-0.18,-13.91,-0.03,-1320,-3.06,1306,3.03,-507,-1.18,521,1.21
21,2015-10-08,10.99,3.10,-3339,-5.40,-1262,-2.04,-2077,-3.36,-505,-0.82,3844,6.22
22,2015-09-30,10.66,10.01,5544,11.25,8841,17.93,-3297,-6.69,-2285,-4.64,-3259,-6.61
23,2015-09-29,9.69,1.36,1479,6.32,-46.41,-0.20,1525,6.52,-780,-3.33,-699,-2.98
24,2015-09-28,9.56,2.91,810,5.33,384,2.52,426,2.80,-215,-1.41,-595,-3.91
25,2015-09-25,9.29,-5.30,-3681,-18.27,-1186,-5.89,-2495,-12.38,1372,6.81,2309,11.46
26,2015-09-24,9.81,3.37,921,4.43,-139,-0.67,1061,5.10,-305,-1.47,-617,-2.97
27,2015-09-23,9.49,-3.46,-2149,-11.37,-309,-1.63,-1840,-9.74,1089,5.76,1060,5.61
28,2015-09-22,9.83,0.31,-908,-3.29,421,1.53,-1330,-4.82,781,2.83,128,0.46
29,2015-09-21,9.80,4.37,2088,8.68,874,3.63,1214,5.05,-556,-2.31,-1533,-6.37
