,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,5.70,0.88,5198,7.72,7224,10.73,-2026,-3.01,-3717,-5.52,-1480,-2.20
1,2015-11-05,5.65,2.54,5548,4.76,1298,1.11,4250,3.64,-3814,-3.27,-1734,-1.49
2,2015-11-04,5.51,3.18,2708,5.26,3053,5.93,-345,-0.67,-1673,-3.25,-1034,-2.01
3,2015-11-03,5.34,-1.66,-5401,-17.41,-2720,-8.77,-2680,-8.64,2639,8.51,2762,8.90
4,2015-11-02,5.43,-0.91,-1454,-7.22,-1460,-7.25,6.05,0.03,1171,5.81,283,1.40
5,2015-10-30,5.48,0,39.00,0.15,-1379,-5.44,1418,5.60,583,2.30,-622,-2.46
6,2015-10-29,5.48,-0.18,2806,15.26,5409,29.41,-2603,-14.15,-2508,-13.64,-298,-1.62
7,2015-10-28,5.49,-0.54,2478,7.45,2597,7.80,-119,-0.36,-1605,-4.82,-873,-2.62
8,2015-10-27,5.52,-1.08,-853,-2.85,-521,-1.74,-332,-1.11,266,0.89,588,1.96
9,2015-10-26,5.58,0.36,-2130,-4.27,1122,2.25,-3252,-6.53,596,1.20,1534,3.08
10,2015-10-23,5.56,0.36,3684,8.57,4807,11.19,-1123,-2.61,-2076,-4.83,-1608,-3.74
11,2015-10-22,5.54,0.73,-463,-0.74,582,0.93,-1045,-1.68,165,0.26,298,0.48
12,2015-10-21,5.50,0.36,4389,6.23,4593,6.52,-204,-0.29,-2978,-4.22,-1411,-2.00
13,2015-10-20,5.48,0.18,-641,-2.12,1101,3.64,-1742,-5.77,624,2.06,17.44,0.06
14,2015-10-19,5.47,0.18,1315,4.37,1150,3.82,165,0.55,-73.29,-0.24,-1242,-4.12
15,2015-10-16,5.46,0.55,3033,7.65,2462,6.21,571,1.44,-1801,-4.55,-1232,-3.11
16,2015-10-15,5.43,1.12,-934,-4.10,-985,-4.33,50.63,0.22,541,2.38,393,1.73
17,2015-10-14,5.37,-0.92,-876,-4.51,-2799,-14.39,1923,9.89,521,2.68,355,1.83
18,2015-10-13,5.42,-0.37,-519,-2.20,1565,6.65,-2084,-8.86,226,0.96,292,1.24
19,2015-10-12,5.44,2.26,2957,6.10,3536,7.29,-580,-1.20,-1125,-2.32,-1832,-3.78
20,2015-10-09,5.32,0.76,-697,-3.68,556,2.94,-1252,-6.62,166,0.88,531,2.81
21,2015-10-08,5.28,1.93,-315,-0.98,-162,-0.50,-153,-0.48,-227,-0.71,542,1.69
22,2015-09-30,5.18,0.19,429,2.23,2351,12.21,-1923,-9.98,-911,-4.73,483,2.51
23,2015-09-29,5.17,-1.52,-1053,-4.15,-487,-1.92,-567,-2.23,-664,-2.62,1717,6.77
24,2015-09-28,5.25,-0.76,-1710,-12.08,-1648,-11.64,-62.21,-0.44,907,6.40,804,5.68
25,2015-09-25,5.29,0.38,-202,-0.98,894,4.34,-1097,-5.33,-106,-0.51,308,1.50
26,2015-09-24,5.27,-0.38,-3408,-15.94,-2547,-11.91,-861,-4.03,1271,5.95,2137,10.00
27,2015-09-23,5.29,-2.40,-4447,-15.04,-3612,-12.22,-835,-2.82,1880,6.36,2567,8.68
28,2015-09-22,5.42,0.74,-327,-1.24,-1013,-3.83,686,2.59,397,1.50,-70.17,-0.27
29,2015-09-21,5.38,-0.92,-9176,-25.13,-6762,-18.52,-2414,-6.61,4942,13.53,4234,11.59
