,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,7.16,1.56,-805,-10.98,2246,0,-805,-10.98,720,9.81,85.49,1.17
1,2015-11-05,7.05,-0.42,-1405,-20.49,-1196,-17.44,-209,-3.05,976,14.23,430,6.26
2,2015-11-04,7.08,3.21,-274,-5.06,30.85,0.57,-304,-5.63,585,10.82,-311,-5.76
3,2015-11-03,6.86,-0.58,-625,-14.35,-4.16,-0.10,-621,-14.25,387,8.90,238,5.45
4,2015-11-02,6.90,-0.43,-789,-12.77,-352,-5.70,-437,-7.07,547,8.84,243,3.93
5,2015-10-30,6.93,-1.00,-312,-6.31,-255,-5.15,-57.28,-1.16,131,2.65,181,3.66
6,2015-10-29,7.00,-0.85,-58.97,-0.69,-467,-5.51,408,4.81,68.62,0.81,-9.65,-0.11
7,2015-10-28,7.06,3.98,-67.19,-0.53,80.23,0.64,-147,-1.17,23.48,0.19,43.70,0.35
8,2015-10-27,6.79,4.95,651,8.57,929,12.23,-278,-3.66,-104,-1.37,-547,-7.20
9,2015-10-26,6.47,3.19,-264,-2.77,-1.48,-0.02,-262,-2.75,118,1.23,146,1.53
10,2015-10-23,6.27,5.03,848,8.36,329,3.25,519,5.12,-296,-2.91,-553,-5.45
11,2015-10-22,5.97,2.75,273,4.49,144,2.38,128,2.11,-57.93,-0.95,-215,-3.54
12,2015-10-21,5.81,-4.91,-724,-7.15,-245,-2.42,-479,-4.73,285,2.82,439,4.34
13,2015-10-20,6.11,1.83,-637,-10.82,-134,-2.27,-503,-8.55,743,12.62,-106,-1.80
14,2015-10-19,6.00,0.84,-21.07,-0.36,147,2.52,-168,-2.88,55.08,0.94,-34.01,-0.58
15,2015-10-16,5.95,0.51,-135,-2.33,-18.85,-0.32,-116,-2.00,121,2.09,13.57,0.23
16,2015-10-15,5.92,1.37,25.84,0.48,145,2.70,-120,-2.22,-38.43,-0.71,12.59,0.23
17,2015-10-14,5.84,-0.51,-77.74,-1.79,24.94,0.57,-103,-2.36,208,4.79,-131,-3.00
18,2015-10-13,5.87,1.56,490,7.70,-392,-6.16,883,13.86,-339,-5.32,-151,-2.38
19,2015-10-12,5.78,2.48,-222,-2.98,-300,-4.03,77.80,1.05,208,2.79,14.31,0.19
20,2015-10-09,5.64,-1.57,-338,-7.83,-101,-2.33,-237,-5.50,304,7.05,33.51,0.78
21,2015-10-08,5.73,1.24,361,5.39,-278,-4.15,639,9.54,-217,-3.23,-144,-2.15
22,2015-09-30,5.66,2.72,575,9.03,484,7.61,90.62,1.42,-150,-2.36,-425,-6.67
23,2015-09-29,5.51,0.36,688,8.23,336,4.02,352,4.22,-429,-5.14,-259,-3.10
24,2015-09-28,5.49,-5.02,-2562,-24.93,-1672,-16.27,-890,-8.66,1133,11.02,1430,13.91
25,2015-09-25,5.78,-4.93,-2227,-11.29,-995,-5.04,-1232,-6.25,1472,7.46,755,3.83
26,2015-09-24,6.08,-5.00,-220,-35.02,-174,-27.78,-45.44,-7.24,79.64,12.68,140,22.34
27,2015-09-23,6.40,-5.04,-31.42,-29.31,-80.00,-74.63,48.58,45.31,-2.94,-2.75,34.37,32.06
28,2015-09-22,6.74,-4.94,-18.33,-31.16,0,0,-18.33,-31.16,-13.88,-23.60,32.22,54.75
29,2015-09-21,7.09,-4.96,-88.48,-27.43,-88.48,-27.43,0,0,15.74,4.88,72.74,22.55
