,date,close_price,raise_rate,ma_v,ma_r,ex_v,ex_r,big_v,big_r,mid_v,mid_r,sm_v,sm_r
0,2015-11-06,7.63,5.53,11600.0,11.85,11000.0,11.18,655,0.67,-4481,-4.56,-7163,-7.29
1,2015-11-05,7.23,-0.14,-2175,-3.06,2966,4.18,-5140,-7.24,36.50,0.05,2138,3.01
2,2015-11-04,7.24,4.78,3414,6.00,5715,10.05,-2301,-4.05,-544,-0.96,-2870,-5.05
3,2015-11-03,6.91,-2.54,-6271,-12.98,-3863,-8.00,-2407,-4.98,1257,2.60,5013,10.38
4,2015-11-02,7.09,-5.34,-18300.0,-25.23,-11800.0,-16.28,-6489,-8.94,4506,6.21,13800.0,19.01
5,2015-10-30,7.49,-1.19,-1713,-3.32,-1952,-3.78,239,0.46,699,1.35,1015,1.97
6,2015-10-29,7.58,0,-3531,-7.38,-552,-1.15,-2979,-6.23,839,1.75,2692,5.63
7,2015-10-28,7.58,-4.05,-7701,-13.01,-7130,-12.04,-571,-0.96,2237,3.78,5464,9.23
8,2015-10-27,7.90,1.28,2859,4.55,1259,2.00,1600,2.55,-2583,-4.11,-275,-0.44
9,2015-10-26,7.80,1.43,-1397,-1.62,-4429,-5.13,3031,3.51,1014,1.17,383,0.44
10,2015-10-23,7.69,2.67,-1311,-1.53,1851,2.17,-3162,-3.70,137,0.16,1174,1.38
11,2015-10-22,7.49,5.34,2944,5.20,1430,2.53,1514,2.67,-1489,-2.63,-1456,-2.57
12,2015-10-21,7.11,-5.45,2621,2.83,-1160,-1.25,3781,4.08,-1523,-1.64,-1099,-1.19
13,2015-10-20,7.52,1.21,3086,6.05,12.97,0.03,3073,6.03,-362,-0.71,-2724,-5.34
14,2015-10-19,7.43,3.48,-1753,-1.81,-9601,-9.91,7848,8.10,1176,1.21,577,0.60
15,2015-10-16,7.18,0.14,-1017,-1.55,-3441,-5.23,2424,3.69,135,0.21,882,1.34
16,2015-10-15,7.17,6.54,9841,13.34,5173,7.01,4668,6.33,-3509,-4.76,-6332,-8.58
17,2015-10-14,6.73,3.22,4051,3.61,-831,-0.74,4882,4.35,-1992,-1.77,-2058,-1.83
18,2015-10-13,6.52,9.95,25900.0,34.51,22900.0,30.56,2967,3.95,-11000.0,-14.63,-14900.0,-19.88
19,2015-10-12,5.93,5.14,7773,12.92,4318,7.18,3455,5.74,-2632,-4.37,-5141,-8.55
20,2015-10-09,5.64,0.71,-684,-1.72,319,0.80,-1004,-2.52,161,0.40,523,1.31
21,2015-10-08,5.60,4.09,-1014,-2.88,-964,-2.74,-50.87,-0.14,1007,2.86,7.78,0.02
22,2015-09-30,5.38,0,550,4.02,61.74,0.45,488,3.57,-155,-1.14,-395,-2.89
23,2015-09-29,5.38,-4.78,-5940,-24.65,-3576,-14.84,-2364,-9.81,1447,6.00,4493,18.65
24,2015-09-28,5.65,5.81,5510,10.91,7808,15.46,-2298,-4.55,-1685,-3.34,-3824,-7.57
25,2015-09-25,5.34,-5.15,-882,-3.97,388,1.75,-1270,-5.71,147,0.66,735,3.31
26,2015-09-24,5.63,3.11,-2931,-8.21,561,1.57,-3492,-9.78,1021,2.86,1910,5.35
27,2015-09-23,5.46,-1.80,-1060,-5.84,-720,-3.97,-340,-1.87,176,0.97,884,4.87
28,2015-09-22,5.56,-0.36,-276,-1.10,840,3.34,-1116,-4.44,6.85,0.03,270,1.07
29,2015-09-21,5.58,3.33,3165,8.07,4518,11.53,-1353,-3.45,-1478,-3.77,-1688,-4.30
